 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.050524929	0.0044953196	0.00683258625	0.01030721225	0.028843025	0.0481130015	0.0831725225	0.10842627	0.22875871	0.0397641735	0.036281594	0.1002608587	0.1261596695	0.0473291005	0.0807310382
a10	0.116676716333	0.0150986664667	0.143900043417	0.01181051375	0.0378319056667	0.0544158971667	0.0713999458333	0.0766711986667	0.213526156667	0.0442782138333	0.0304684596667	0.0350972915867	0.0469995669333	0.0713107168333	0.0305147328667
a39	0.123208906444	0.0247465461556	0.200045058806	0.0135755899167	0.0572779558889	0.0539237090556	0.0567073302778	0.0518999248889	0.102770817222	0.0728350312778	0.0678188815556	0.0124241100156	0.0211547160778	0.125566902278	0.0160445422889
a31	0.056509013548	0.0149014732119	0.0804935466353	0.00973236365557	0.0515850880296	0.0431124139185	0.0465410317593	0.040696044963	0.062869573074	0.0729929870926	0.0770002091852	0.0051574018052	0.0122722296926	0.412931604093	0.013205010263
a21	0.047763902916	0.0105597138973	0.0443005935784	0.00418435403519	0.0317667220765	0.0209988745395	0.0429181505864	0.034688120321	0.0793912266913	0.0505510723642	0.0458153973951	0.0134860991351	0.0108149628975	0.537032848031	0.0257279662543
a31	0.0534390526387	0.0103212613324	0.0352174545261	0.0031623034784	0.0260952014588	0.0144442010465	0.0411756641955	0.033514769107	0.0830050048971	0.0427476911214	0.031861317465	0.0171770695784	0.0106896982992	0.564360472677	0.0327888867514
a21	0.0906408445462	0.00961053647747	0.0318796581754	0.0052480534928	0.0179337125863	0.0121241315488	0.0300865353985	0.0380368100357	0.0649730176324	0.0271784470405	0.0249870194883	0.0358424763928	0.0210680174331	0.545520820892	0.0448699402505
a31	0.112426874849	0.00995222772582	0.0544065447251	0.0118505774976	0.0192740791954	0.0158215925163	0.0288748144662	0.0419643333452	0.0618199435441	0.0254175603468	0.0241318504961	0.0421309982976	0.025459625611	0.471710323631	0.0547586567502
a28	0.15757896495	0.0138375131419	0.0604733182417	0.0215295381659	0.0306589443985	0.0249025088388	0.0352880808221	0.0418892511151	0.060591118848	0.0304991457823	0.0244006344987	0.0388841422659	0.0281435450037	0.385707016544	0.0456162789167
a31	0.17175404665	0.0159752290473	0.0796957227472	0.0359663973886	0.0386505744662	0.0341530896129	0.0407342089407	0.0451093420384	0.063301939616	0.0359902545941	0.0342346971662	0.0410574460886	0.0368236673346	0.262517937515	0.0640354183056
