 	mi	si	gonfiò	il	dito	</S>
a31	0.48841718	0.047572652	0.1163771985	0.251711346	0.0359530588	0.0599685585
a11	0.53537056	0.0930257433333	0.0696720708333	0.140119242667	0.0432704668	0.1185419385
a31	0.450781753333	0.190761521111	0.0560046049444	0.111684182222	0.0471408276	0.143627138167
a15	0.386514497778	0.190037597037	0.0803855639815	0.239040045407	0.0313438258667	0.072678465889
a31	0.387402662593	0.152401245679	0.100686571327	0.301583040469	0.0257628016222	0.0321636791297
a0	0.613647854198	0.128365835226	0.0642318214423	0.150052790823	0.0116392080407	0.0320625073766
a46	0.751835998066	0.0919201950753	0.0312137514808	0.0672091656077	0.00614905968023	0.0516718524589
a31	0.659157196022	0.0783464066918	0.0333127521603	0.0536337765359	0.0222237687267	0.153326149153
a18	0.587723182007	0.0894130805639	0.0578221857201	0.055370528512	0.0360120879089	0.173658943051
a31	0.471302850669	0.101368403521	0.104538771907	0.074116524504	0.11466375997	0.134009661017
a24	0.32952004689	0.10811972784	0.139399393969	0.107340738168	0.16914113999	0.146478930339
a28	0.305173978963	0.132354075947	0.153390514656	0.127560006056	0.148659076663	0.13286231678
a13	0.252484312988	0.136355175316	0.176036378219	0.146528835352	0.158709748888	0.129885515593
a20	0.278152074329	0.132863248439	0.192428839406	0.137753798451	0.145470690963	0.113331325198
a17	0.316018111443	0.151458986146	0.225021786469	0.11284597815	0.107904768321	0.086750360066
a39	0.279521487148	0.171482588715	0.296159488823	0.108618234717	0.0844391777737	0.059779045022
a20	0.228203155716	0.171080946238	0.355325706274	0.119833508239	0.0814052759246	0.0441514703407
a31	0.152633568572	0.214079098746	0.406064265425	0.124516252746	0.0745760903082	0.0281307722802
a41	0.159457866191	0.235949512915	0.401071068475	0.113608794249	0.0682504034361	0.0216623842601
a8	0.241523662064	0.191850610972	0.358204332825	0.100194198083	0.074587417812	0.03363976042
a37	0.288540750688	0.157430246991	0.301223174275	0.103102057361	0.0908176579373	0.0588860758067
a8	0.332189100229	0.14303125233	0.224086584758	0.109649970454	0.104476451312	0.0865666469356
</S>	0.342476315114	0.140277756165	0.201429562379	0.111937235227	0.108304500656	0.0955746459678
