 	non	aveva	dove	aveva	per	stare	</S>
a7	0.028149454	0.0256328845	0.803765	0.00509806245	0.0378075135	0.06757724	0.03196987685
a31	0.0176538666667	0.0209978278333	0.546216846667	0.00201584465333	0.282703246833	0.0993211366667	0.0310912417185
a29	0.0134538268889	0.0148715036111	0.503096948889	0.00209243478778	0.349462415611	0.104678952222	0.0123439176747
a19	0.085928639963	0.014669824537	0.67400298963	0.00411405732926	0.13291615087	0.0788401097407	0.00952821155823
a46	0.280764633321	0.0212398018457	0.50002388321	0.00753930097642	0.0814108826233	0.0721232055802	0.0368983011861
a31	0.303434521107	0.0197631682819	0.250016254403	0.00795315009214	0.0664631708744	0.305346638527	0.0470231127287
a38	0.271430300369	0.0221200424273	0.142003616468	0.00878577046405	0.0497216136248	0.357026044509	0.148912631576
a31	0.335019160123	0.0371791841424	0.156630953823	0.0172227131547	0.0554965678749	0.190041816503	0.208409642525
a20	0.369384793374	0.0452198047141	0.154702850274	0.0187734763849	0.0617894432916	0.183601475501	0.166528196175
a31	0.482666177791	0.0472220749047	0.124490092425	0.0159738354616	0.0422814140972	0.127937551167	0.159428876725
a0	0.498802869264	0.0516470966349	0.119874454142	0.0218794838205	0.0508152370324	0.140929309722	0.116051540242
a31	0.532196133088	0.0581843638783	0.0851182133807	0.0236709869402	0.0543686876775	0.153984629907	0.0924769467473
a46	0.514338897696	0.0733184046261	0.0855259317936	0.0391195046467	0.0617446112258	0.137021463302	0.0889311822491
a18	0.339428359232	0.093022691542	0.105563979265	0.0722529448822	0.104754273742	0.184377881101	0.100599887416
</S>	0.274110639616	0.103233810771	0.112824639633	0.0870732174411	0.120026946871	0.191579840551	0.111150903708
