 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.082066423	0.16980687	0.105610593	0.103442967	0.0794172	0.27086768	0.18878831
a39	0.0780729246667	0.15251538	0.054565618	0.0890541836667	0.102586956667	0.36905486	0.154150098
a31	0.0336600723222	0.205214776667	0.043575655	0.212330777889	0.104800545556	0.30454445	0.0958737333333
a0	0.0202445858741	0.216366997222	0.0692660606667	0.28255085263	0.0932231951853	0.26220449	0.0561438137778
a31	0.057239999958	0.124752957407	0.0902989752222	0.18790273221	0.148969108395	0.284694753333	0.106141434593
a13	0.103730233319	0.0720448841357	0.0800873184074	0.0991621907367	0.252945182798	0.242602931111	0.149427241531
a31	0.0853281521063	0.0382745480452	0.0621416761358	0.0768440422456	0.327785887599	0.269756337037	0.139869377177
a37	0.0613005317021	0.0798142376817	0.0954055320453	0.103029160749	0.308115692533	0.239659893679	0.112674978059
a31	0.0543706705674	0.152372212561	0.188880444015	0.180596946916	0.217854705844	0.132166454893	0.0737585736863
a11	0.0770908801891	0.19647365752	0.238246044672	0.210953712305	0.140144285281	0.0836514372977	0.0534400098954
a39	0.128643843396	0.191091062507	0.233204801557	0.199656104102	0.116776730094	0.0783773657659	0.0522501112985
a0	0.137353917799	0.167131864169	0.224130017186	0.209464994701	0.118554546698	0.085497781922	0.0578668530995
a41	0.112429999266	0.173256348056	0.208499142395	0.202725998234	0.141328652233	0.100214868641	0.0615449790332
a0	0.093886396422	0.172635286019	0.189006267465	0.188890916078	0.156387297411	0.123495477547	0.0756983596777
a20	0.0813337641407	0.17280421534	0.183987762488	0.186737395359	0.16319264247	0.131940149182	0.0800040798926
a31	0.0486465113802	0.128659412447	0.145083252829	0.360458118453	0.149259640823	0.113357173061	0.0545359246309
a30	0.0585252051267	0.100528491482	0.114096706276	0.394688972818	0.147898833608	0.12329231102	0.060969502877
a41	0.0789761517089	0.132525653827	0.174683342092	0.270749497606	0.147193067869	0.120659343673	0.075212931959
a31	0.060048554903	0.140066257942	0.191850407364	0.217507195869	0.131023962623	0.139955161224	0.119548461653
</S>	0.0524181189515	0.135908308971	0.162928693682	0.155815852935	0.131641196312	0.185981315612	0.175306540826
