 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.054919831	0.098931801	0.1265034845	0.111788765	0.0745244275	0.00934114935	0.11925258	0.032895766	0.19141974	0.180422495
a31	0.0423500828	0.182686640333	0.211039108167	0.200083348333	0.0557757225	0.00984978018333	0.127097256667	0.0248610393333	0.07032983	0.0759272082912
a13	0.0208160567333	0.196507566778	0.209223069389	0.224012076111	0.0521731491667	0.0290713032278	0.161234625556	0.0449438571111	0.0301648276667	0.0318534450549
a37	0.0216717322444	0.146083052259	0.183492939796	0.20813640537	0.106142549722	0.0447038930759	0.172683601852	0.0728110423704	0.0192112028889	0.0250635670183
a31	0.0214063840815	0.149464424086	0.208663739932	0.221180638457	0.159278316574	0.0326629843586	0.110204540617	0.0606387754568	0.0153661286296	0.0211340466728
a39	0.0372977846938	0.147555844695	0.193027119977	0.235611142819	0.239367398858	0.0163057732195	0.0538240188723	0.0401517311523	0.0158403828765	0.0210187432243
a20	0.0567360998979	0.144937294898	0.183562723326	0.240853194273	0.275004919619	0.0100083417065	0.0235636382908	0.0273876107174	0.0143478929588	0.0235982284081
a31	0.0552733476326	0.152508064966	0.223854707775	0.271643638091	0.21514933654	0.00975529110217	0.0211373720969	0.0238574379058	0.0102595041529	0.0165613089027
a0	0.102986721878	0.133880358322	0.206321045925	0.28591055603	0.153681655513	0.00886788103406	0.0223879260323	0.0208752006353	0.0299021842176	0.0351864860676
a31	0.120960943959	0.110242628107	0.162647601975	0.249256975343	0.168117158504	0.0114297530114	0.0478024813441	0.0426517345451	0.0405895090725	0.0463011810225
a20	0.108327027986	0.0912367647023	0.144427653992	0.284531605114	0.185929679501	0.0157293033371	0.054105382448	0.0489419168484	0.0290282940242	0.0377423393408
a24	0.181038605995	0.113044841567	0.136267074664	0.296706021705	0.1330802285	0.0126969446124	0.0262111751493	0.0232834272828	0.0349534420081	0.0427182467803
a31	0.177986555332	0.106065111189	0.105210467221	0.204146520568	0.126318584833	0.0193303930375	0.0372558523831	0.0585926104276	0.0651007080027	0.0999932212601
a10	0.120829870111	0.085437901063	0.0819060447403	0.206490423523	0.171694591611	0.0339685243458	0.040236929461	0.0787345318092	0.0670499210009	0.113651266087
a27	0.146692275037	0.100019698688	0.0798606699134	0.216564717841	0.18330283387	0.0459779147819	0.0230510331537	0.0466403102697	0.0624253770003	0.0954651843623
a37	0.174797055012	0.108105141229	0.0684522493045	0.13942666928	0.162232244623	0.062454531594	0.0194391800512	0.0386980260899	0.0895250793334	0.136869834787
a31	0.167343948337	0.140310217076	0.0945725007682	0.09337908976	0.114582260541	0.0617735305313	0.0273556320171	0.07466466003	0.0807319277778	0.145286224929
a18	0.174815009446	0.176962802359	0.114657596923	0.0932773632533	0.112845625847	0.0612627355104	0.0294888666724	0.08566139401	0.0504291565926	0.100599463643
a11	0.186100279815	0.168991837453	0.0987416289743	0.113754421084	0.154930618616	0.0745194271701	0.0286150845575	0.07853489667	0.0378323691975	0.0579794365477
a31	0.175865203272	0.172621275818	0.0991117296581	0.0955521893613	0.113659361539	0.0913530457234	0.0408309405192	0.110573553557	0.0378036143992	0.0626290755159
a28	0.171230161091	0.194890595273	0.105417946553	0.0784175721204	0.0861297791797	0.0963675985745	0.0498163195064	0.107160371186	0.0437564437997	0.0668132018386
a31	0.174666913697	0.175625978424	0.0884055311843	0.0675558173735	0.0767161923932	0.155402532858	0.0503354871688	0.0803682087287	0.0469041855999	0.0840191272795
a20	0.170637604566	0.163806746141	0.0845356660614	0.0630530857912	0.0642665234644	0.175123397619	0.0563438353896	0.0748220112429	0.0528917395333	0.0945193790932
a3	0.151811484855	0.165323478714	0.0998490486871	0.0821537719304	0.0830128778215	0.114303835873	0.0700531601299	0.081670962081	0.0688239865111	0.0829973750311
a28	0.129577601618	0.140572439571	0.100138777896	0.0951929573101	0.100144702607	0.0972900136243	0.08062326671	0.0941953156937	0.0782675821704	0.083997303677
a20	0.114296293873	0.108882841524	0.0893673909653	0.123576469103	0.144080140869	0.0997952495414	0.0760002689033	0.0886505968979	0.0760680673901	0.0792826478923
a31	0.108955214624	0.0977257108413	0.0789786369884	0.115875284368	0.135151263623	0.155975009847	0.0692171829678	0.088810913966	0.06743800313	0.0818727659641
a46	0.111950561541	0.112098855614	0.0856872509961	0.0905861861227	0.0959012692077	0.168415831282	0.0764695009893	0.097691291322	0.0718402583767	0.0893589786547
a23	0.10985165718	0.111902101871	0.094057802332	0.0998525053742	0.107795544403	0.120691598427	0.0855635203298	0.0938469404407	0.0849699794589	0.0914683195516
</S>	0.10445392859	0.103763615936	0.094090331166	0.105205087687	0.116637337201	0.110353169213	0.0888552751649	0.0933592302204	0.0895709297294	0.0937110697758
