 	il	muro	vuole	uno	specchio	</S>
a46	0.197680895	0.050447859	0.0698336015	0.0387167085	0.27562807	0.36769282
a31	0.18023109	0.0336927124433	0.0548986255	0.0210487483333	0.520581333333	0.189547444428
a24	0.0917073773333	0.0120812321244	0.216311249167	0.0301048169444	0.586563897778	0.0632314000107
a37	0.173592054778	0.0235215722415	0.343252249722	0.0482974466481	0.387431072593	0.0239056161102
a18	0.364472664926	0.0409077730805	0.278251116574	0.0534108765494	0.238034160864	0.0249234490367
a20	0.509848688309	0.0371259190268	0.183546072191	0.0483573421831	0.136720501621	0.0844015313456
a41	0.566521599436	0.0335095303423	0.0957622950637	0.0367410987277	0.078294305207	0.189171237115
a31	0.568518589812	0.0326166431141	0.0838653826879	0.0476312159092	0.0557792184023	0.211588989038
a11	0.497951673271	0.0380731247047	0.0847180095626	0.0482040266364	0.0490893794674	0.281963823013
a31	0.310746274424	0.0434035462349	0.0755296051875	0.0552929685455	0.0480530981558	0.466974547671
</S>	0.204491697212	0.0412518631175	0.0803924025937	0.0744119742727	0.0495093115779	0.549942758835
