 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.04813554725	0.0561696005	0.11236270435	0.02258163405	0.0744536275	0.0508489165	0.041799675	0.03729086875	0.0353022647	0.040925777	0.16209589	0.11618492807	0.20184856985
a31	0.04452347325	0.0602536806667	0.11059202665	0.0222058953167	0.0872887401667	0.0464507025333	0.0380098523167	0.0423403665833	0.0343497644667	0.026411078	0.378002086667	0.0402440344033	0.069328323415
a21	0.0200263844167	0.0406040620556	0.0572530074167	0.0347106257389	0.0507909267222	0.0182052903444	0.0293389347556	0.0505127605278	0.135686991056	0.0694420993333	0.445955872222	0.0168051839678	0.0306678837033
a24	0.0164529759722	0.0324417373519	0.0479791444722	0.0528202072463	0.0316437105741	0.0211696759148	0.110908334919	0.115502686843	0.245291927019	0.105532486444	0.190837614074	0.0089969708226	0.0204225199011
a31	0.0106804940907	0.015171746284	0.0257034177907	0.0336550745488	0.0198923710914	0.0199439563916	0.123542571806	0.110830103948	0.170165480006	0.0697324908147	0.384170001358	0.0050582134742	0.0114540506337
a17	0.00931675013023	0.0129419722613	0.0168447092302	0.0209543503163	0.0222442919305	0.0250449192172	0.175734757435	0.0805404896493	0.0792086353353	0.0462008956049	0.489746783786	0.00521931702473	0.0160021028779
a31	0.00909489154341	0.0125459916204	0.0148721879434	0.0170373246721	0.0244696509768	0.0279065707391	0.193225420145	0.0704487478831	0.0397602859784	0.0306225660016	0.537217304595	0.00555723264158	0.0172418022926
a20	0.0182741800145	0.0113294270735	0.0176636985145	0.0143450224574	0.0516919939923	0.087308931913	0.133320697715	0.0356310292944	0.0178521545261	0.0151644553005	0.571450291532	0.00615094651386	0.0198171527642
a13	0.0408296313382	0.0500007196912	0.0603395661715	0.0474761724858	0.0974511413308	0.139948473971	0.151398595905	0.0367095617648	0.0138662775087	0.0122976306002	0.320592047177	0.00593928180462	0.0231509245881
a17	0.0401726307794	0.0633798752304	0.0748020487238	0.0639484441619	0.0955479304436	0.109309463324	0.223549935302	0.0751132239216	0.0168303691696	0.0174087655334	0.198820890392	0.00409296390154	0.0170234775294
a8	0.0252538510931	0.0360703637435	0.0474731205746	0.0429461347206	0.0935023268145	0.099032968108	0.309530148434	0.112931654641	0.0156003050565	0.0230251765111	0.171867541464	0.00558828630051	0.0171781278431
a31	0.018462368531	0.0618638212478	0.0296567348582	0.0240592936069	0.0694043317382	0.0679373247693	0.209021211478	0.12341149488	0.0092924167855	0.021849720837	0.289015933821	0.0136433601002	0.0623819566144
a39	0.0278505635103	0.0748336780826	0.0267936509527	0.0112783849023	0.0573992000461	0.0975331186564	0.120701355826	0.100551538293	0.00514093276183	0.0172359179457	0.33311671794	0.0243615080334	0.103203355538
a31	0.0282888825034	0.0458967170275	0.0284000963176	0.0111351166341	0.0574815373487	0.117132945219	0.112171547275	0.0680369127643	0.00428945722061	0.00980115721523	0.417400932647	0.0238005243445	0.076164121846
a37	0.0315700311678	0.0345645490092	0.0265114931059	0.0109859014114	0.0504562117829	0.13188503074	0.124601604425	0.0711536775881	0.00394443420687	0.00633850317174	0.430711637549	0.0196131511148	0.0576637239487
a8	0.0416136350559	0.0414298073364	0.0399490983686	0.0135836323371	0.0992334325943	0.181711086913	0.192626921475	0.0760204508627	0.00351035930229	0.00580197832391	0.243895072516	0.0145016248049	0.0461228496496
a31	0.0295885106853	0.0414767881121	0.0428368444562	0.021109705779	0.0960843235314	0.131582636304	0.184630183825	0.0580333936209	0.0047314316341	0.00791258650797	0.289620500839	0.0327206913683	0.0596723632165
a8	0.0272795362284	0.0408165890374	0.0382738591521	0.019590578593	0.0682629671771	0.106990979435	0.132277582942	0.0658177428736	0.0056786282447	0.0116368985027	0.340489143613	0.0506802194561	0.0922052410722
a23	0.0370232560761	0.0595675280125	0.0510536157174	0.0150863471977	0.124450119059	0.145853739812	0.145350722647	0.0689405536245	0.00553803678157	0.0118937241676	0.230125856204	0.0341741548187	0.0709423240241
a8	0.0413960090254	0.0718244260042	0.0586764745725	0.0149319420659	0.180206116353	0.161659689937	0.153497757549	0.0415201538748	0.00666503612719	0.0148018637225	0.176080827068	0.0268248102729	0.0519148826747
a20	0.0444842160085	0.0664056053347	0.0509022541908	0.0146274426886	0.189221352118	0.167846916646	0.128962432516	0.0284450149583	0.0091851490424	0.0246973145742	0.169871185689	0.0396868874243	0.0656642302249
a31	0.0477847903362	0.101747765112	0.0483117487303	0.0193297838962	0.132925510706	0.122442181882	0.0786810353053	0.0183360013194	0.00757090174747	0.0299751961914	0.207841661896	0.0550617638081	0.129991646742
a28	0.0395703244454	0.118577461704	0.0474134475768	0.0243828709654	0.085957436902	0.0776198149607	0.0630616429018	0.0574280631065	0.00939648864916	0.0317791277305	0.226713717299	0.0600351246027	0.158064478914
a31	0.0267173508151	0.084985700568	0.0482437715256	0.0390008173218	0.0841713169673	0.0680962463202	0.0604258669673	0.0730528263688	0.0119927796497	0.0458641635768	0.203925405766	0.0970721982009	0.156451589638
a46	0.023582107605	0.081009696856	0.0549558211752	0.0543526037739	0.107290380322	0.0531608787734	0.0455140483224	0.0642863607896	0.0214850243166	0.0723560111923	0.170169678589	0.1118687494	0.139968676546
a38	0.0432092648683	0.0834567542853	0.0583383750584	0.0528205945913	0.150039126774	0.0856737862578	0.0585281461075	0.0758599935965	0.0350592147722	0.0889768337308	0.099958071863	0.0814162098	0.0866636388487
a13	0.0702190749561	0.0799202567618	0.0594445396861	0.0525525535304	0.159358105591	0.109533502086	0.0579978507025	0.0594741711988	0.0392228749241	0.0925214195769	0.0681860739543	0.0743035366	0.0772660296162
a31	0.0584153473187	0.0784692022539	0.0567120538954	0.0604264798435	0.134973725197	0.077645578362	0.0398013165675	0.0387294903996	0.0309011169747	0.072057284859	0.154933758985	0.0985570755333	0.0983775432054
