 	la	pasta	vuole	sale	</S>
a8	0.1672033	0.259203085	0.202299045	0.1505068225	0.220787805
a31	0.13380701	0.440791415	0.208420461667	0.119919493167	0.0970616808818
a28	0.128939058333	0.565381921667	0.159922203889	0.111504633389	0.0342521955758
a20	0.120566534444	0.525644980556	0.18740626463	0.151162477796	0.0152197020586
a31	0.178233764815	0.533151916852	0.166623561543	0.109232468599	0.0127582398195
a11	0.347221201605	0.481579255617	0.102088817181	0.0531022588663	0.0160084292732
a18	0.520787613868	0.335062865206	0.080913790727	0.0358540429554	0.0273816747577
a15	0.463061391289	0.234412098402	0.0845600485757	0.0436373443185	0.174329112253
a31	0.274860937096	0.316413346134	0.103304109525	0.0648684814395	0.240553105418
a20	0.264170175699	0.410607062045	0.113773946508	0.0799003004798	0.131548484806
a6	0.344246635233	0.350569674015	0.118377538836	0.0938636568266	0.0929424632687
a20	0.368788561744	0.315698788005	0.120482979612	0.102949782276	0.0920798560896
a21	0.394875753915	0.294765142668	0.115548436537	0.103757189092	0.0910534783632
a20	0.411294601305	0.279581597556	0.113242135512	0.104789408031	0.0910923107877
a0	0.424496800435	0.262146222519	0.112484868504	0.10609479601	0.0947773535959
a31	0.303501653478	0.405595737506	0.119592782835	0.10043033867	0.070879478532
a39	0.255250297826	0.474108702502	0.124976270945	0.09687543789	0.0487892835107
a31	0.237428722609	0.357304247501	0.202171406982	0.156684974297	0.0464106795036
a35	0.186365017536	0.283831499167	0.246801995661	0.200942741432	0.0820588015012
</S>	0.231708528768	0.241103139583	0.212861097831	0.188864275716	0.125463030751
