 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.22297933	0.3866813685	0.072303699	0.1358390915	0.0057249561	0.047241911	0.0702799715	0.0159083876	0.0017355725	0.0039063231	0.000190600315	0.00302849042	0.03418026414
a28	0.147492553333	0.630910366167	0.0471720653333	0.0612607751667	0.00723218976667	0.027226513	0.0370210325	0.00752597203333	0.00232775096667	0.00911305036667	0.000867239671667	0.00996450908667	0.0118859466733
a15	0.075150669111	0.531117358722	0.0515864281111	0.0969336420556	0.0482702405889	0.0913333596667	0.0292331535	0.00632424977778	0.0304629434556	0.0159247547889	0.00262367609056	0.0163629980289	0.00467648952443
a31	0.0468240293703	0.343617049574	0.0664030593704	0.147510110685	0.0580043025296	0.174451029889	0.0463614428333	0.00608280612593	0.0720497511519	0.0238823465963	0.00244324096352	0.0104481866763	0.00192264030698
a20	0.0542999747901	0.252271066525	0.0710870544568	0.144355173562	0.0331090738432	0.163905379963	0.0960928576111	0.101376318575	0.058089997284	0.0192135945654	0.00091877418784	0.0044229692421	0.00085779072116
a31	0.06009576393	0.158620114175	0.0622367721523	0.146957067854	0.0448854686144	0.163961239988	0.121525501204	0.173387119525	0.056927049328	0.00835331755513	0.000513648362613	0.00195321956403	0.00058376214372
a35	0.0509938109767	0.0990963040583	0.0382332190508	0.108069027951	0.0374700665381	0.131657219163	0.140443355735	0.331437719842	0.0561227656693	0.00470244783171	0.000348127414204	0.00098990858801	0.000436041837907
a8	0.0515384109922	0.0527475633528	0.0304634203503	0.0728487079837	0.0260398201794	0.087052232221	0.206227071912	0.444878643281	0.0231429424498	0.00230240269057	0.000531755131401	0.001084498196	0.0011425060193
a31	0.0459612409974	0.0411135141176	0.0235058481168	0.0588223909946	0.0287848930598	0.076765936407	0.185833307304	0.520560984427	0.0132606731499	0.00246326186352	0.000567588167134	0.00106947571533	0.00129085190977
a29	0.0753911276658	0.0322469720392	0.0316989323723	0.0323403686649	0.0189802365866	0.0453114578023	0.179000122435	0.574972254809	0.00576794494997	0.00198360384117	0.000250283602378	0.00064377150511	0.00141290653992
