 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.293238136	0.0039007923	0.0851616695	0.0134582225	0.133101	0.02389168115	0.183372534	0.2638760005
a20	0.509121558667	0.0217210344333	0.1225409465	0.0190451905	0.157105616667	0.00876980228333	0.0692322501667	0.0924636344333
a11	0.459810096222	0.0460392731444	0.176393518833	0.0360132128333	0.184657238889	0.00423766536111	0.0433437462222	0.0495052744111
a10	0.285423365407	0.0591213067148	0.231216179611	0.0629584392778	0.258621012963	0.00294585722037	0.0472388127407	0.0524750488037
a39	0.222208788469	0.0712765122383	0.23205789987	0.0874863680926	0.301446110988	0.00212298770679	0.0370656005802	0.0463357366012
a7	0.236944492823	0.0802235427461	0.19267621329	0.0808459283642	0.351296623663	0.00225898456893	0.0235265888601	0.0322276162004
a37	0.281339007608	0.0743472752487	0.134667057763	0.0569849394547	0.412207947888	0.00327917968964	0.0158095002867	0.0213650952335
a8	0.277060929203	0.0703024040829	0.108986035921	0.0453592021516	0.468151099296	0.00499533592988	0.0107785602622	0.0143664662445
a18	0.296599276401	0.069163541361	0.095455500307	0.0382260197172	0.465433443099	0.00873772984329	0.0112257019207	0.0151588120815
a46	0.311072462134	0.0525232671203	0.0779001951023	0.0386810055724	0.447872311033	0.0251049779478	0.0199091809736	0.0269365740272
a31	0.238142980711	0.0303616928068	0.0554046733674	0.0320012785241	0.568780713678	0.0282025574493	0.0207843401579	0.0263217481757
a18	0.296606966904	0.0387823713689	0.0352335357891	0.0251791001747	0.518961921226	0.0341172506164	0.016755501886	0.0343633595586
a24	0.423501462301	0.0507052047896	0.0350603099297	0.0342776953916	0.329906143742	0.0504032748721	0.022678944962	0.0534669708529
a28	0.359977660767	0.0360097365965	0.0350445563099	0.0382617041305	0.229034959247	0.091483741624	0.068408269654	0.141779371284
a31	0.254337493589	0.0230219858655	0.02664086677	0.0279633660435	0.321175877749	0.0923500845413	0.0854973998847	0.169012897095
a20	0.26346644453	0.0236438692885	0.0221626802567	0.0256144043478	0.349636465916	0.0910384021804	0.0626274199616	0.161810295698
a31	0.25334758151	0.0294219340962	0.0234519314189	0.0268651721159	0.279090705305	0.0936882133935	0.0702891899872	0.223845275233
a3	0.253613120503	0.0396215446987	0.0301789048063	0.0307823460386	0.254862051768	0.0898795471312	0.0760876199957	0.224974845078
a31	0.259882840168	0.0596353982329	0.0389218492688	0.0387626790129	0.143084670589	0.13613706571	0.101447006665	0.222128481693
a20	0.242808306723	0.080812249411	0.0575657964229	0.055916986671	0.11445446853	0.14112059857	0.116551605555	0.190770000564
a31	0.207892868908	0.0999352864703	0.060491538141	0.0606964178903	0.107703971177	0.16806483619	0.139207541852	0.156007540188
</S>	0.155192444454	0.105905018235	0.0464388480705	0.0468774004451	0.109482610589	0.203608933095	0.173165425926	0.159329320094
