 	la	donna	pulisce	la	casa	l'	uomo	no	</S>
a23	0.104862207	0.00613067	0.177463485	0.1124105615	0.025122893	0.0198892965	0.413793098	0.11353233525	0.026795445
a31	0.0969531318	0.00489244707667	0.428695208333	0.128285043833	0.019902673	0.0274441811667	0.151338220667	0.122527533417	0.0199615742003
a24	0.0500602407333	0.0246706337689	0.451631354778	0.0990603379443	0.0545489416667	0.140330000389	0.060633346289	0.104875489472	0.0141896539338
a31	0.0344393925111	0.0318347971896	0.267980046926	0.0643560843148	0.0854594605556	0.330004623463	0.022315967163	0.150381723157	0.0132278597113
a35	0.0903064857704	0.0385331149965	0.213204122309	0.0294256594383	0.0760427101852	0.322083277821	0.012383344721	0.204654597719	0.0133666483038
a28	0.141427775257	0.0456465796655	0.144198206103	0.0234004618128	0.0603586650617	0.180358829274	0.008164645307	0.37481561924	0.0216292137679
a37	0.187046605086	0.0236404298885	0.109263849034	0.0293264162709	0.0349230916872	0.0879412643247	0.0100502828357	0.497905739747	0.019902319256
a39	0.285022421695	0.0135297334628	0.117407864678	0.047323958757	0.0177547752291	0.0332249570082	0.0177012486119	0.453112973249	0.0149220680853
a20	0.335058603898	0.00929354542093	0.143744138226	0.0784157662523	0.0113149304097	0.0144767086694	0.0227722268706	0.37108139775	0.0138426713618
a31	0.248362696633	0.00527041644698	0.116141809409	0.0668236758174	0.00673390262657	0.00679845615647	0.0175845270235	0.522848312583	0.0094361798206
a44	0.165689144211	0.00314706365566	0.0946894164697	0.0791239923391	0.0122165056989	0.00641045331882	0.122089459408	0.508202432194	0.00843152697353
a31	0.128413617404	0.00245651164189	0.0808294184899	0.0836707564464	0.015061744233	0.00664335757294	0.156300937789	0.518885648731	0.00773801652451
a34	0.134655368468	0.0015182375373	0.07179534583	0.109597357815	0.0114598707443	0.00603447199098	0.143597773916	0.513232216244	0.00810937470817
a31	0.148434925156	0.00295242604577	0.0867707419433	0.139026815938	0.0376876219148	0.0128571593303	0.143492322972	0.377631075415	0.0511469392361
a18	0.153131037385	0.00373171541526	0.103481913981	0.117597098646	0.0450359003049	0.0148409534434	0.152066935991	0.346602356805	0.0635121230787
a31	0.154038437462	0.00431151253842	0.10686423966	0.121589489549	0.0539036831016	0.0179285761478	0.164512439997	0.238075293935	0.138776327693
a18	0.156123857487	0.00519105017947	0.13287152822	0.119139903183	0.0587539947005	0.0214990183826	0.132109424666	0.209586234645	0.164724948898
a7	0.200517439162	0.00413441139316	0.157774919407	0.148410721061	0.0309832889002	0.0171939467942	0.252012488222	0.124600890215	0.064371816966
a17	0.161547719721	0.00386839879772	0.109349102469	0.181408633687	0.0226628559667	0.0179089922647	0.401486802741	0.067566565405	0.0342008639887
a31	0.116219956574	0.00653429726591	0.080768638823	0.179218754562	0.0213210313222	0.0191818214216	0.367097294247	0.114888465135	0.0947696919962
a24	0.130209062191	0.0167625017553	0.116308121608	0.179403248187	0.0267669881074	0.0280571441405	0.234694481416	0.146310176378	0.121488228332
a31	0.134598277397	0.0220259905851	0.123508290536	0.173307036062	0.0279862857025	0.0331692633802	0.177692020472	0.162606586793	0.145106243777
a43	0.125704039132	0.032536280195	0.116795626845	0.178340618687	0.0366152845675	0.0423133347934	0.138042640157	0.169133678931	0.160518521259
a39	0.134465349711	0.048829360065	0.138095765615	0.187951569562	0.0542342388558	0.0623311165978	0.168216986719	0.10815513631	0.097720478753
a31	0.100414751904	0.041079368355	0.103733901872	0.148697473187	0.0465097736186	0.0541366471993	0.184437175573	0.16019736877	0.160793524584
</S>	0.078686128952	0.0303619866775	0.074045505936	0.125165751593	0.0340046178093	0.0400942685996	0.148439467786	0.230722409385	0.238479862292
