 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.02370407425	0.009349395	0.11168635	0.482270515	0.029522595	0.08435107065	0.0339896775	0.066685239	0.041725232	0.116715833
a37	0.0774866620833	0.0907822976667	0.1520605	0.369724071667	0.0340407093333	0.03298509265	0.0335315428333	0.094244403	0.0641215053333	0.051023189
a31	0.0897903080278	0.128853849889	0.120544805	0.156736511556	0.0411456821111	0.02478015155	0.0407150962778	0.147035754333	0.223186081778	0.0272117423333
a20	0.0459125526759	0.0693454292963	0.144131113333	0.164473178185	0.045051864037	0.0255717545167	0.0496725697593	0.186322478111	0.250432653926	0.0190863964444
a31	0.0547645922253	0.0664317317654	0.161123957778	0.167701519395	0.0545611633457	0.0444188388389	0.13605033092	0.192803006037	0.108689366975	0.0134554953815
a13	0.0775912880751	0.0752745972551	0.126534135926	0.092221724465	0.0762615447819	0.0549653599463	0.260339186973	0.179646708679	0.0486172931917	0.00854814402717
a31	0.082470908025	0.0770928257517	0.129054985309	0.0616297708217	0.0780243792606	0.0460964296488	0.321346912324	0.17243758956	0.0255024295972	0.00634376544239
a20	0.0786087443417	0.0771137819172	0.14668140177	0.0546113816072	0.0707883470869	0.0509900462163	0.346139670775	0.147375943187	0.0174937948657	0.0101969012475
a17	0.0900778664472	0.0742871423057	0.219024317257	0.0521415672024	0.0851272703623	0.0438273254054	0.328548670258	0.0824529520623	0.0110841552886	0.0134287460825
a20	0.108532575482	0.0853365724352	0.296231382419	0.0317521864008	0.0893111467874	0.0322983754685	0.264710950086	0.0570406216874	0.0150778090962	0.0197084020275
a31	0.0838521958273	0.111050360812	0.318697270806	0.0279602268003	0.103108832262	0.0826704304895	0.174292062029	0.0446552982291	0.0273068036987	0.0264065283425
a20	0.100930565942	0.158969380271	0.242787580269	0.0198122530668	0.0910312374207	0.156585890163	0.15743672601	0.027153700743	0.0248227388996	0.0204698957808
a31	0.113153055314	0.15800633009	0.13597544009	0.0134324731556	0.0550610368069	0.185205053388	0.179682162003	0.0416818539143	0.0374127719665	0.0803898015936
a3	0.0780066731047	0.11682679003	0.08616100203	0.0139398690519	0.042347483269	0.324897634463	0.141515684001	0.0488687406381	0.0451380153222	0.102298114531
a8	0.0868136570349	0.106822806677	0.06312229101	0.0258649690173	0.045181565423	0.413736644821	0.127492178	0.0384266042127	0.0335996854407	0.0589395755103
</S>	0.0974841705175	0.107300833339	0.059237998005	0.0369913045086	0.0519077892115	0.36914917241	0.139704539	0.0420391391064	0.0370650812204	0.0591199327551
