 	sono	stato	sempre	poveretti	</S>
a20	0.075853597	0.075755338	0.33844158	0.425857387	0.0840921225
a4	0.118916890333	0.0740186346667	0.210844313333	0.529041199	0.0671789858333
a31	0.130003323444	0.0626386398222	0.144465209444	0.618234856333	0.0446579512778
a38	0.0556471088147	0.0417052815407	0.196490474815	0.584128562111	0.122028563093
a31	0.0358469639382	0.0527367105136	0.281579828272	0.430263914037	0.199572584364
a7	0.0595966493127	0.0613673615045	0.258821219424	0.437388044679	0.182826734788
a31	0.0721560204376	0.0521894408348	0.185558559141	0.525297884893	0.164798091596
a21	0.0592090008125	0.0328603102783	0.11657783238	0.616422574964	0.174930267199
a20	0.0563301162708	0.0258462387594	0.0874911391267	0.557477078321	0.272855419066
a8	0.144879533424	0.0318497812531	0.0517588580422	0.478291996107	0.293219826355
a31	0.166957095141	0.0286430558844	0.0334213913474	0.589184182036	0.181794304452
a33	0.135082649047	0.0444681334281	0.0671248657825	0.559770374012	0.193554020484
a20	0.147285623016	0.075128004476	0.110891915261	0.298376904671	0.368317590161
a31	0.103381310339	0.058795428492	0.125008391754	0.35870623489	0.354108643387
a7	0.159108276113	0.0606889464973	0.120188457251	0.412974974963	0.247039311129
a31	0.271177658704	0.0973376021658	0.140797452417	0.257123564988	0.233563697043
a11	0.320946796235	0.120425737389	0.163225890806	0.191895598329	0.203505952348
a31	0.329396785412	0.149547462463	0.164353470269	0.15822635611	0.198475880783
a13	0.304933811804	0.171631887488	0.178855226756	0.145892052037	0.198686976928
a18	0.273832377268	0.173717749163	0.175024242252	0.184407284012	0.193018308976
a31	0.265449982423	0.194794283054	0.181628357417	0.151571024671	0.206556362992
</S>	0.269815441212	0.214058941527	0.187321428708	0.110210872336	0.218593366496
