 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.0407476905	0.03993773265	0.107251653	0.252612234	0.07017827	0.23333355625	0.0235519275	0.11928008225	0.02065627158	0.020796135	0.071654461
a31	0.0521712815	0.07187865955	0.111374241	0.244994832733	0.0492496700883	0.09276009625	0.0106657218133	0.0399341112587	0.00707166187733	0.279964751667	0.0399349783167
a17	0.0673889885	0.200605746517	0.0733278536667	0.0937414699777	0.017610565551	0.0712667954167	0.0620765415844	0.0154232367616	0.00450307015644	0.378185630556	0.0158701104222
a41	0.0682319478333	0.235513102172	0.0534176955556	0.0546991033259	0.0159305039503	0.0813055051389	0.250567427195	0.00974925392053	0.0140676792855	0.200414780185	0.0161029838074
a31	0.0330712918311	0.104312661091	0.0219182498519	0.0306211146286	0.0141872204001	0.0547730833796	0.255656499865	0.00581872090684	0.0151900135952	0.450086400062	0.0143647280358
a38	0.030496799497	0.056592647397	0.0328047469506	0.0499573110629	0.01588976355	0.0255028297932	0.208535610755	0.00677526856895	0.0078963736984	0.501775861021	0.0637728061119
a31	0.034051169499	0.0498855091323	0.0456535156502	0.064998933021	0.0178625877167	0.0164595787977	0.193235244852	0.00727927413632	0.0059705148328	0.482932464674	0.0816712475373
a17	0.0387205561663	0.0426112237108	0.10142415855	0.18410295534	0.0258736767722	0.0142768031326	0.0853099162173	0.00486390132544	0.00366300361093	0.457055539425	0.0420982900124
a31	0.0507590967221	0.0545890905703	0.14760005285	0.239754538447	0.0350417515907	0.0185453943775	0.0583992920724	0.00531701060848	0.0177543366036	0.336411931008	0.0358274843375
a39	0.061536675574	0.0847012855234	0.154764644283	0.211109539482	0.0601299111969	0.0392121311258	0.0378356433575	0.00573100853616	0.0224197911012	0.297505285769	0.0250540701125
a35	0.0821243151913	0.0981699071745	0.223400844761	0.324141219827	0.0714982197323	0.0448620233753	0.0252493442858	0.00490269381205	0.0090103384004	0.101766564776	0.0148745369375
a31	0.0652064937304	0.0658498343915	0.19622256492	0.268307419942	0.0450170839108	0.0380878221251	0.0880840185953	0.0114138310707	0.119136554267	0.057287479012	0.0453868962125
a46	0.0877949399101	0.114830124797	0.171836338307	0.150941803314	0.0398236133036	0.0487610760417	0.109593337532	0.0162976553569	0.157067608756	0.0464214466707	0.0566320267375
a38	0.13067000997	0.163016528266	0.258688606102	0.187801174438	0.0462355634345	0.0464450946806	0.048473014844	0.013587243119	0.055986740652	0.0206119127236	0.0284841179125
a13	0.127830403323	0.160581056089	0.309291762034	0.193590948146	0.0443356728115	0.0480912265602	0.037571573948	0.0209474117063	0.0262584379507	0.00851773927453	0.0229837903042
a11	0.129151367774	0.218394935363	0.306511277345	0.134752930715	0.0400407386038	0.0561554838534	0.041406021316	0.0287963889021	0.0186482393169	0.00453373702484	0.0216088757681
a13	0.126669431258	0.267791195121	0.263494132448	0.099028174905	0.0472225955346	0.0748986846178	0.0438175181053	0.0341225903007	0.016625874439	0.00456454574161	0.0217652555894
a31	0.084224818586	0.19214176104	0.157096891883	0.059796772135	0.0352665881115	0.0651033065393	0.0305104249684	0.0260177438669	0.0158659234797	0.315519399581	0.0184563841965
a49	0.100108885695	0.198676396347	0.146797318361	0.0429020978783	0.0167577949705	0.0294061175131	0.0128191628228	0.0109924797223	0.0102840328266	0.419803816527	0.0114519612322
a13	0.152935408565	0.309787328782	0.208818302787	0.0649023659594	0.0190761349902	0.034262246171	0.0156120478409	0.0130889852408	0.0198830859422	0.149727357509	0.0119068229107
a20	0.152244696188	0.295853199594	0.195311900929	0.0824008186531	0.0357413373301	0.065713210057	0.026819632947	0.0255714377469	0.0334927369807	0.065776332503	0.0210747469702
a31	0.104282554129	0.180938867531	0.125476671543	0.0611117797177	0.0334776254434	0.0575550693523	0.022704600849	0.0233850735156	0.0313142786602	0.332573242168	0.0271802319901
a8	0.0811599067763	0.15661783351	0.0959588717477	0.0464034317392	0.0281861281478	0.0386531177841	0.030064635483	0.0263316861052	0.0335657688867	0.428316286389	0.0347423179967
a31	0.0774864312588	0.154987840503	0.0894254482492	0.0439582582464	0.0289260540493	0.034305562928	0.057207165161	0.0446535893684	0.130677387629	0.260053567796	0.0783186793322
a45	0.0652894210863	0.104987326168	0.0713396637497	0.0489575254155	0.0397150593498	0.0432664333093	0.0728849350537	0.0600534964561	0.175149842543	0.215303952599	0.103052326444
a31	0.0650884430288	0.0943080273893	0.0664851505832	0.0512892834718	0.0454451704499	0.0468180297698	0.0978952016846	0.083854392152	0.158587570848	0.167742280866	0.122486472148
</S>	0.0468694530144	0.0701457416947	0.0429722792916	0.0324047842359	0.031277501225	0.0306699348849	0.117338090842	0.097695236076	0.190090135424	0.187365940433	0.153170951074
