 	non	mi	aspetti	che	non	vengo	</S>
a31	0.122242749	0.024345382	0.022470193	0.0274100025	0.2876747085	0.269540775	0.246316205
a37	0.163401016333	0.129974211333	0.030428422	0.0326385368333	0.3042715995	0.197407291667	0.141878935
a31	0.130355402111	0.200750920444	0.0568525273333	0.0975832539444	0.1913976965	0.242226447222	0.0808337733333
a24	0.183781460704	0.181666223481	0.0798514004444	0.146214361315	0.159215450833	0.207904157074	0.0413669727778
a46	0.304784076901	0.185094857827	0.0997475234815	0.152332847105	0.110877245611	0.112743352025	0.0344201209259
a31	0.342415808967	0.147124207942	0.122311661161	0.164396129035	0.137054518537	0.0622086060083	0.0244890813086
a1	0.309325396322	0.0976152466473	0.119064992387	0.145501669678	0.202276782846	0.0633826440028	0.0628332781029
a31	0.202356218774	0.0548915142158	0.0786451114623	0.0989734075593	0.205322217615	0.143143609668	0.216667936034
a20	0.206129162925	0.0599309994053	0.0880969191541	0.11057656352	0.151762319205	0.149122047889	0.234381988678
a41	0.261743887642	0.0949668998018	0.121012825051	0.140922284507	0.110285956402	0.0974082152963	0.173659929559
a31	0.173065234547	0.0796108469339	0.0912723886837	0.112234414836	0.159041495467	0.155895743099	0.228879879853
</S>	0.102786295274	0.053755530967	0.0680212868418	0.097516167418	0.212890347734	0.21137395655	0.253656409927
