 	sta	e	dorme	nel	letto	</S>
a33	0.13864482	0.085391297	0.39437645	0.0244846066	0.038240899375	0.318861939
a31	0.115027355333	0.0893271286667	0.660450483333	0.00926490393533	0.012828509929	0.113101611319
a37	0.125936353778	0.0744934038889	0.682179361111	0.0319030409804	0.034482467197	0.0510053584249
a31	0.152358861259	0.13156361063	0.599111537037	0.0410067301268	0.042363202499	0.0335960821416
a13	0.122059667086	0.161375673543	0.641842695679	0.0303222671756	0.0258338042663	0.0185659212139
a20	0.104084232362	0.141024197848	0.690343945226	0.0286069627252	0.0239894724221	0.0119511716713
a24	0.167769954121	0.212437495949	0.571532495075	0.0181698982417	0.018825365474	0.0112647516571
a28	0.20638088804	0.29005739865	0.405646645025	0.0350766270806	0.0462436788247	0.0165947755524
a31	0.172034546013	0.39418999955	0.332748521675	0.0372834063602	0.0502474986082	0.0134960498508
a35	0.216423575338	0.40537950985	0.284447590558	0.0252296081201	0.0343660435361	0.0341536662836
a18	0.262786021779	0.289178873283	0.237389636853	0.0428015747067	0.059046409512	0.108797472095
a31	0.204939370593	0.195532446094	0.257702372284	0.0710501765689	0.141891259837	0.128884367365
a13	0.296780266864	0.153570177031	0.228390470761	0.0764177561896	0.161662036612	0.0831793241217
a39	0.404341865621	0.164904602344	0.147191380254	0.0766631443965	0.145895845537	0.0610032030406
a31	0.257066741874	0.132542840781	0.158481360085	0.0904711147988	0.302403501846	0.0590344510135
a21	0.180222833958	0.115932043594	0.173231440028	0.1099915816	0.334311280615	0.0863108236712
a31	0.163407225653	0.135782061198	0.174031086676	0.131720403867	0.272696860205	0.122362391224
</S>	0.104317784327	0.132048800599	0.185619643338	0.138282296934	0.305859480102	0.133872045612
