 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.27306811	0.47929965	0.0312633375	0.01652679335	0.0318375225	0.088369738	0.0796348345
a31	0.523265076667	0.330348395	0.0183525748333	0.00621616094074	0.0190831045	0.062790259	0.0399443940643
a0	0.705725438889	0.220077243333	0.00992726994443	0.00531329257099	0.0092492755	0.0305015133333	0.0192059792524
a20	0.467746542963	0.345732114444	0.0211078519815	0.020416137857	0.0422464088333	0.0668373251111	0.0359136310841
a31	0.327573777654	0.413750904815	0.0390843656605	0.0258890609523	0.0666654109444	0.0822701197037	0.044766368028
a13	0.406063959218	0.391766861605	0.0503305298868	0.0157909554841	0.0500203109815	0.0498752412346	0.036152152676
a38	0.381083513073	0.465769560535	0.0483194326289	0.0111333066614	0.0331534013272	0.0326717610782	0.0278690240587
a31	0.267760574358	0.469666686845	0.0767247488763	0.0118802442205	0.0630153621091	0.0711338443594	0.0398185605196
a20	0.231611144786	0.351329605615	0.0934861129588	0.0177853340735	0.0968212290364	0.135370154786	0.0735964068399
a31	0.246780851595	0.310890251872	0.107322640986	0.0205089760245	0.0936802513455	0.137586171595	0.0832307956133
a20	0.225113120532	0.230977310624	0.120281633662	0.0312336963415	0.103421838448	0.177733373865	0.111238975204
a33	0.189600516844	0.178035613541	0.083839580554	0.0459935231138	0.101419360816	0.221774071288	0.179337308401
a31	0.249000845615	0.171541727847	0.0786740828513	0.0447909890379	0.0975721569387	0.195601120429	0.162819070467
a28	0.297671068538	0.131436595949	0.103736207617	0.0619438556793	0.11141758898	0.17481716681	0.118977537822
a31	0.324481979513	0.0979881443163	0.118849289206	0.0700770742264	0.116148102993	0.16496992227	0.107485571274
a0	0.322220429838	0.0880246984388	0.124834079735	0.0777811257421	0.120420984331	0.16064819409	0.106070559091
a31	0.300151443279	0.0793190884796	0.137681693245	0.0824019925807	0.123476579777	0.16541589803	0.11155332303
a3	0.289767541093	0.0779502138265	0.143407904415	0.0849923215269	0.127219694926	0.16584288601	0.110819444343
a31	0.267980243698	0.0769088026088	0.151957881472	0.089325235509	0.128448636975	0.168453125337	0.116926043114
a46	0.253162114566	0.0788346555363	0.155714863824	0.094528423503	0.129650740992	0.167318071779	0.120791062705
a31	0.248264104855	0.0806055661788	0.159149301275	0.0984699678343	0.127554531664	0.161559830593	0.124396624235
a39	0.248155441618	0.0799835363929	0.159751800425	0.0983694159448	0.127783821888	0.161433686864	0.124522241412
a35	0.181495803873	0.116854442131	0.145563853475	0.122659148648	0.140871550629	0.156977192288	0.135577967137
a31	0.212320544624	0.093502377377	0.160151757825	0.111633216216	0.130018866876	0.157848004096	0.134525215712
</S>	0.262366297312	0.0595036536885	0.177708233913	0.092626618108	0.116697573438	0.161677682048	0.129419947856
