 	sul	muro	vuole	uno	specchio	</S>
a33	0.202291385	0.062664037	0.062443245	0.029268274	0.233473705	0.40985935
a31	0.193612031667	0.051046937	0.051171861	0.01535999789	0.471330241667	0.217478951375
a23	0.115705809222	0.0255208536667	0.163927363	0.0642654231867	0.557593947222	0.0729866490332
a31	0.337332478407	0.0300292858889	0.203622988667	0.0825997020622	0.317907645741	0.0285079182111
a28	0.461489419469	0.038187195963	0.214290047222	0.100590741687	0.168843445247	0.016599119737
a31	0.286224423156	0.0426145436543	0.332221999074	0.149879043896	0.175397681749	0.0136622622457
a39	0.307049054385	0.0734064522181	0.278906459691	0.112388183965	0.186940703916	0.0413091590819
a31	0.304320171462	0.0868880827394	0.25787727323	0.102070790655	0.175773764639	0.0730699613606
a41	0.332039540487	0.0664267789131	0.24770326441	0.0948360602183	0.135638732213	0.123355660454
a37	0.419510326829	0.0540806573044	0.173366784803	0.0742679347394	0.0731932197377	0.205581110151
a41	0.35346282561	0.0407618097681	0.168384568268	0.128327676246	0.0582974695792	0.250765646717
a31	0.240793325203	0.0337371945894	0.210268339423	0.212168858749	0.0798303978597	0.223201872239
a37	0.316970535068	0.0491012938631	0.202940879808	0.19701651125	0.0917884092866	0.142182359413
a18	0.386277138356	0.095029134621	0.168186553269	0.13819523875	0.109473629762	0.102838308471
a31	0.229664296119	0.113063808207	0.19726310109	0.19729514625	0.132954416587	0.12975926949
</S>	0.132229133059	0.101924284104	0.220278745545	0.262936688125	0.131183063293	0.151448134745
