 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.386493915	0.140853257	0.01720833475	0.0130173765	0.0083212397	0.008639697925	0.304538985	0.12092715
a46	0.627859538333	0.143972981333	0.00933219148333	0.00601550993333	0.00416762833333	0.00322542199167	0.143616753333	0.0618099556667
a39	0.551366566111	0.290066822778	0.0102471258944	0.0105414110778	0.00707776774444	0.00274304239722	0.0946133407777	0.0333439508889
a31	0.274619048704	0.342611620259	0.0100306579298	0.0119926723593	0.00897724558148	0.00263022139241	0.326905368259	0.0222332090396
a20	0.149752922901	0.208573582753	0.0620251562749	0.0723893647864	0.0558696438605	0.00177337962414	0.393074666086	0.0565413217565
a31	0.1846599743	0.173530189584	0.105704230425	0.227836121595	0.0895629322868	0.00468180994138	0.142074421029	0.0719503675855
a15	0.2761784981	0.272788411861	0.0682099088083	0.235268563865	0.0541393255956	0.00684590131379	0.0544174830097	0.0321519585285
a11	0.2937005227	0.33735700062	0.0407080656028	0.247977917955	0.0355819583652	0.0052520800046	0.0203645715366	0.0190579145095
a31	0.2413641109	0.250650720207	0.0361373325343	0.351403425985	0.0719763454551	0.00406483460153	0.0305724507122	0.0138307968365
a46	0.1497023603	0.355549160069	0.0377615085114	0.267479595328	0.0751284031517	0.00757040006718	0.0518620902374	0.0549465182788
a31	0.104271696767	0.351998040023	0.0398812005038	0.290900165109	0.0809619990506	0.00802747905573	0.0551261840791	0.0688332880929
a46	0.133148192256	0.309977860008	0.0328487661679	0.296517917036	0.0856032820169	0.0132250023852	0.052351818693	0.076327158031
a31	0.129262683419	0.290084536669	0.0455844117226	0.262266541012	0.075029356339	0.0148322092951	0.083869296231	0.0990709560103
a15	0.188935883806	0.253619465556	0.0471341915742	0.246656790337	0.075099335113	0.0204516039317	0.0982083244103	0.0698944413368
a31	0.225460681269	0.239860635185	0.0326336141914	0.195280453446	0.0893096980377	0.0234324076439	0.0872987771368	0.106723766446
a20	0.272716483756	0.191188711728	0.0274604273971	0.186792761149	0.0990864570126	0.0238372032146	0.0873981790456	0.111519787815
a18	0.405294277919	0.218671377243	0.0184736101324	0.106072245716	0.0595712293375	0.0406880857382	0.0832821580152	0.0679470349383
a46	0.409056489306	0.199206855748	0.0204859960441	0.0666184272387	0.0475530057792	0.0641642309127	0.107027674338	0.0858873329794
a31	0.329111663102	0.246487431916	0.0239247520147	0.100816502413	0.0582833005931	0.0603071496376	0.0957024721127	0.0853667289931
a15	0.306359991034	0.266998327305	0.0303014190049	0.116414560804	0.0650295348644	0.0581838892125	0.0942268147042	0.062485451331
a31	0.293309450345	0.268676112435	0.0351254336683	0.128028650268	0.0725695776215	0.0545481340708	0.100271109901	0.0474715221103
a37	0.289098293448	0.272221100812	0.0370732322228	0.137105921756	0.0760451042072	0.0473505090236	0.099060774967	0.0420450857034
a35	0.309373414483	0.192125990271	0.0496265504076	0.102438022252	0.0735292997357	0.0795335063412	0.139155478322	0.0542177435678
a31	0.240276461494	0.218345103424	0.0587345828025	0.142086397417	0.0829423265786	0.0707452654471	0.130275249441	0.0565946301893
a46	0.198385477165	0.232320514475	0.0699823856008	0.161277602472	0.0917437488595	0.0643938518157	0.118110273147	0.0637861623964
a31	0.175132939055	0.205976744825	0.0788112432003	0.185388157491	0.101488086287	0.0635166809386	0.120208114382	0.0694780014655
a11	0.166573006352	0.198988724942	0.0813353624001	0.197605262497	0.105528067096	0.0608320839795	0.118167864794	0.0709696078218
a31	0.159804465451	0.179310468314	0.0826374408	0.214345947499	0.111793787365	0.0604734603265	0.118517014931	0.0731174192739
a46	0.14806919515	0.166564306105	0.0867936302667	0.221211955833	0.116611375788	0.0631817677755	0.12010197831	0.0774658064246
a20	0.157061988383	0.143046465368	0.0969932767556	0.165286028611	0.115451853596	0.0929888495918	0.13429433277	0.0948772188082
</S>	0.155356569191	0.136143717684	0.0988838283778	0.157306144305	0.116983184298	0.101471592296	0.134907611385	0.0989473494041
