 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.59210316	0.052083548	0.01169489	0.009546568	0.01032231865	0.091423296	0.232826249
a46	0.633824533333	0.0426261556667	0.00730023683333	0.00813925463333	0.0310745213167	0.0317343906667	0.245300935667
a31	0.680853324444	0.0208720785756	0.00328145458178	0.00345497829394	0.0373021905389	0.0112350559916	0.243000932989
a17	0.870408008148	0.0260767472119	0.00281838783126	0.00159399378081	0.012874294963	0.00393345961987	0.0822951170963
a37	0.859210186049	0.0695118910706	0.00976123577709	0.00426842032694	0.00921163600433	0.00824630739329	0.0397903016988
a31	0.76875952535	0.0680535173569	0.0123562579257	0.00753904560898	0.0178963556681	0.0437037067978	0.0816915615663
a39	0.714807821783	0.040248062119	0.0168133659752	0.0145993375363	0.0260966678894	0.0706572755993	0.116777440522
a31	0.502202767261	0.0332466147063	0.0261004889917	0.0203501325121	0.0279648129631	0.119538581866	0.270596606841
a37	0.29343608242	0.0573301629021	0.0880503583306	0.0399123558374	0.0441491526544	0.145192487289	0.331929425614
a31	0.23893331414	0.112605667634	0.16954379611	0.102683835279	0.0963445708848	0.103522955763	0.176365818538
a46	0.17193111138	0.137250029211	0.18043399537	0.14379849176	0.132987916962	0.102178125254	0.131420259513
a31	0.142713157127	0.15120395307	0.188849475123	0.166032217253	0.150367668987	0.0956253450847	0.105208139838
a46	0.124103969042	0.15801975769	0.203446558374	0.184840129084	0.160361219662	0.0844019750282	0.0848264052793
</S>	0.120045009521	0.152807863845	0.199320369187	0.180171749542	0.153719779831	0.0943289725141	0.0996063106397
