 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a31	0.0626634195	0.0390017825	0.0510475185	0.0447966115	0.088573099	0.0639791265	0.138146778	0.1498047898	0.01520041936	0.03396279765	0.295416573	0.0174071345
a24	0.0756624248333	0.0548239475	0.0762821095	0.0766116615	0.105755002333	0.0708156548333	0.105579741333	0.0656765541333	0.0162494260267	0.0166808619833	0.315847781	0.0200149088333
a31	0.0484781849444	0.0408630841667	0.0662855787	0.0793071175	0.201543900778	0.0754742172778	0.0790991297777	0.0593019923778	0.0214162556756	0.0107415193278	0.304675083667	0.0128140085444
a28	0.0920854716481	0.0763188030556	0.150643838433	0.0632829695	0.182007657926	0.0431828167593	0.0391608529259	0.0459771297926	0.0139527128919	0.00524018477593	0.281183521222	0.00696407204813
a15	0.145015837216	0.0984725886852	0.182953847478	0.0537483807	0.0828571303087	0.0316165612531	0.040161623642	0.0191103400975	0.0072390879973	0.00286560331198	0.319783247074	0.0161757769494
a28	0.129838505739	0.0625419085617	0.0783162444927	0.0275028521	0.0475489767696	0.0343237940844	0.0566927268807	0.00902158996583	0.00430555386577	0.00210692149066	0.519214839025	0.0285861156498
a31	0.0814678575797	0.0395204601872	0.0375923235976	0.0168208581	0.0315844547899	0.0277903150281	0.0455271979602	0.00551290725528	0.00275132738192	0.00164565319689	0.687726503008	0.0220601297499
a8	0.0950710315266	0.0755777360624	0.0359681759659	0.0148246621	0.0710813407966	0.074640398676	0.0436641783201	0.00301962148509	0.00340355705397	0.0040992544323	0.565668393669	0.0129816161166
a31	0.105202993176	0.0944864040208	0.0449914776553	0.0245281670333	0.107893096932	0.106164209559	0.0635188511067	0.011165240395	0.00942907035132	0.00910766081077	0.399726837223	0.0237859837055
a33	0.095843620392	0.0931497700069	0.0614362268851	0.0293518836778	0.119187745644	0.123174779853	0.0640662333689	0.0140172045317	0.0105127034504	0.0139457732703	0.349670207741	0.0256438682352
a20	0.139329136797	0.129761376669	0.0722292396284	0.0316402685593	0.188416895215	0.190933413284	0.0665479904563	0.00641653617723	0.0072747968168	0.0152421110901	0.138552902914	0.0136553399784
a14	0.124255550599	0.119373462223	0.0623456718761	0.0371777538531	0.257125925072	0.237336554428	0.0748949948188	0.00419075219241	0.00686923827227	0.0160647526967	0.0517745583047	0.00859078455947
a31	0.071003614533	0.0955071974077	0.115773273959	0.048112282951	0.215677571691	0.210092121476	0.107208258273	0.00395065626414	0.0112871300908	0.0499203802322	0.0408079731016	0.0306595595198
a17	0.128477217511	0.116556125803	0.138517954653	0.041526500317	0.13152934723	0.122908843159	0.100517920758	0.00523753188805	0.0130559163636	0.0603178454107	0.0954750457005	0.0458797641733
a20	0.205640445837	0.167492321934	0.126350724884	0.0298019251057	0.11729971041	0.0861960937197	0.0632296949193	0.00612887976268	0.00918966145453	0.0430147558036	0.113492550567	0.0321632040578
a31	0.145969621946	0.154181667311	0.184780791628	0.0307764763686	0.09621223347	0.0782550945732	0.0646213349731	0.0111033715876	0.0166227284848	0.0946131206012	0.0791553735223	0.0437081480193
a8	0.148751107315	0.132990379104	0.177280153876	0.0258068001229	0.07318048649	0.0574764528577	0.0580035896577	0.0168263245292	0.0217070201616	0.101351434534	0.125730362507	0.0608958676731
a24	0.226164539105	0.152577049701	0.119028681292	0.0255869417076	0.0755903721633	0.0451108389526	0.0435140828859	0.0195215768431	0.0198934220539	0.0532801325113	0.161861370836	0.057870956891
a28	0.222757693035	0.146270003234	0.105247327097	0.0375194592359	0.0775983640544	0.0507814463175	0.0503488326286	0.0290239036144	0.0289963433513	0.0534089925038	0.126439623612	0.0716079616303
a20	0.185547961012	0.122777054411	0.095859155699	0.0519248137453	0.0813759080181	0.0617750787725	0.0631535695429	0.0462746005381	0.0447171314504	0.0634026158346	0.0984361678707	0.0847558972101
a31	0.148005527004	0.0961237914703	0.0716148728997	0.0425409069151	0.0635071263394	0.0564230152575	0.0750596638476	0.0520473085127	0.0825733494835	0.0955428152782	0.11031909929	0.106242505737
a46	0.128491789001	0.0885367438234	0.0641058952999	0.0409361699717	0.0555205741131	0.0544855207525	0.0791725332825	0.0544861345042	0.0973812381612	0.105783215093	0.117525229763	0.113574978579
a18	0.122801213	0.0956580746078	0.0800702917666	0.0633308766572	0.0737519597044	0.0690353819175	0.0763747160942	0.0664646061681	0.0805410010537	0.0856882983643	0.0954671665877	0.090816446193
</S>	0.1106075565	0.0926135073039	0.0831754808833	0.0717061333286	0.0784097148522	0.0748835134587	0.0781674605471	0.0718944200841	0.0786621205269	0.0844979941822	0.0890449882939	0.0863371280965
