 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.00296631225	0.0141332945	0.037697414	0.0279688973	0.015035403	0.0124453785	0.4838231185	0.0059519725	0.038609185	0.3613690044
a28	0.00498077941667	0.0185246408333	0.0354692906667	0.0222155253	0.0122856036667	0.00924185516667	0.7368669495	0.00920004416667	0.0295941116667	0.121621153167
a24	0.00700524873889	0.0222288336111	0.0384517998889	0.0341593757667	0.0277101032222	0.112714425722	0.654183349833	0.0218197733889	0.0332098985556	0.048517179489
a28	0.0130293023463	0.017754503537	0.0343434492963	0.0592366045889	0.0751024020741	0.308938678574	0.416660256611	0.0234674867963	0.0236075018519	0.0278598208297
a31	0.0431746391154	0.0171537878457	0.0313933744321	0.062154974863	0.101301800691	0.287739002858	0.345692405537	0.0257681525988	0.058488096284	0.0271337736099
a20	0.0491367558718	0.0229384646152	0.0534073588107	0.123881064954	0.16935306023	0.169410010953	0.279452769512	0.0238258934996	0.0691604118947	0.0394342205366
a31	0.0395492294573	0.0312357212051	0.0716563786036	0.183893508318	0.297725736743	0.149477536984	0.148083270837	0.0153162894665	0.0290880927649	0.0339742418455
a13	0.0380050738191	0.036481495735	0.0850002052012	0.209970189439	0.323804955581	0.120004925661	0.107430275946	0.0125917282888	0.0164532719216	0.0502578582818
a31	0.0327399306064	0.0351337115783	0.0847448750671	0.199301769813	0.295487318527	0.10615900522	0.158889434315	0.0123926022296	0.0157992676405	0.0593520774273
a41	0.0334472892021	0.0329161745261	0.074815841689	0.175173983271	0.313780796176	0.11271472174	0.192496114772	0.0126249653432	0.0143009051135	0.0377291864758
a33	0.0265542720674	0.0323153241754	0.074366701563	0.198558894424	0.407092535392	0.12742126058	0.096029159924	0.00577929828107	0.0075511211045	0.0243313997253
a8	0.0225627133558	0.0261545447251	0.0578939868543	0.209685651475	0.480832575131	0.13724626686	0.0426165376413	0.00400444066036	0.00529655453483	0.0137067358084
a24	0.0213121214519	0.020138828575	0.0525787556181	0.240774083825	0.49136340171	0.123516987287	0.0213874845471	0.00506077122012	0.00646332384494	0.0174042512695
a37	0.0194651381506	0.0166094618583	0.0487193718727	0.263943747942	0.498178973903	0.100789670762	0.013798202849	0.00635184174004	0.00864372894831	0.0234998750898
a5	0.0174935707169	0.0163151196194	0.0465477766242	0.277540979314	0.515107131301	0.075895529254	0.010599764783	0.00648121558001	0.00989546764944	0.0241234683633
a31	0.114438038239	0.0274332005398	0.0531352262081	0.215732989771	0.391209100434	0.0492028067513	0.0476321000943	0.02087002386	0.0559423462165	0.0244041801211
a20	0.146784851746	0.0317262145133	0.067140218736	0.22208942659	0.304682856811	0.0386635335838	0.0596244641981	0.02518054462	0.0709236617388	0.0331842403737
a31	0.068115459582	0.0491130905044	0.133963752912	0.27118227553	0.287783228937	0.0459647345279	0.0315501842327	0.0133185758733	0.0439502002463	0.0550585254579
a8	0.0486214088607	0.0575542325015	0.150245200304	0.250593785177	0.304157292979	0.0518011865093	0.0251350374109	0.0125338046244	0.0375808434154	0.0617772321526
a31	0.0398698062869	0.0460111798338	0.112120687768	0.216222895059	0.304504594326	0.0732445125031	0.0323587698036	0.0178150655415	0.0446308144718	0.113221672384
a20	0.042363357429	0.0479661152779	0.103401899256	0.18958949502	0.283673461442	0.0935596928344	0.0401698216012	0.0239287141805	0.0498931474906	0.125454312795
a24	0.0460260868097	0.0477837250926	0.086485924752	0.18658325834	0.366104043814	0.0796453159448	0.0365257355337	0.0303492740602	0.0410433271635	0.0794533429317
a31	0.0410052579366	0.0464007906975	0.0813130282507	0.164988486113	0.329415387938	0.0825028169816	0.0436963235112	0.0368122686867	0.0578877677212	0.115977904311
a37	0.0415044503122	0.0453297302325	0.0766674494169	0.165506972038	0.328292285979	0.0908265603272	0.0451388728371	0.0363822035622	0.0581172245737	0.112234262437
</S>	0.0463130231561	0.0474723386162	0.0747981747085	0.173842271019	0.378416492989	0.0858481771636	0.0405523314185	0.0344508707811	0.0449555752868	0.0733507227185
