 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.061626932	0.6132912	0.10296503	0.087708465	0.05287614265	0.00154985625	0.0046879068665	0.0355196982	0.0207844525	0.018990259
a3	0.152271617333	0.42456987	0.079993499	0.248776031667	0.01814628614	0.00249599991667	0.0015844980515	0.0142529448667	0.0433181991667	0.01459106
a39	0.178018232444	0.182994384667	0.0320829302333	0.321498000556	0.00667198467	0.00843711830556	0.0006122551655	0.0071770441889	0.225746574722	0.036761523
a3	0.0917512174813	0.0900928972223	0.0149951833111	0.215775826852	0.00312276382333	0.0101165626352	0.0003395653985	0.0039751985963	0.505379124907	0.0644517076667
a10	0.0464291351604	0.0491971100741	0.0088576781037	0.119852638951	0.00238481694111	0.0070752505784	0.0002330620795	0.0024420847321	0.704092188302	0.0594360558889
a38	0.0680438810535	0.0970434366914	0.0368384047012	0.0929563229837	0.0786775181804	0.0116477713595	0.0005792083265	0.00453266747737	0.566229189434	0.0434516106296
a37	0.102834470351	0.156896115564	0.0551484115671	0.118788154328	0.11174385106	0.0132654205865	0.000849373518833	0.00527095745912	0.401469776478	0.0337334588765
a24	0.120255420117	0.211585055188	0.051982567189	0.165658521443	0.0844615653533	0.00748433606217	0.000673637162944	0.00426860391971	0.325972400493	0.0276578676255
a31	0.108169990039	0.218909765063	0.0402855834463	0.381723500481	0.0668978126578	0.00333657900406	0.000440181924315	0.0034925805199	0.160477041831	0.0162670000918
a3	0.075823780013	0.319081621688	0.0647072255321	0.39938503016	0.0293248617593	0.00272824241802	0.00330839853144	0.0051057602533	0.091035301277	0.0094998335806
a20	0.0975261300043	0.400805440563	0.098117361844	0.216711000053	0.0317801992531	0.00295094023934	0.00437086678715	0.00720331918443	0.116086121092	0.0244486351935
a31	0.0837038943348	0.230640174521	0.059380846648	0.246892113351	0.0301711760844	0.00471469601311	0.00379776610572	0.00579003369481	0.306737823697	0.0281714748312
a11	0.0519881414449	0.300728769174	0.0689321915827	0.22392951445	0.0230188196948	0.0065649452377	0.00684340360191	0.0082079604316	0.293371687566	0.0164145640437
a7	0.0971639161483	0.396321706391	0.0978378138609	0.226680864817	0.0275409398983	0.0049418615459	0.00617503153397	0.0088867949772	0.120097715522	0.0143533423479
a31	0.0963522000494	0.22249566113	0.0606186846203	0.356921181606	0.0232690994661	0.00731486274863	0.00617606134466	0.00741521115907	0.206235528507	0.0132014854493
a24	0.0594663546831	0.298081459377	0.0649389348734	0.299925002535	0.0160373079887	0.00818313381621	0.00714881278155	0.00839858871969	0.225920973502	0.0118993976498
a46	0.0927084048944	0.377247773126	0.0932217516245	0.287995246178	0.0202731086629	0.0064285945054	0.00648022142718	0.00870868257323	0.0951101365007	0.0118260383833
a39	0.135521484965	0.264543811042	0.0765128338748	0.406732955393	0.022020363221	0.0067655505018	0.00730690867573	0.00940517019108	0.0581444178336	0.0130464891278
a31	0.110712491655	0.192478055014	0.0475730876249	0.438367171798	0.0150369250737	0.0117773598339	0.0177854900919	0.012319152397	0.132187876945	0.0217624147093
a14	0.0697714372183	0.299159289671	0.0644093422083	0.325510667266	0.0136442893579	0.0149137789446	0.024370370364	0.0142607964657	0.149260705648	0.0246993452364
a38	0.0921012724061	0.451377383224	0.113472137403	0.197578545755	0.0194555931193	0.0103175863149	0.0177953191213	0.0148286081552	0.0631605468827	0.0199129970788
a31	0.0877747161354	0.377823444408	0.121480825801	0.164921795252	0.0200013357064	0.0150984817716	0.0389923167071	0.0244779563851	0.116939060628	0.0324900390263
a37	0.0839197540451	0.357479101469	0.1084158836	0.148545041751	0.0173296399021	0.0228586725905	0.0519269722357	0.0262617174617	0.147662670209	0.0356005216754
a20	0.0971956546817	0.465264723823	0.125571019533	0.13122995725	0.0168129343007	0.0195753238635	0.0325875847452	0.0171382591539	0.0728238222363	0.0218007095585
a39	0.0810046915606	0.563502841274	0.141101363178	0.0882422204167	0.0215257417669	0.0132980862878	0.0204930309151	0.0173357820513	0.0350617412454	0.0184345045195
a20	0.0724370071869	0.604612047091	0.128729299393	0.0661346238056	0.0300885152556	0.0110576990959	0.0162717849717	0.0223726716838	0.0264515857485	0.0218447865065
a35	0.0701060190623	0.577884832364	0.124208266798	0.0599077356019	0.0405596920852	0.014951666032	0.0198963486572	0.0304590622279	0.0326689855828	0.0293574175022
a20	0.0761851663541	0.494588844121	0.124197896266	0.0656812358673	0.0523714290284	0.0255173580107	0.0308529275524	0.0416188244093	0.0475727718609	0.0414135438341
a31	0.0664260764514	0.32780727804	0.0946967117553	0.100881683956	0.0419051623428	0.0367295583369	0.0515344211841	0.0388781311364	0.201452773954	0.039688193278
a24	0.0868629831505	0.228634606013	0.0778121315851	0.150159347985	0.0273429424476	0.0436891201123	0.0614117553947	0.0300656953788	0.254304424651	0.039716976426
a31	0.0885073440502	0.172296302671	0.0660168865284	0.125134479328	0.0217849562492	0.0553016717041	0.0697665001316	0.0250351174596	0.33542753155	0.0407292018087
a8	0.0842403676834	0.128343721557	0.0615964948428	0.0991336031093	0.0300803495164	0.066781460568	0.0796174633772	0.0335101648199	0.366556842183	0.0501395602696
a31	0.0860719988945	0.111061669519	0.0595360169476	0.0855768940364	0.0420090775055	0.123267876856	0.0971947544591	0.0416752582733	0.263104162394	0.0905023300899
a41	0.0876742892982	0.091049332173	0.0626552326492	0.0823557876788	0.0494481558352	0.144385268952	0.104839498153	0.0481324760911	0.226772569131	0.102687403363
a8	0.113023338099	0.119768494058	0.0917620508831	0.108540215893	0.0713812732784	0.105307196317	0.0930897727177	0.0707128520304	0.13465042471	0.0917643677877
a31	0.0876143453663	0.0917178570193	0.073733321961	0.081279148631	0.0779433790928	0.104801407106	0.0811059469059	0.0698580390101	0.17803041157	0.153916122596
</S>	0.0661886591832	0.0612233920097	0.0513718009805	0.0567435743155	0.0734810595464	0.110384586053	0.068578727453	0.0580463120051	0.238363705785	0.215618161298
