 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.45571095	0.16589404	0.1259456875	0.034306931	0.0346274265	0.0561220675	0.03022304165	0.097169803
a0	0.311294311	0.187704656667	0.2308130225	0.066512897	0.123747254833	0.0303676295	0.0110054431833	0.0385547745
a31	0.117486434667	0.304607232222	0.238985994167	0.0669176043333	0.235133174944	0.0180546302667	0.00404438362777	0.01477057515
a17	0.0855874595557	0.336388317407	0.236653401389	0.0592183351111	0.256898938315	0.0168754178556	0.00178374332926	0.00659440786667
a20	0.216345231185	0.252691685802	0.20899279813	0.0815965247037	0.208055346105	0.0250706719519	0.00256720162975	0.00468053162222
a31	0.266732103728	0.195953496934	0.119130280377	0.222222372901	0.161899722035	0.0262325206506	0.00349013257658	0.00433935614074
a37	0.376392251243	0.142329177311	0.0873515277923	0.252914050967	0.113119121678	0.0187044335502	0.00349582279219	0.00569361031358
a15	0.558350497081	0.16701002577	0.0588342589308	0.126077600322	0.0668862315593	0.0115740915167	0.00527188193073	0.00599541403786
a46	0.54185439236	0.197053891923	0.0612669783103	0.106596163441	0.0678436418531	0.0110571145056	0.00861524497691	0.00571255941262
a24	0.550652270787	0.220015163974	0.0656785427701	0.0800531458137	0.0519961186177	0.0129897291685	0.0118745129923	0.00674051310421
a31	0.438561413596	0.208624414658	0.144305860923	0.121666299938	0.0494663695392	0.0136922350562	0.0117174439974	0.0119659802014
a18	0.437671764532	0.171576641553	0.165776356974	0.137241498979	0.0473948801797	0.0121835746854	0.0101665396658	0.0179887350671
a11	0.572414504844	0.167734167184	0.104510398991	0.0827962453263	0.0288002367266	0.00896013179513	0.0133433775553	0.0214408930224
a35	0.586898434948	0.190994909061	0.0827654163303	0.0603217947754	0.0207671055755	0.00779450049838	0.0229367081851	0.0275211016741
a31	0.485923381649	0.208228489687	0.151232188777	0.0608382645918	0.0178749421918	0.00781828663279	0.0223955267284	0.0456889322247
a13	0.386092937216	0.231406266562	0.197316586259	0.0744937701973	0.0258592597306	0.0143529013443	0.0191621102428	0.0513161970749
a11	0.377506279072	0.256042582187	0.147777208753	0.0970540620658	0.0352545255769	0.0202576094481	0.0240025800809	0.0421051803583
a31	0.265103509691	0.251673887396	0.195426686251	0.161424100689	0.0421929375256	0.0168606551494	0.021151150027	0.0461670867861
a46	0.203664099897	0.265323622465	0.209757765417	0.153859176896	0.0522700565085	0.0299098560498	0.0311108386757	0.054104583262
a31	0.209990876632	0.266804374155	0.177451145139	0.130228172299	0.0527095105028	0.0350696083499	0.0347599498919	0.0929863520873
a24	0.190686598877	0.255854924718	0.16913008838	0.128440020766	0.0586635935009	0.04284965845	0.0423051442973	0.112069959362
a35	0.173461209626	0.240144064906	0.14709274946	0.115726560255	0.082263763167	0.07206596815	0.0720997800991	0.097145878454
a31	0.179973006542	0.216200364969	0.137217216487	0.121111282085	0.0759462847223	0.0643679527167	0.0641632363664	0.141020609485
a46	0.179122945514	0.20884951499	0.134097618829	0.118874567695	0.0747564965741	0.0642997889056	0.0636063564555	0.156392656495
a31	0.184227885171	0.19428024833	0.122949486276	0.109992377565	0.0744370201914	0.0659338696352	0.0646316194852	0.183547448832
</S>	0.205704427586	0.185838479165	0.112410803138	0.105224298783	0.0586246370957	0.0484455948176	0.0462973207426	0.237454404416
