 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
a23	0.0395108432	0.05259464	0.3628740675	0.0708721205	0.08337635	0.0371602381	0.0357556085	0.073299268	0.2445568766
a31	0.0497307927333	0.0536588976667	0.658924575833	0.0541179237687	0.0458577795333	0.0128772269165	0.0176636209883	0.0249411254038	0.0822280302777
a38	0.0680053609111	0.0940979368889	0.707932828611	0.0225672161916	0.0459067927111	0.00700224662197	0.0166221274844	0.00888053683843	0.0289848961036
a17	0.0768778263037	0.20410725563	0.471516656204	0.0436170767305	0.085816866237	0.015896054374	0.0741813124948	0.00706339557948	0.0209235137012
a31	0.0803821964346	0.270800691877	0.352008492068	0.0541957975768	0.0760529574123	0.025003430458	0.0988317564983	0.00939640052649	0.0333282829004
a41	0.138854038812	0.302894410626	0.323103300689	0.0423431865256	0.0470267878041	0.021054253486	0.0563846084994	0.0100734148422	0.0582659999668
a17	0.160425909604	0.385036220209	0.232404743563	0.0418041331752	0.0391953529347	0.0174435214953	0.0303819858331	0.0133043012807	0.0800038099889
a31	0.183325699868	0.43085804007	0.192870737854	0.0275710830584	0.0547145993116	0.0141709791651	0.0246669422777	0.0127831024269	0.0590388138296
a0	0.227011499956	0.361778713357	0.191723285951	0.0217138806861	0.0844654677705	0.0137616797217	0.0289655244259	0.016559340809	0.0540206151099
a31	0.182091676652	0.263940807786	0.19377082865	0.0258469022287	0.18598842059	0.0175451395739	0.0527765424753	0.0219489209363	0.0560907620366
a37	0.153248432217	0.176163645929	0.169676226217	0.0251773980762	0.317498396863	0.0166340821913	0.0599213918251	0.0340007173121	0.0476797076789
a10	0.137602660739	0.119026228643	0.169105455406	0.0268410980254	0.384303625621	0.0169853480638	0.050488574275	0.0452582714374	0.050388760893
a31	0.072647058913	0.082354632881	0.218887058469	0.0215745510085	0.42669949854	0.0156959986879	0.0572160027583	0.0457783748125	0.059146878631
a16	0.203382704971	0.0981891909603	0.194553192823	0.0129687960028	0.33142073618	0.0116337267293	0.0441234219194	0.0428877689375	0.060840522877
a17	0.336825668324	0.143290926987	0.156114417608	0.0254042096676	0.178450293727	0.0145075374098	0.0356919939731	0.0488939043125	0.0608210842923
a20	0.240300014775	0.120675668329	0.138980282536	0.0603270622225	0.138204866242	0.0260902801366	0.050401336991	0.0993995964375	0.125620921431
a31	0.138707960258	0.102482688776	0.181648280845	0.0578379410742	0.149836442081	0.0274289370455	0.056853524997	0.131293005479	0.15391124381
a39	0.214077350086	0.129221462925	0.208776500282	0.0351349406914	0.12614834236	0.0273092460152	0.0510142843323	0.101051209826	0.107266626937
a20	0.300024066695	0.132205694308	0.149226540094	0.0451645268971	0.0980878224533	0.0410397463384	0.0591719334441	0.0863377212753	0.088741887979
a31	0.216946635565	0.119367904769	0.127330478698	0.047129092299	0.0933279208178	0.0464687831128	0.0752001198147	0.104320037092	0.169908999326
a33	0.150071838522	0.116217489923	0.122081608233	0.060501749433	0.0917730869393	0.0633451453709	0.0878509799382	0.110154122364	0.198003959775
a48	0.254360809507	0.122446508308	0.0980593247443	0.0693718351443	0.0871937223131	0.0638513627903	0.0756634456461	0.096766680788	0.132286299925
a31	0.254218405169	0.0954738227693	0.0766814535814	0.0599291317148	0.113441247438	0.0423793529301	0.055790618882	0.129214856929	0.172871119975
a19	0.136720937056	0.0768841062564	0.0886248861938	0.0752697152383	0.141235583813	0.0578178419767	0.069097614294	0.15684059231	0.197508723325
a31	0.108620755685	0.0798676787521	0.0902981837313	0.0796102764128	0.123643209271	0.0673112099922	0.0756498014313	0.147227904103	0.227770971108
a37	0.100941445228	0.0844864942507	0.0933644432438	0.0823939554709	0.11394727309	0.0739442909974	0.0808167771438	0.138259438034	0.231845897036
a31	0.102813278409	0.0906982167502	0.0939466564146	0.081970915157	0.0987504326967	0.0776495619991	0.0846903857146	0.125734392678	0.243746212345
a8	0.100760472803	0.0923503329167	0.0933063788049	0.0828857633857	0.0937688958989	0.0802603026664	0.0872595519049	0.121630820893	0.247777510782
</S>	0.110077686402	0.102863784458	0.103788599402	0.0955571041929	0.101833547949	0.0940899793332	0.0977232609525	0.115486640447	0.178579385391
