 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.20619322	0.0227334345	0.205297395	0.17554776	0.1176844235	0.067349755	0.009094769	0.0395074265	0.01858774475	0.138004025
a28	0.168523	0.0383504685	0.204188405	0.231910763333	0.164040131167	0.0702689583333	0.009752579	0.0393527085	0.01912504475	0.0544879202667
a31	0.0689214993333	0.0381519768333	0.145164143333	0.209817716111	0.425617643722	0.0377196034444	0.0081512916	0.0299607135	0.0175512375833	0.0189441473456
a17	0.0348529884444	0.0256258556111	0.104804619444	0.14813418037	0.492081331241	0.125815635148	0.0204339031333	0.0296546161667	0.0110796558611	0.00751719567187
a31	0.0774207388148	0.0384247852037	0.109313003148	0.142191433457	0.255370373747	0.222206411716	0.0371634687111	0.0823304810556	0.0258493189537	0.00972999745729
a20	0.136291906272	0.0530713220679	0.0704460200493	0.0758363571523	0.174372717916	0.291787903905	0.029876814237	0.119807383685	0.0335285909846	0.0149810068191
a31	0.155543945424	0.0553301580226	0.0616139023498	0.0859456683841	0.144420589305	0.279571137968	0.020650975079	0.111143101228	0.0650748996615	0.0207056576064
a20	0.283644921808	0.0500761670075	0.0595728007833	0.089022172128	0.122437297768	0.182506382656	0.0158409803597	0.090810567076	0.0735605838872	0.0325281612021
a35	0.447796703936	0.0501205420025	0.0505372469278	0.0516162960427	0.114821383923	0.157029590885	0.00912509925323	0.0528824233587	0.0316853296291	0.034385427734
a36	0.546566954645	0.0487094286675	0.0491167696426	0.0394261423476	0.103459757974	0.119078736962	0.00722088255108	0.0326742221196	0.016645554543	0.037101558578
a31	0.430600449882	0.0486576472225	0.108704013881	0.0867509084492	0.080743022658	0.0948301589873	0.00776224185036	0.0240895103732	0.032683265181	0.085178771526
a20	0.284312291627	0.0591174867408	0.13438569796	0.117599749483	0.130980177553	0.100250714662	0.0167476826168	0.0259445281244	0.0399659520603	0.0906957155087
a17	0.374526287209	0.0700178789136	0.0918169659867	0.076603837161	0.171200622518	0.091128641554	0.0256172362056	0.0269401937081	0.0194365392201	0.0527117635029
a28	0.42046815907	0.0838188016379	0.0853278953289	0.0617458797203	0.155764124173	0.071045215518	0.0348466330685	0.0239557359027	0.0116997012734	0.051327834501
a31	0.301001266357	0.0944629242126	0.133185321776	0.119739509907	0.131730788058	0.0520911651727	0.0391298243562	0.0194121023009	0.0227154957578	0.0865316115003
a24	0.202966435452	0.100213771404	0.146454492259	0.148530623302	0.143726766019	0.0551212850576	0.0600736741187	0.024353233767	0.0305971262526	0.0879625921668
a31	0.172135898484	0.167758235468	0.108648387753	0.122725997767	0.139793948673	0.0549057683525	0.0926818430396	0.034333296589	0.0396565410842	0.0673600557223
a15	0.140021142828	0.194571939823	0.102715866584	0.121704312589	0.136165669558	0.0505841544508	0.100652311013	0.0402197341963	0.0484473643614	0.0649174842408
a31	0.141453670943	0.219115807941	0.0859771108613	0.0998055825297	0.131625563186	0.0498108108169	0.100581283671	0.0491880287321	0.0574929421205	0.0649491850803
a46	0.139215856981	0.22738520798	0.0821716069538	0.0934071878432	0.123933327729	0.0478690192723	0.094726204557	0.0552055255774	0.0658508320402	0.0702352463601
a41	0.13226486566	0.15490346466	0.0952303206513	0.107202437948	0.160489442576	0.0702705430908	0.0995432948523	0.0599161471925	0.0598037420134	0.06037578312
</S>	0.12616192783	0.13366981733	0.0971965128257	0.109285503974	0.164649971288	0.0796831645454	0.108279517426	0.0626666515962	0.0594786160067	0.05892834806
