 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.402795975	0.0368083285	0.1489599	0.212477915	0.050981867	0.084729112	0.063246896
a18	0.416480478333	0.0651396761667	0.279292983333	0.0945366076667	0.043537779	0.0399561926667	0.061056274
a31	0.300345369444	0.0924126520556	0.419201944444	0.0571771305556	0.0431522163333	0.0259285802222	0.0617820573333
a20	0.317067056481	0.109907924019	0.383332504815	0.0619371055185	0.0587572854444	0.0234969124074	0.0455012024444
a31	0.28514804216	0.102273010673	0.229607774938	0.12306735184	0.172040198481	0.0269711904691	0.0608924714815
a37	0.412029627387	0.0754267362243	0.113689731646	0.127289540613	0.19313686616	0.0260845754897	0.0523429684938
a18	0.652915059129	0.0837673704081	0.062058473882	0.056590860871	0.0936420920533	0.0196075713299	0.0314186048313
a46	0.718495446376	0.0932043118027	0.052166221294	0.033278571957	0.0545102056844	0.01932695461	0.0290183176104
a31	0.587547208792	0.121576813934	0.116468200431	0.0352069649857	0.0474704768948	0.04203639887	0.0496939912035
a46	0.534521469597	0.124827107978	0.133671153477	0.0337275479952	0.0458813289649	0.0597264849567	0.0676449517345
a31	0.497790206532	0.147322859326	0.123789234492	0.0412116036651	0.0433116073216	0.0746596436522	0.0719148819115
a46	0.432699068844	0.170090096442	0.131836811497	0.0533955578884	0.0486316791072	0.0822290962174	0.0811176973038
a31	0.388360616281	0.227953475481	0.119112990499	0.0713793912961	0.0489717237024	0.0661344570725	0.0780873041013
a46	0.33583050876	0.24728416516	0.119643106833	0.094055375432	0.0543132362341	0.0643775823575	0.0844959963671
a31	0.31771203292	0.205684898387	0.129565272278	0.118526883477	0.063164402078	0.0690562274525	0.0962902554557
a18	0.292906924307	0.188955529462	0.134148105426	0.142618837826	0.0689082973593	0.0707715724842	0.101690655152
a31	0.272527861436	0.148595343154	0.128200603142	0.172088562609	0.0811328337864	0.0797706041614	0.117684131717
a37	0.234415190479	0.130225377718	0.127803037714	0.207729784203	0.0894508059288	0.0843739180538	0.126001890572
a13	0.25825213016	0.123481855906	0.109350133905	0.209005334734	0.0928340019763	0.0834961193513	0.123580436857
a31	0.202206240053	0.104497083302	0.103955385968	0.240065981578	0.108701970659	0.0973220831171	0.143251242286
a20	0.163826203351	0.092151312434	0.104401508656	0.263742250526	0.117558613553	0.105261887706	0.153058230762
a31	0.14322736445	0.0823039341447	0.102095357552	0.282009460175	0.124528277851	0.106761975902	0.159073660254
a20	0.13045331815	0.0801641113816	0.102856527184	0.286977616725	0.12866683595	0.109311828634	0.161569763418
a31	0.122360220383	0.0775305427939	0.099617405728	0.299047882242	0.130353185317	0.108411799545	0.162678954473
a20	0.116501877794	0.077887526598	0.0994773402427	0.301536694081	0.131974321772	0.109354873182	0.163267358158
</S>	0.149898698897	0.100491468299	0.107887847621	0.260045397041	0.125516330886	0.108987501591	0.147172739079
