 	se	nella	nella	pasta	voleva	sale	l'	avevo	messo	</S>
a31	0.10991878	0.06887809	0.29177933	0.064707855	0.103931227	0.045671243	0.036582623	0.01817445675	0.0593929425	0.2009633765
a39	0.080314279	0.102319668333	0.301193861667	0.0593218483333	0.090076667	0.0299465996667	0.0241141723333	0.0386485564167	0.178194685833	0.0958696198333
a31	0.0300967990333	0.0880175447777	0.238648238889	0.0449574054444	0.0631067823333	0.0143499442556	0.0193020347778	0.0474674504722	0.399966928611	0.0540868390111
a14	0.0186234257111	0.0476208692592	0.257295706296	0.0424798778148	0.0975805507778	0.0356140111185	0.0299681449259	0.0322937851574	0.370819679537	0.0677039154037
a41	0.0319716735704	0.0452930577531	0.195302725432	0.0795661892716	0.196824316926	0.136852750373	0.0497868183086	0.0275233047191	0.164167732612	0.0727114275346
a33	0.0505022538568	0.0479289065844	0.145054898477	0.0953287330905	0.291603338975	0.208088650124	0.0474135204362	0.0157496972397	0.0626680256373	0.0356619682449
a20	0.0644572979523	0.0603797471948	0.144134896159	0.0922308396968	0.313486879658	0.192865036708	0.0268287026454	0.00888736224657	0.0422848872124	0.0544443360816
a31	0.0670923719841	0.0695791523983	0.117690962053	0.0853798508989	0.276718129886	0.195364665569	0.0536081870485	0.0156507885822	0.0657142690708	0.0532016194939
a10	0.0986639966614	0.0654938741328	0.0814441516843	0.0850375012996	0.285409913295	0.20432575519	0.0646275500162	0.0188943178607	0.0622639436903	0.0338389706313
a31	0.114351455554	0.0650066693776	0.0953453082281	0.121310412433	0.278451664432	0.194301618397	0.0536862996721	0.0160799062869	0.0321049032301	0.0293617328771
a46	0.109790618518	0.0631225194592	0.0978805274094	0.131493867478	0.283237534811	0.207675292799	0.0511038565574	0.0146831739623	0.0205581288767	0.0204544646257
a31	0.102294472173	0.0542609991531	0.0902258738031	0.135222879159	0.287151634937	0.194766054266	0.0434149008525	0.0189311528541	0.0300342554256	0.0436977592086
a39	0.089669733391	0.048945374051	0.084608554601	0.126749005053	0.285501921646	0.214714084755	0.0475662556175	0.0209216949514	0.0332710231419	0.0480523544029
a28	0.106883514464	0.0474395346837	0.0718060115337	0.128262207018	0.318740947215	0.233401448252	0.0367547738725	0.0119992155505	0.0166116420473	0.0281007381343
a21	0.132343394821	0.0584858482279	0.0821606371779	0.152629239006	0.298948749072	0.169313377417	0.0231316469575	0.0093645450835	0.0164194440158	0.0572031480448
a24	0.200763448274	0.0892062694093	0.0893339990593	0.146549783002	0.229888379691	0.115208920472	0.0147118893192	0.0107757633612	0.0212232153386	0.0823383360149
a46	0.234266979425	0.0979711198031	0.0857192096864	0.129187776334	0.15412750123	0.088730586824	0.0196690697731	0.0216815141204	0.0387804747795	0.129865742005
a20	0.197861633142	0.0757552579344	0.0674448478955	0.0986345474447	0.113051601743	0.095226645608	0.0457588599244	0.0440564937068	0.0635649149265	0.198645150668
a31	0.139745518714	0.0936213173115	0.0864878106318	0.0824265058149	0.078879380581	0.0762465978693	0.0630491599748	0.0690564179023	0.140289841642	0.170197428556
a14	0.116153967238	0.104500559104	0.0948288535439	0.074390173605	0.0966951068603	0.0967791552898	0.0887093033249	0.0743075686341	0.155755792214	0.0978794895187
a17	0.122983814079	0.0752340830347	0.064376263848	0.0606118182017	0.115814280287	0.149596141763	0.164954801108	0.0868051122114	0.0922123890713	0.0674112705062
a31	0.10653542636	0.0996036543449	0.106187163949	0.0781902380672	0.078268087429	0.109920137254	0.159948894703	0.0949997274038	0.110695683024	0.0556510041687
a11	0.106028033787	0.114865446115	0.126485407983	0.0892134680224	0.0775702384763	0.107520159085	0.136671959234	0.0826451824679	0.113159072675	0.0458410330562
a18	0.115817648262	0.0867131533717	0.0836090093277	0.0706587670075	0.0965523428254	0.143892069695	0.194597493078	0.0875342474893	0.077699389225	0.0429258890187
a6	0.108998478087	0.0738549477906	0.0684294864426	0.0641149360025	0.101561910942	0.140546639898	0.228224517693	0.0952729024964	0.069952243075	0.0490439343396
a8	0.0965257793623	0.0677143659302	0.0638332221475	0.0631265233342	0.106705446981	0.139493196633	0.231980482564	0.0972422588321	0.072498351025	0.0608803514465
a31	0.0882698464541	0.0856019653101	0.0862671340492	0.0734507311114	0.090364590327	0.107002426544	0.175102795521	0.097742730944	0.130520970342	0.0656768054822
a24	0.092810733818	0.09930847177	0.0986025846831	0.0800110870371	0.0732623447757	0.0994125531813	0.148311626507	0.0991263169813	0.147854184781	0.0613000744941
a37	0.102980542939	0.09693363059	0.0938349762277	0.0834813190124	0.0811815095919	0.116470877727	0.165369008836	0.0975906789938	0.0995845242603	0.0625729091647
a38	0.103041192313	0.09612838353	0.0953065667426	0.0886585030041	0.095658667864	0.112555359242	0.155186346279	0.0931767963313	0.0883992427534	0.0718889297216
a31	0.104633658771	0.10251372451	0.103394208914	0.0958383490014	0.095306949288	0.100910739747	0.129545054093	0.0921908637771	0.0932197909178	0.0824466465739
a11	0.108873472924	0.113555314837	0.113058529638	0.102966414334	0.0799111164293	0.0884636799157	0.121830516698	0.101318879592	0.0906688603059	0.0793532175246
a31	0.0898812069747	0.0933549449457	0.087643945546	0.0801512061113	0.0577523381431	0.0704040906386	0.118781046899	0.145057543197	0.136096093435	0.120877611175
a8	0.0822081249916	0.0852365099819	0.0793875475153	0.0743593433704	0.0585964620477	0.0644271242129	0.101280663633	0.154197445732	0.156923904478	0.143382879058
a10	0.0999389883305	0.102856028327	0.0997233858384	0.0959174031235	0.0813443073492	0.083346236071	0.101304514544	0.116139509911	0.112674684826	0.106754918353
a18	0.104152497444	0.105341504109	0.103845363613	0.101066786374	0.0930618224497	0.0928719650237	0.102378139848	0.10121095997	0.0994442782753	0.0966266727843
a31	0.0874850018147	0.0878249260363	0.0823847845377	0.0796810767913	0.0740870614832	0.0744920120079	0.0974803149493	0.13660478999	0.142700199425	0.137259830928
a11	0.0848666819382	0.0865002286788	0.0790429431792	0.0757795885971	0.0649797678277	0.0647832060026	0.0913934449831	0.148037561663	0.155427576475	0.149188980309
a10	0.101446480646	0.10351503956	0.0999546910597	0.0969441745324	0.0851858459426	0.0837748986675	0.0955853083277	0.111844108888	0.112303362158	0.109446083436
a1	0.104096042215	0.10540655652	0.10445405702	0.101545960177	0.0943268453142	0.0928666312225	0.0998782661092	0.099704596296	0.0997724890527	0.097948577812
a41	0.101958956072	0.0978599155067	0.0976557490067	0.0954618787257	0.103651103438	0.105533122074	0.121525572036	0.0940229170987	0.0929093130176	0.0894214979373
a31	0.0897148953573	0.0859906368356	0.0855724830022	0.0818259495752	0.0902798428127	0.092749417358	0.116992127345	0.1159048907	0.125113366006	0.115856394646
a8	0.0902051434524	0.0917154872785	0.0904832310007	0.0854806265251	0.0784741076042	0.0781968624527	0.0966157324483	0.1248116969	0.136763808669	0.127253311549
a31	0.0829044494841	0.0837313824262	0.0763895480002	0.0730400688417	0.0644856528681	0.0654885991509	0.0989258674828	0.1489689023	0.15631336289	0.149752187183
a37	0.0799896131614	0.0806702254754	0.0715074970001	0.0689010816139	0.060322777956	0.0613281930503	0.0981243444943	0.1569856341	0.163733390963	0.158437244061
a8	0.0971750827205	0.0980528751585	0.0941217823334	0.0923388458713	0.0850601793187	0.0847620893501	0.0991472034981	0.1166573847	0.117438358321	0.11524618302
a39	0.0995235125735	0.0985651470528	0.0969279607778	0.0961558319571	0.0961555331062	0.0969186411167	0.106280534499	0.104081028233	0.103367332774	0.102024469673
a31	0.0851118608578	0.0840267010176	0.0812344902593	0.080023641319	0.0804063850354	0.0814920063722	0.098878854833	0.132361566078	0.140703656258	0.135760845224
a39	0.0859813169526	0.0871320773392	0.0829021950864	0.080290582773	0.0714470223451	0.0706272901241	0.088985961611	0.139382502026	0.149694765419	0.143556278408
a35	0.101565375651	0.10234206278	0.0994721386955	0.097117222591	0.088710536115	0.087559076708	0.098307512537	0.108410714009	0.109729321806	0.106786029469
a31	0.0841235778837	0.08370131526	0.0796783788985	0.0781875575303	0.0748802723717	0.0754292889027	0.0951732395123	0.13942078467	0.147142550602	0.142263019823
a41	0.0817207172946	0.08239534742	0.0773700289662	0.0754619425101	0.0680213024572	0.0677538229676	0.0888176865041	0.148348121557	0.157772331867	0.152338669941
