 	vestita	la	figlia	l'	avevo	portata	alla	chiesa	</S>
a31	0.008164672	0.0059915852	0.024431925	0.00920104515	0.00829380265	0.4563474815	0.01527274	0.06606194	0.40623473545
a16	0.0281133713333	0.0654419745333	0.0350524983333	0.0275836578167	0.0359740929833	0.5869061605	0.030412808	0.05152521	0.138990176883
a31	0.0338995369444	0.0840710816244	0.0318504316944	0.0334521389722	0.0453460422278	0.491262310167	0.0772796976667	0.154041663333	0.0487970799443
a24	0.0467498121481	0.0556870673215	0.0759721128148	0.0431416260241	0.0481678403093	0.438640303389	0.0816088792222	0.182391313778	0.0276410361981
a28	0.134821274049	0.0866267577738	0.134807687605	0.0711427853414	0.0867160001031	0.323846864463	0.0397159674074	0.0741644612593	0.048158202066
a31	0.176942568016	0.107418409591	0.122188884202	0.0705208917805	0.087961306701	0.278078511488	0.0299186411358	0.0552525027531	0.0717182873553
a41	0.133784696005	0.109654548197	0.142170956401	0.0599690412602	0.065409995567	0.250574887163	0.0244900645786	0.055236478251	0.158709349118
a31	0.105194402002	0.107745082732	0.1538035788	0.0579862044201	0.0599608018557	0.280611302388	0.0211560670595	0.0441349917503	0.169407606039
a28	0.123078180667	0.108858327577	0.1422174596	0.0558010348067	0.0641193552852	0.337907850796	0.0205390420198	0.0352295089168	0.112249278346
a20	0.170055353556	0.126387279192	0.1821480932	0.0683038866022	0.0783222864284	0.255716873599	0.0112105016733	0.0211762383056	0.086679511782
a46	0.207357447852	0.160178676397	0.201000281067	0.0811653805341	0.106514772143	0.185230947866	0.00791118622443	0.0125731864352	0.0380681229273
a11	0.210263865951	0.215522878799	0.178379693689	0.0649751745114	0.111087982048	0.153505175955	0.00938728407481	0.0142121074784	0.0426658493091
a46	0.201153701984	0.280737872933	0.16772786123	0.0546710348371	0.0892426786827	0.112754926652	0.0126357583583	0.0191441531595	0.0619320414364
a31	0.141138142995	0.247082617644	0.128423973743	0.045618423279	0.0561682505609	0.177810350217	0.0262969937861	0.114135173053	0.0633260898121
a17	0.142482319998	0.200064565881	0.107801311248	0.0408726047597	0.035591001187	0.192357190739	0.0311363829287	0.149920410018	0.0997742092707
a31	0.142837351666	0.15621223796	0.116907373749	0.0492173885866	0.0343580260623	0.168092164246	0.0213700006429	0.105529502339	0.205475939757
a20	0.142949782222	0.150867448653	0.116712514583	0.0593243405289	0.0412127070208	0.169982286415	0.020496998881	0.0906489154463	0.207804984919
a31	0.144325720074	0.145717714218	0.096769242861	0.0531175651763	0.0422064770069	0.198084020472	0.0232095289603	0.0810503164821	0.215519419973
a13	0.120749506025	0.128865486073	0.0874212356203	0.0620217217254	0.053779627669	0.231048806824	0.0271309009868	0.080176463494	0.208806256658
a18	0.177181178675	0.182976678691	0.115904845207	0.0880428025751	0.0703029958897	0.152212422275	0.0318619889956	0.0591139538313	0.122403112219
a13	0.216643779558	0.18177893623	0.119642058402	0.099549409525	0.0675503206299	0.097454987425	0.0367301273319	0.0599262912771	0.120724087406
a31	0.187599893186	0.14143303541	0.0978824114673	0.0950872585083	0.06264739121	0.150172279142	0.040834222444	0.0784497574257	0.145893735802
a18	0.166530074395	0.149657465137	0.0961240991558	0.102189674836	0.0652846027367	0.170468796381	0.041102094148	0.0786532951419	0.129989868601
a3	0.207974904798	0.177820161712	0.111345023052	0.124789714945	0.0753885842456	0.10335119546	0.0443521483827	0.063386562714	0.0915916762003
a0	0.235063298266	0.161388607237	0.107874364351	0.120519568315	0.0826666347485	0.08169717182	0.0554637887942	0.066631024238	0.0886955340668
a20	0.246733202755	0.143150465746	0.101744863117	0.105884052772	0.0897901549162	0.0773525126067	0.0679932229314	0.0738952414127	0.0934562966889
a31	0.192996622252	0.129613841915	0.0905360193723	0.100808914257	0.0788176149721	0.0921369795356	0.0811941276438	0.130882347138	0.103013528896
a13	0.162062652084	0.140752740638	0.0908297797908	0.109541401419	0.070049398324	0.0954486998452	0.0786944852146	0.146094459046	0.106526379632
a31	0.144049296028	0.122957395879	0.0743284765969	0.088033760473	0.065624344108	0.125035379948	0.0943663810715	0.142380476349	0.143224499877
a20	0.121366440676	0.108009764293	0.071212662199	0.0823098601577	0.0708955177027	0.141878074983	0.107454413691	0.145833550116	0.151039725292
a13	0.135597366892	0.126786398098	0.100712234066	0.113013626719	0.0926469995676	0.112448809994	0.0951086892303	0.109910148039	0.113775733764
a20	0.136985388964	0.123847996033	0.107890808022	0.11641145424	0.101750333856	0.105104376665	0.0972891744101	0.103710246013	0.107010231255
a31	0.110143631988	0.0957143066777	0.0815247420073	0.08719938008	0.081358708952	0.140255545555	0.107391048137	0.143518602004	0.152894017085
a17	0.097494432996	0.0896894502259	0.0745152666691	0.0805705980267	0.0743851653173	0.152249758518	0.109216036046	0.155303962668	0.166575300362
a20	0.116870095665	0.111384440075	0.100089457556	0.105599797342	0.0964762584391	0.120569422839	0.103670238682	0.120015579556	0.125324689454
</S>	0.118537804833	0.113562965037	0.105813136778	0.110085408671	0.10269138922	0.11383642142	0.104747489341	0.113624604778	0.117100756727
