 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.00095539378	0.00051995946	0.001366223165	0.00102401741	0.003027936435	0.01548247215	0.02411521225	0.061136719	0.34504972	0.26931595	0.008460586	0.0618770827	0.20766873047
a24	0.0254336150133	0.0354143986933	0.017075068865	0.00701409957667	0.00471106186833	0.0130176138167	0.0153395565833	0.0368704581667	0.349297893333	0.396059516667	0.00618083353333	0.0234457625	0.0701401449367
a28	0.0566746783378	0.0655065272311	0.043607692955	0.0208336851922	0.0101017454561	0.0290718962722	0.0329539911944	0.0642457802222	0.207846864444	0.406766005556	0.0133401093778	0.0173192036333	0.0317318547789
a39	0.0618489217793	0.0490104934104	0.0414039006517	0.0233017570641	0.0140149444854	0.0565764514241	0.0891648603981	0.205011883407	0.148249478148	0.253137688519	0.0173735831259	0.0169188812111	0.0239871902596
a17	0.0539727789264	0.0314580578035	0.0224685258839	0.015240482688	0.0151353801618	0.065272671808	0.139177810133	0.377897927802	0.114637729383	0.116684968173	0.013664913042	0.0135930500704	0.0207957414199
a31	0.0528115423088	0.0256413159345	0.0124672102946	0.00891005786267	0.0108350400539	0.042131473936	0.107668111711	0.313771596601	0.103872373128	0.220802241391	0.0227989663473	0.0582484810235	0.02004162814
a20	0.0522675964363	0.0209016713115	0.0105139040982	0.00713491292089	0.0227049606846	0.085113593312	0.133453872237	0.175074662867	0.0930270930427	0.25910211713	0.0233330296158	0.0762512210078	0.04112141238
a31	0.0448936211454	0.0162054777705	0.0135487043661	0.00975674330696	0.0312598148949	0.107483459104	0.153115470746	0.124317165956	0.0946884830142	0.308904952377	0.0121145947053	0.0386532660026	0.04505830596
a17	0.0373935487151	0.0139895632568	0.013274552122	0.00980322243565	0.027551669965	0.0960946410347	0.148893396915	0.139226356985	0.103944684338	0.330987464126	0.0080175562351	0.0250877180009	0.0457356771533
a8	0.051729487905	0.0281568210856	0.0178921040407	0.0160508468119	0.0437098189883	0.128693307012	0.174142935638	0.220785528995	0.0959996447793	0.146994784709	0.0050547675117	0.0184129190003	0.0523770730511
a31	0.062912012635	0.0360497633619	0.0222143246802	0.0191304632706	0.0415319113294	0.095460457004	0.112616678546	0.167725048332	0.0956828732598	0.281467354903	0.00897090393723	0.0251474983334	0.0310907496837
a8	0.0455297508783	0.0214526721206	0.0174078092267	0.0129329674235	0.0320813774431	0.101407553668	0.132197652849	0.136326791444	0.0878930460866	0.327302628301	0.00988105807908	0.0304670294445	0.0451196825612
a24	0.0535522402928	0.0279740093735	0.0249379887422	0.0212609511412	0.0523715678144	0.150050364556	0.179268644283	0.195928823815	0.0707425200289	0.1395771561	0.00614266099303	0.0211369781482	0.0570560988537
a31	0.0614621214309	0.0331041654578	0.0336737192474	0.0263146077137	0.0514380039381	0.112230392185	0.125945163094	0.155338663605	0.0893980846763	0.2245844987	0.0132360258643	0.0356081827161	0.0376663799512
a20	0.048582383477	0.0217770351526	0.0252396120825	0.0172408845712	0.0356071473127	0.116207328062	0.151386932698	0.116799670202	0.100150158225	0.2626035349	0.0146342500548	0.041137414572	0.0486336403171
a31	0.0321502934923	0.0130080800509	0.0163934610275	0.0111972686571	0.0287912027709	0.117123804687	0.159463906233	0.106883970067	0.160011359408	0.258622323633	0.0109982077849	0.0295177001907	0.055838401439
a41	0.0253008808308	0.00908778001697	0.0118608153425	0.00820724191903	0.0214094629236	0.0831203935623	0.131310774078	0.0756048650223	0.239718109803	0.329322767878	0.00949666079497	0.0220639513969	0.0334962931463
a31	0.0203132141769	0.00660483431899	0.00667782921417	0.00509933835634	0.0143630257079	0.0640415772874	0.109553524126	0.0528412903408	0.295702839934	0.386204195959	0.00553099933166	0.013907343799	0.0191599647154
a13	0.010483629959	0.00319845801966	0.00339102230472	0.00252608020211	0.0070291257693	0.0308618558625	0.0535712418087	0.0335703137803	0.405959453311	0.424013608653	0.00410207327722	0.010484845533	0.0108082600718
a37	0.0172562833197	0.00431565793989	0.00399389776824	0.00324385453404	0.0166977753898	0.110289619288	0.194972671603	0.0557696259268	0.31896101677	0.258469150218	0.00234967685907	0.005898404111	0.00778237985727
a8	0.0317740157732	0.00966317464663	0.0123663991227	0.00894182371135	0.0503198297966	0.262774849763	0.312369303868	0.0736168266423	0.119578608257	0.0935725220727	0.00255717118636	0.007435033037	0.0150304592858
a39	0.0468805895911	0.0171651172155	0.0298208923742	0.0201539102371	0.105239736599	0.351330133254	0.240863664623	0.0571384988808	0.0484161817523	0.0399227626909	0.00477389916212	0.0134057110123	0.0248888974286
a20	0.0566969725304	0.0191367030718	0.0366621207914	0.0253725434124	0.151921318866	0.401392734418	0.173653331541	0.0338697179603	0.0240680532508	0.0229822795636	0.00684518962071	0.0174213313374	0.0299776844762
a24	0.0555479575101	0.0141195706906	0.0269411125971	0.0208351251375	0.166582766289	0.460409701473	0.143082950514	0.0210885373201	0.0163657974169	0.0163733708545	0.00737701787357	0.0169706444458	0.0343054461587
a18	0.0479314848367	0.00914691289687	0.0179964198657	0.0166340980458	0.157800748763	0.481863300491	0.135220536838	0.01922233644	0.0176056518056	0.0162633499515	0.00894474105786	0.0198076848153	0.0515627667196
a23	0.0392613286122	0.00759651563229	0.0147637902886	0.0162451346819	0.142027459588	0.447143363497	0.136859325613	0.0254239608133	0.0239817822685	0.0208067046505	0.0131948050193	0.0278278582718	0.0848679822399
a24	0.0313475475374	0.00838372887743	0.0151734894295	0.018168910894	0.130098691529	0.388151334499	0.145946248538	0.0351762652711	0.0304864764228	0.0261585425502	0.0182631350064	0.0363987980906	0.116246810747
