 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.0673189035	0.08529332	0.036810551	0.31814701	0.0187691301	0.20169694	0.271964065
a31	0.0574188675	0.31353465	0.022219723	0.297585193333	0.00718152126333	0.16908761	0.132972375785
a20	0.0270606211667	0.444828036667	0.0191647636667	0.302266831111	0.00793232358444	0.150934473333	0.0478129483797
a31	0.0388613580556	0.409192905556	0.0156273445556	0.393015147037	0.00879866436148	0.112019141778	0.0224854351266
a20	0.0550420066852	0.337024893852	0.0220779788519	0.364827109012	0.0281209126205	0.165528194593	0.0273788693755
a38	0.0688592208951	0.226206549951	0.0312494876173	0.381811003004	0.0508115575402	0.198697534864	0.0423646347918
a31	0.067743686965	0.201067759984	0.0320939068724	0.440992294335	0.0639782425134	0.161899651621	0.0322244573973
a29	0.0970382389883	0.155791403328	0.0276523536241	0.449483138112	0.0630951031711	0.138472043874	0.0684677009324
a20	0.191212006329	0.157083821109	0.025245098208	0.414332882704	0.0448204623904	0.0769031396247	0.0904025713108
a31	0.167035099776	0.168800087036	0.042868262736	0.410476104235	0.0511125164635	0.108070958208	0.0516369154369
a20	0.148000414259	0.156612329012	0.0399953642453	0.400228694745	0.0617393688212	0.139895051069	0.053528732479
a46	0.18142259142	0.126296061337	0.0213016214151	0.312522378248	0.0636340829404	0.118642655356	0.176180610826
a31	0.131339943807	0.148662558779	0.0188867851384	0.292948472749	0.0766301109801	0.109594955119	0.221937156942
a20	0.196763961269	0.172935519593	0.0213568163795	0.26403909425	0.0888540469934	0.127881028373	0.128169518981
a31	0.301709733756	0.208629589864	0.0245470501265	0.19067485475	0.0734656323311	0.116385332791	0.084587810327
a39	0.355303187919	0.226774209955	0.0321046413755	0.15953401825	0.067074090777	0.0906673842637	0.068542504109
a0	0.368234039306	0.161064153318	0.0443706127918	0.129647829417	0.085866640259	0.128335178088	0.082481604703
a20	0.300881703102	0.131930201106	0.0532773465973	0.123956596472	0.0975416154197	0.186155189363	0.106257381568
a23	0.235999207701	0.128292180369	0.0554561981991	0.129800402157	0.103574840473	0.226343826454	0.120533357189
a31	0.154791457234	0.166782920123	0.0534225553997	0.211312500719	0.115668340158	0.206713905485	0.091308352063
a20	0.179722850411	0.174294820041	0.0521126294666	0.238397563573	0.118193838053	0.172930695162	0.0643476436877
a31	0.25109064347	0.167399470014	0.0708670188222	0.181138877858	0.0915088860177	0.155073626387	0.0829215095626
a46	0.22848402449	0.173362500005	0.100879877607	0.163798259286	0.0917063440059	0.137166593462	0.104602428188
</S>	0.212187427245	0.156761175003	0.113633638803	0.152506739643	0.112263012003	0.136128806731	0.116519214094
