 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a18	0.0027884918	0.309502235	0.53060443	0.064925107	0.02994999547	0.04431371585	0.0078574525585	0.000974830003	0.00177573743	0.004701780591	0.00099503435	0.000224719335	0.00138639005
a20	0.00403091546667	0.257738585	0.56977849	0.037246097	0.0112618321367	0.0159173357833	0.00332025982517	0.000946761136333	0.00247525243	0.00186325362433	0.0467035999833	0.00926576561167	0.0394518371833
a31	0.00576635515556	0.161056188333	0.577252643333	0.0548783556667	0.00662275594557	0.0155173908611	0.00183239114506	0.000934127974811	0.00275017753	0.00111710974144	0.107843986661	0.0125532272039	0.0518753113844
a24	0.0422429490519	0.0999262694443	0.459083961111	0.0780454018889	0.0334365085485	0.050242599287	0.00223897581835	0.00548165252097	0.05829793563	0.00434182874715	0.138572175554	0.00651118123463	0.0215785607848
a31	0.0793471013506	0.0895232098148	0.20575284037	0.0992270772963	0.0624147361828	0.0705453180957	0.00801876643945	0.018555090507	0.14173921521	0.00919870858238	0.191409421851	0.00497492444488	0.0192936055949
a7	0.112630078784	0.0903513599383	0.138684103457	0.128366815765	0.0902716520609	0.0891026310319	0.00914273261315	0.0189867749023	0.117354677403	0.0103582718608	0.176782847284	0.00270574669829	0.015262287065
a20	0.222103076261	0.148810246646	0.161602541152	0.112331081922	0.0911211983536	0.100603225344	0.00410600563772	0.0078970061441	0.047013856801	0.00720396548693	0.088314893428	0.00163089408276	0.00726196398833
a39	0.20046385442	0.167531153882	0.183908810384	0.176147033974	0.106773903785	0.0908017987813	0.00355842167924	0.0039469005247	0.0187724985003	0.00670406736231	0.0362802468093	0.00125547627759	0.00385582153944
a31	0.0771236814733	0.267789296294	0.220830176795	0.207334159325	0.108836184928	0.0790360809271	0.00454631192641	0.0026437697749	0.0068409998001	0.00729736172077	0.0152292406031	0.00100528454253	0.00148746415981
a46	0.0354127935578	0.326437715431	0.236561092265	0.241734001108	0.078484791976	0.0508330649757	0.0042756235088	0.0021267661583	0.0048078115667	0.00905165350692	0.00808281720103	0.000889984514177	0.00130186282327
a31	0.0258514332526	0.245280018477	0.164407860755	0.330928047036	0.110919460659	0.0790532169919	0.0060989701696	0.00324312295277	0.00686727342223	0.00995997950231	0.00647129596701	0.00884688680473	0.00207238900776
a17	0.0229677190509	0.200916586159	0.152791176918	0.363601582345	0.125400611886	0.0894812889973	0.00658469588987	0.00324949185092	0.00679465737408	0.00946245316744	0.00521397095567	0.0114178789949	0.00211787236925
a20	0.00896778113697	0.133359820053	0.155394310973	0.478556460782	0.135452895629	0.0581409429991	0.00477514166329	0.00224042658364	0.00436868179136	0.00915799148915	0.00334101825189	0.0045694377583	0.00167509572308
a17	0.00352732669899	0.119168734684	0.116660962324	0.541850720261	0.135802501876	0.0499200509997	0.0062967384211	0.00312306486121	0.00371321869712	0.0106928232631	0.0046934406173	0.0029198858861	0.00163054404103
a31	0.0184951740663	0.224215371561	0.116728062108	0.42167468342	0.106238687292	0.0442110149999	0.00959449914037	0.00617994828707	0.00670797356571	0.0193039460877	0.0180127465391	0.00648884439537	0.00214905954701
a5	0.0294608670221	0.279194443854	0.182110068703	0.313964887807	0.084166525764	0.0365963246666	0.00865271791346	0.00613264732902	0.00781794718857	0.0211226373626	0.0211321981797	0.00741021256512	0.00223852651567
a35	0.0171617757074	0.269234937951	0.278162219568	0.282177245936	0.0652191432547	0.0257618818889	0.00630948930449	0.00540734500967	0.00893421339619	0.0216654897875	0.0133457800599	0.00384757045504	0.00277290913856
a15	0.00765683466913	0.32926931265	0.286182266523	0.207835801979	0.0497103624182	0.022700533963	0.0077708389015	0.00829747666989	0.0165704527987	0.0372908899292	0.0189108706866	0.00283626621835	0.00496811607952
a24	0.00497613542304	0.40398866755	0.251270425508	0.139578317326	0.0389608588061	0.023861899321	0.0100150929672	0.01070401789	0.0277189259329	0.0525842806431	0.0247711995622	0.00228225857278	0.00928793162651
a7	0.00635722194101	0.431247279183	0.232162528503	0.0990922791087	0.037762425602	0.0267622814403	0.0118791113224	0.0124153349633	0.0417992299776	0.0561259605477	0.0256489251874	0.00241314279093	0.0163342745422
a31	0.025758059647	0.440440709728	0.283951696168	0.0673041230362	0.029065489534	0.0213434493134	0.00960882270747	0.00951041505443	0.0366188853259	0.0394759371826	0.0184392343958	0.00376658696364	0.0147166095141
a11	0.051921766549	0.454603083243	0.298530282056	0.0706590876787	0.022950958178	0.0162961096045	0.00682706550249	0.00644445275148	0.0200036897753	0.0244289650609	0.0137171741319	0.00515067562121	0.0084667057047
a31	0.20723154885	0.374525007748	0.221676204019	0.0691104872262	0.0204493932593	0.0138425345348	0.00814533250083	0.00766786991716	0.0176106535918	0.019099261687	0.0128046311106	0.0205278199737	0.0073092814349
a39	0.28324852295	0.369084735916	0.162004114673	0.0636665170754	0.0172425896198	0.0118259621783	0.00903006783361	0.00791347943905	0.0150690378639	0.0149510385623	0.0120528514369	0.0278419139912	0.00606921104497
a18	0.204765154317	0.435695471972	0.125702614891	0.0683838173585	0.0218749232066	0.0162632563928	0.0127893159445	0.011933066613	0.0209903499546	0.0225848508541	0.018427294479	0.0311876193304	0.00940229791499
a20	0.201598574772	0.393018883991	0.097535023297	0.0506515157862	0.0281644257355	0.0235915824643	0.0223759259815	0.0222319082043	0.0369645449849	0.0323617969514	0.027917896493	0.0432611237768	0.0203268379717
a31	0.266098174924	0.27957814333	0.0802126594323	0.0385915522621	0.0267186212452	0.0235916321548	0.0275116319938	0.0267845330681	0.038233049995	0.0294530449838	0.0285278481643	0.109725481259	0.0249736793239
a18	0.263118611641	0.317946519777	0.0853248131441	0.0427587760874	0.0212184384151	0.0185260597183	0.0219498453313	0.0204986326894	0.025241809665	0.0215819016613	0.0229021190548	0.121060607586	0.0178719137746
a24	0.20831500388	0.384524186592	0.0809582257147	0.0526226920291	0.0289091681384	0.0264238469061	0.0250421897771	0.0240969202298	0.0271404592217	0.0294349505538	0.0290548816849	0.061328862362	0.0221486369249
a31	0.22008974796	0.251387923864	0.0688777332382	0.045289592343	0.0350919423795	0.0335504916354	0.0332536105924	0.0328715590766	0.0359747577406	0.0352403851846	0.0455084372283	0.0809515867873	0.081912238975
a18	0.185907935987	0.212861539621	0.0851022324127	0.0494726191143	0.0394500971265	0.0381431325451	0.0366469388641	0.0361602330255	0.0370726365802	0.0387509053949	0.0535773150761	0.0849731915958	0.101881244992
a31	0.211134305329	0.179549254874	0.0741838384709	0.0434597663714	0.0382015310422	0.0391017818484	0.029573656288	0.0294082950085	0.0296054781934	0.036560055465	0.0704470993587	0.126882156532	0.0918928069973
a17	0.210988671776	0.116541789958	0.0678957458236	0.0438604754571	0.0434570436807	0.0451030829495	0.034257534096	0.0345779390028	0.0348029413978	0.0415377308217	0.0816511431196	0.148836058844	0.0964898889991
a8	0.133162803925	0.127990644986	0.0849070819412	0.0623256451524	0.0596062458936	0.0594851609832	0.055766193032	0.0560422030009	0.0561600337993	0.0592008769406	0.0730453263732	0.095738282948	0.0765695876664
a28	0.124533381308	0.134153696662	0.0782969906471	0.0655714617175	0.0636506982979	0.0632923783277	0.0623530640107	0.0624977893336	0.0629328212664	0.0638071899802	0.0685587121244	0.081357374316	0.0689945048888
a24	0.154875360436	0.168958132221	0.068809845549	0.0606475932392	0.0588687110993	0.0583895884426	0.0585449986702	0.0585537781112	0.0595913137555	0.0592890243267	0.0606902453748	0.0726644681053	0.0601169459629
a23	0.194624136812	0.20735611074	0.0585765605163	0.0542209660797	0.0524923936998	0.0519274004809	0.0523413698901	0.0522999553704	0.0544176762518	0.0535255857756	0.0533871917916	0.0626763060351	0.052154307321
a8	0.210042958937	0.220465390247	0.0543555635054	0.0519041886932	0.0502992745666	0.0497042511603	0.0501385709634	0.0500996044568	0.0527938270839	0.0516671402585	0.0509376352639	0.0581386420117	0.049452906107
a31	0.236132666312	0.162339563416	0.0482268185018	0.0423717495644	0.0406100108555	0.0401870513868	0.0463262563211	0.0453825161523	0.0479291196946	0.0420452980862	0.0444128664213	0.160423307337	0.043612760369
</S>	0.262435653156	0.104946836708	0.0425579602509	0.0326832682822	0.0306189894278	0.0303278706934	0.0422275771605	0.0403841350761	0.0428371858473	0.0321731300431	0.0377169582106	0.263560103669	0.0375303301845
