 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.175309977	0.043931905	0.329680115	0.3734649985	0.00706915565	0.00942625425	0.0244629824	0.0366545525
a31	0.0849721263	0.030215191793	0.482066441667	0.370069710833	0.00334889418481	0.00409194224867	0.00967977518322	0.0155558842298
a15	0.0290350043667	0.0104014390573	0.821486607222	0.128122225344	0.00112006517408	0.00141644081156	0.00322808155929	0.00519010258174
a20	0.105544321089	0.0075254200191	0.827516849074	0.0549364355147	0.000563707489027	0.000587954937187	0.00125380625476	0.00207144873591
a11	0.22591818703	0.047876623673	0.602216303025	0.0943226451716	0.0158536253497	0.00258999824906	0.00518160477159	0.00604096667864
a31	0.336302702343	0.0792675975577	0.370137787675	0.150358578391	0.0267743824499	0.00698043974969	0.0195670325905	0.0106114648929
a39	0.561054060781	0.0506236693859	0.192616845892	0.127750149464	0.01887212115	0.0080109313499	0.0280713468635	0.013000829631
a46	0.729170653594	0.0209877929953	0.0729529942973	0.0817452291547	0.0196236613833	0.0106832808833	0.0377359866212	0.027100365877
a18	0.649282974531	0.0145399099984	0.0373971330991	0.0579746857182	0.0397880151278	0.0235150536278	0.0724961288737	0.105006097292
a31	0.408416304844	0.0738224313328	0.0623718103664	0.0406534465727	0.0542578260426	0.0439837478759	0.128995056291	0.187499362431
a13	0.291227891615	0.126883043778	0.109509603455	0.0344852635242	0.128341779681	0.0440215366253	0.120373266097	0.14515761481
a31	0.223254190538	0.193197201259	0.117517631152	0.0486186711747	0.197370563227	0.0778635395418	0.0757157810323	0.06646241227
a46	0.142160420179	0.239052507086	0.118836340384	0.0705438603916	0.175477487742	0.112203026514	0.0806608053441	0.0610655457567
a31	0.118479032726	0.219508875695	0.126825930128	0.0952226967972	0.168778865914	0.126901758838	0.085980428448	0.0583024305856
</S>	0.087943960363	0.224984772848	0.125450580064	0.107295678399	0.177506317957	0.152554464419	0.083313614224	0.0409506307928
