 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.049393483	0.00402906545	0.1487349725	0.58789345	0.0404814965	0.042434477	0.0623141545	0.0369786585	0.0177934855	0.0027483306	0.00064962506	0.00654874885
a18	0.0534887016667	0.00766522671667	0.188498580833	0.446442203333	0.133390248833	0.043691198	0.0462788448333	0.0438172281667	0.0255792935	0.00457959343333	0.000876815426667	0.00569208441667
a31	0.0280931928889	0.00742828630556	0.135141589278	0.265103219111	0.224257389611	0.0296145943333	0.0345439302778	0.0751579180556	0.0409843895	0.155543342144	0.000945347702222	0.00318685866222
a24	0.0208211786296	0.00520372416852	0.148919358759	0.15778061437	0.210516953204	0.0302359621111	0.0368572600926	0.116821216019	0.0657704011667	0.205014617715	0.000439466884074	0.00161926707741
a31	0.0208334085432	0.00406516692284	0.15335902692	0.119400198123	0.136920868735	0.035251398037	0.0556245480309	0.129465922006	0.171112938389	0.171727382905	0.000352292168025	0.00188682549247
a17	0.0269922908477	0.00250156694095	0.0578300419733	0.0488533988743	0.0631264299117	0.0377379930123	0.139590030677	0.195636764002	0.26009632613	0.165433104968	0.000418233662675	0.00178379364749
a31	0.0654947802826	0.00460060908032	0.0435676663244	0.0708084424581	0.0673989459706	0.0748187020041	0.167819616892	0.202074438001	0.201413015377	0.0969022023227	0.00140196974422	0.0036996131325
a20	0.124045030094	0.00599856456011	0.0425059937748	0.0870170458194	0.0690938586569	0.122575357335	0.200899812297	0.151301976	0.116540671792	0.0719324591076	0.00237255661474	0.00571666814417
a7	0.206949363365	0.00786301805337	0.0249713395916	0.0536030526065	0.0432995838856	0.210305029112	0.235993114099	0.117940938667	0.061265270264	0.0292152033025	0.00377414757158	0.00481995131472
a31	0.189441690122	0.0108093320178	0.0553701031972	0.142748026536	0.0611482189619	0.243727026371	0.1681694347	0.0727178712223	0.0276940674213	0.0119010338675	0.00681929599053	0.00945391760491
a18	0.170267832374	0.0088456706726	0.0698584763991	0.190938096845	0.060775809654	0.23158609879	0.1546618749	0.0591059120741	0.0219878574738	0.0123512987892	0.00750871116351	0.0121123529683
a41	0.194627277458	0.0060835370242	0.0419221664664	0.112644236948	0.0378592448847	0.355499136263	0.166752991633	0.0392683756914	0.0168525815913	0.0113168104964	0.00682976122117	0.0103438940894
a31	0.119845597153	0.0057376791414	0.105139154489	0.217510678983	0.0337153952949	0.327678915421	0.127885593878	0.0232611222305	0.0077563978971	0.00474654666547	0.00795901707372	0.0187639636965
a46	0.120289247051	0.00590770904713	0.12917293383	0.279985239661	0.0454885970983	0.25810711514	0.0878970879593	0.0210450694102	0.0129030232324	0.00994985115516	0.00886697969124	0.0203872178988
a20	0.152351899017	0.00583898121571	0.0708265509433	0.169308406554	0.0572964943661	0.37867353838	0.0792694593198	0.0224823528034	0.0199177717441	0.0156015317184	0.0101588072304	0.0182742292996
a31	0.105579086339	0.00539770843857	0.0956069643144	0.288882222185	0.0565737334554	0.308329306127	0.0565128331066	0.0163422970678	0.014310941248	0.0108518265061	0.0118697737435	0.0297432974332
a39	0.095204822113	0.00680017031286	0.104408513438	0.361873004062	0.0773150544851	0.224090345376	0.0411293687022	0.0158856644893	0.0179091187493	0.0141592244354	0.0127093549145	0.0285153388111
a31	0.0926551367043	0.00763839833762	0.102251066479	0.374436211354	0.096345889495	0.191041675125	0.0332315785674	0.0155521361631	0.0194366827831	0.0160936714785	0.0148424929715	0.0364750626037
a24	0.0823466049014	0.0109439253459	0.103011968826	0.390391390451	0.117271311165	0.156116485042	0.0267223665225	0.0158799853877	0.019847912461	0.0172317711595	0.0182345996572	0.0420017002012
a31	0.0813065726338	0.0127450046486	0.0904646796087	0.391254136817	0.129224053722	0.144201637014	0.0238523776075	0.0163124049292	0.0205997662203	0.0185490823865	0.0221801755524	0.0493100910671
a17	0.0769009585446	0.0170276084162	0.0889332298696	0.383653292272	0.138000721241	0.123648904338	0.0249948613025	0.0194038704431	0.0232470584734	0.0217376334622	0.0269901295175	0.0554617023557
a31	0.0778507748482	0.0199404321387	0.0791512119565	0.369625657424	0.14047316708	0.117016127446	0.0253982335675	0.0213918738144	0.0256160189911	0.0246547728207	0.0337606721725	0.0651210777852
a8	0.0760154036161	0.0268048460462	0.0793601759855	0.350987409141	0.135501645693	0.0984649518153	0.0296313519892	0.0268804856048	0.0302802241637	0.0301734169402	0.0416705247242	0.0742295805951
a24	0.0872353812054	0.0458988270154	0.0744274386618	0.20511476438	0.140638278564	0.128327410605	0.0528004673297	0.0485625758683	0.0523079010546	0.0501180089801	0.0518427355747	0.0627261981984
a20	0.0887315170685	0.0584229756718	0.0749153962206	0.137573676127	0.127169606188	0.125209791535	0.0660424957766	0.0627874219561	0.0674961023515	0.0640832163267	0.0618230785249	0.0657446960661
a41	0.0882434856895	0.0654215952239	0.0766349370735	0.111014472042	0.119875238729	0.115115418512	0.0720664065922	0.069810465652	0.0742155974505	0.0708854954422	0.0674954975083	0.0692213433554
a31	0.0830133168965	0.0590976100746	0.0649151893578	0.136373517347	0.101094526243	0.0879770071707	0.0561173535307	0.0584833325507	0.0651816241502	0.0653428738141	0.120276530503	0.102127102452
a46	0.0816120606322	0.0575721116915	0.0614185451193	0.145037045782	0.095489342081	0.0780090900569	0.0507682645102	0.0545378231836	0.0612291363834	0.063120829938	0.138118686834	0.113087064151
a31	0.0794073582107	0.0589754438972	0.0594937343731	0.140356765261	0.087307919027	0.0711453566856	0.0487319821701	0.0544167133945	0.0621850897945	0.0653049113127	0.148365635611	0.12430907805
a20	0.0789953407369	0.0577902079657	0.0584829041244	0.143637011754	0.0886986046757	0.0713884122285	0.04670476139	0.0526655681315	0.0607773209315	0.0642843451042	0.150132303537	0.126443222683
a8	0.0847168102456	0.0678301809886	0.0728744947081	0.114758965251	0.104063024892	0.0918822754095	0.0662338587967	0.0668454440438	0.0702530903105	0.0707755717014	0.0987895295123	0.0909767528943
</S>	0.0850608151228	0.0728222679943	0.077087142354	0.102260129626	0.099896737446	0.0929311747047	0.0731565318984	0.0729940370219	0.0753629001553	0.0750895108507	0.0885823447561	0.0847563894471
