 	ora	ho	finito	di	scrivere	</S>
a23	0.111829118	0.0768424213	0.0687297845	0.201228692	0.4314380656	0.109931945
a31	0.340922489333	0.1717085571	0.0676684084667	0.195438313533	0.144718777924	0.0795434933149
a28	0.365521431444	0.2168474257	0.0826320964556	0.252325010711	0.0504591269653	0.0322149267532
a31	0.169513035481	0.3429217219	0.128454185485	0.286743096904	0.0391952866551	0.0331726652511
a41	0.094903296827	0.353270053967	0.109764138495	0.253841045635	0.127640011218	0.0605814407504
a21	0.0555205859423	0.255068701322	0.0887907894983	0.267396970212	0.259453187073	0.0737697735835
a24	0.0836619873141	0.212019423774	0.0616370101661	0.131302688071	0.441410872358	0.0699680545278
a31	0.106332837438	0.362771407925	0.0384048183887	0.0487987076903	0.395217855453	0.0484744138426
a39	0.125109604146	0.394144163808	0.0281101661296	0.0233120322301	0.378221746484	0.0511023202809
a31	0.218718248049	0.178421692436	0.0608837840432	0.0946454650767	0.374137292161	0.0731935667603
a28	0.298503772683	0.158491414145	0.0798189013477	0.124020981359	0.250682397387	0.0884825789201
a31	0.356612550894	0.191877071382	0.0567517921159	0.0730554201197	0.201741312129	0.119961842973
a20	0.401758756965	0.199302710461	0.059401152372	0.0652379513732	0.15518449371	0.119114917658
a37	0.362387685655	0.163116653487	0.067047794124	0.0719482884577	0.217728227903	0.117771362553
</S>	0.325106157828	0.149737011744	0.072291667062	0.0832205942289	0.240113883951	0.129530706276
