 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.02229352765	0.00450298338	0.00581964978	0.0101027515	0.0265801445	0.02919729675	0.00900062895	0.098251186	0.065395067	0.0371156335	0.12791392	0.15160601	0.024666547	0.02828570375	0.07218881225	0.042202758615	0.14157362085	0.103303779
a31	0.0503872412167	0.0113335011267	0.02671430026	0.0490195955	0.202734434833	0.0423695169167	0.00781553565	0.121194135333	0.0648342493333	0.0302064384333	0.123229625133	0.117679092	0.00971621749333	0.0102482240167	0.02592659785	0.0153900500817	0.04955449765	0.0416467839247
a5	0.0608725604056	0.0246451207089	0.0307589645533	0.0820453385	0.347220711611	0.0826451746389	0.00492118638333	0.169477538444	0.0292553817778	0.0121472334444	0.0462940731777	0.0485499954333	0.00363979744778	0.00725817627223	0.0109546563833	0.00678339842723	0.0184742342267	0.0140564684996
a7	0.0593655168019	0.0385997002363	0.0192206643178	0.0785349061667	0.293797480537	0.155678941546	0.00879658212778	0.242980432815	0.0212852389259	0.00710403694813	0.0218284588926	0.0197494157778	0.00245532233926	0.00871426609074	0.00690610852777	0.00314565007574	0.00650835693557	0.0053289253332
a37	0.0742325222673	0.0417884654121	0.0198674077726	0.0774710653889	0.259889313512	0.230042100515	0.0148421160426	0.205497850938	0.0223022763086	0.00642277208271	0.0122625769642	0.0100461121259	0.00376623341309	0.00721003959691	0.00645602374259	0.00198870785858	0.00263652732852	0.00327790587773
a7	0.0903311040891	0.0465977151374	0.0129428106909	0.0689083551296	0.261005941171	0.224472513505	0.0161656736809	0.126921026979	0.0281707464362	0.0122080136942	0.0181820674881	0.0241660663753	0.0252689317044	0.0088597304323	0.0228086955809	0.00254768311953	0.00258860257617	0.00785435749258
a20	0.122935001363	0.0701656383791	0.00652521736363	0.0524971040432	0.240116813724	0.148540741168	0.0143022938936	0.074174568993	0.0377628508121	0.0188554908981	0.0285216428294	0.0586877367918	0.0488622029015	0.0103701348108	0.0441014278603	0.00369720537318	0.00437310095872	0.0155108741642
a31	0.121847567121	0.103921052793	0.00456415808788	0.0314047146811	0.167888411241	0.082382165056	0.00889705266787	0.0449767289977	0.032345977604	0.0142372225327	0.0224966418431	0.156186123597	0.0356384025338	0.00694443437027	0.130710830287	0.0103486837911	0.00885498998624	0.0163548637214
a17	0.095337945707	0.091864642931	0.00286332770929	0.013793561027	0.0845784970803	0.0345606450187	0.00398783065929	0.0237524043326	0.0190080595347	0.00720034674423	0.0117956374144	0.172202563532	0.0160259007446	0.00723060322342	0.314737210096	0.0257207292637	0.0464111586621	0.0289289262405
a29	0.121276101902	0.0697711363103	0.00297615031643	0.024538043809	0.0905571923601	0.0856203570062	0.00696223361976	0.0574388501109	0.0229707195116	0.00655669058141	0.00804453837147	0.0881902901773	0.0154846252482	0.00718276860781	0.281967660365	0.0236223860546	0.0544080793207	0.0324321380802
a39	0.155624130634	0.136533712103	0.00365858583881	0.0311050889363	0.134215700787	0.114573365669	0.00853297630659	0.0693602293703	0.0259302671705	0.0075523491938	0.00711207679049	0.0858997467258	0.0161460157494	0.00379289006927	0.143440990455	0.0117791139849	0.0245485222069	0.0201941903601
a31	0.138481116878	0.201780140701	0.0030789312796	0.0175746623121	0.124175533596	0.0580552945563	0.0044339784622	0.0310871527901	0.0167759712235	0.0058811844646	0.00602698459683	0.148964648909	0.0100178716498	0.00257373655642	0.181454106818	0.0148225543283	0.0191942114023	0.01562189612
a3	0.108418588959	0.158929928234	0.0029769792932	0.011163315004	0.0816583311987	0.0291862985188	0.00366045191407	0.0213140845967	0.0161104062412	0.00621378955487	0.00907965153228	0.15575193297	0.0137619586166	0.0131309070521	0.245801625606	0.0237612094428	0.0576200118008	0.04146052904
a29	0.134142912986	0.121201290745	0.00249345999773	0.0178174042347	0.0978673370662	0.0893576638396	0.00526992130469	0.0303678881989	0.0197899420804	0.00752172685162	0.0101512597108	0.0993573296567	0.0195143998722	0.0167463214174	0.187500615869	0.0202133624809	0.0669751017336	0.0537120663467
a20	0.181268224329	0.198236066915	0.00199159309924	0.0212956064116	0.145048899022	0.119276017947	0.00489010416823	0.0298432400663	0.0170390856935	0.00568083081721	0.0059893896036	0.0693566378856	0.0132291759574	0.00669220757247	0.111979847956	0.0109213101603	0.0295701370445	0.0276916281156
a31	0.152083423776	0.288455975638	0.00142145456641	0.0126123440039	0.115536021674	0.0574156153157	0.00288545212274	0.0153497613554	0.0105181865645	0.00347418671907	0.00374562843453	0.0636202852952	0.00629154791913	0.00301003914416	0.190686961319	0.0291923133868	0.0294734123482	0.0142274187052
a13	0.100553963592	0.233070059879	0.00187106625547	0.0082221452013	0.0618761262247	0.0255776414386	0.00293333904091	0.0132624911185	0.0106676055215	0.00466654281969	0.00688241287818	0.0711050797651	0.0131442089064	0.0163184716347	0.266251063773	0.0465400097956	0.0699581021161	0.0470997159017
a29	0.135137537864	0.21003433796	0.00197386129849	0.00836577273377	0.0722100490749	0.0432596908129	0.00322738754697	0.0112188520395	0.0115415576072	0.00526555347323	0.00799428082606	0.0585663605884	0.0166368751688	0.0210968795116	0.215925697924	0.0331090949319	0.0782482957054	0.0661879369672
a41	0.180965259288	0.306001175987	0.00096484401283	0.00901147717792	0.102947131692	0.0542952236043	0.00271769228232	0.00826204267983	0.00906827796907	0.00364464469108	0.00496938800869	0.0348682208628	0.00902691845627	0.00980405030387	0.157050342641	0.021923590644	0.0475307945685	0.0369489113224
a10	0.147840088096	0.260487620329	0.00068274697761	0.00781354322597	0.076543658564	0.0352547148681	0.00436712206077	0.00944703689328	0.0125655436564	0.00551565223036	0.0070815092029	0.0263025249543	0.00924532301876	0.015225984268	0.236687747547	0.0465512288813	0.0659637691895	0.0324241894408
a24	0.0946497276987	0.128753705776	0.000421046429203	0.00541503860866	0.0355898788547	0.019942839356	0.00418630602026	0.00789072493109	0.0112723970855	0.00548238197679	0.00696339486763	0.0209180333181	0.00864063333959	0.019043414756	0.434299955849	0.0759098876271	0.0850501943965	0.0355704581469
a31	0.0784088425662	0.128833585925	0.000206876759734	0.00359263266955	0.0220988196182	0.00894457931867	0.00201033122342	0.00500266941036	0.00536840099517	0.00272086491893	0.00344894850254	0.016162129106	0.00435211912653	0.010795845852	0.51704587195	0.0947422858757	0.0733291751322	0.0229360375823
a13	0.0742017821887	0.134256150308	0.000801858706578	0.00480146822318	0.0204087715394	0.00845131990622	0.00321673119114	0.00862794293679	0.00829196109839	0.00517217499964	0.00735623324751	0.0307551683687	0.0133198463888	0.0256491355507	0.422338943983	0.0901192386252	0.0914517240441	0.0507795757274
a8	0.0855736100629	0.098368478436	0.00108388254553	0.00592812734106	0.0191368158465	0.0102256549687	0.00478293686371	0.0100946218123	0.0107183325995	0.00749505013321	0.0104536425825	0.0334412632896	0.0189259361296	0.0383492298502	0.388562261328	0.0736185562084	0.110804144681	0.0724374785758
a31	0.119905958021	0.122851926145	0.00062081853851	0.00954359854702	0.0323427439488	0.0132922863229	0.0045298840879	0.0135296531041	0.0104690787665	0.00604490867774	0.0075803628275	0.0301992659299	0.0107552553765	0.0235637572834	0.386836310443	0.0776541470695	0.0879037915603	0.0423762711919
a13	0.11581906934	0.122808940382	0.00189312832617	0.010917069049	0.0334264489829	0.0158350157743	0.00542580569597	0.0173931267014	0.0136250905888	0.00751702172591	0.00985671257583	0.0460199786433	0.0173858004588	0.0291634117611	0.330002580148	0.0768741873565	0.0858599605201	0.0601766767306
a46	0.0845548464467	0.0900692451273	0.00327950630872	0.0113734805497	0.023856208661	0.0171813342581	0.00943601723199	0.0208198029005	0.0196943708629	0.0144877355753	0.0200933240253	0.0615438828811	0.0388219334863	0.062959452587	0.248103013383	0.0626539944522	0.101276100173	0.109795793577
a24	0.0681554094822	0.0649894397091	0.00295354313624	0.0161974435166	0.022373169887	0.0201123417527	0.0154900230773	0.0293834999668	0.027355875621	0.0237640295251	0.0317002696751	0.0731125909604	0.0559695898288	0.083513979529	0.188703604461	0.0492296388174	0.102976963391	0.124018629526
a31	0.0808719571607	0.060893577903	0.00229979454541	0.0246273501722	0.030139014629	0.0311151279176	0.0220632100258	0.0407135513223	0.0383028945403	0.0308694208417	0.0374833815584	0.0806253356535	0.0555640329429	0.069847078843	0.15634704482	0.0475269959391	0.0904250344637	0.100285238175
a24	0.0847130073869	0.0639013566343	0.00253173801514	0.0226463837241	0.0290740008763	0.0305621823059	0.0194295110086	0.0361294257741	0.0347643478468	0.0262004429472	0.0302954021861	0.0762762388845	0.043802691981	0.048030215281	0.217801271607	0.0609397129797	0.0890896714879	0.0838124243917
a31	0.0579259907956	0.0492971772114	0.00334295783838	0.0142968710747	0.0175141149588	0.0199553584353	0.0133721496695	0.025521543258	0.0248692102823	0.0196070029824	0.023860530062	0.0723381312948	0.0421656056603	0.037796392427	0.256317367202	0.0828948376599	0.0906056738293	0.148319103131
a13	0.0788589669319	0.0689029400705	0.0109590415128	0.0182248875249	0.0220874476529	0.0252576328118	0.0180907542232	0.0289136564193	0.0289945537608	0.0236930183275	0.028187004354	0.0691881304316	0.0463553968868	0.0397668114757	0.181317839067	0.0819033675533	0.0700347166098	0.159263859377
a31	0.0852392023106	0.0761913170235	0.0142957696376	0.017750002175	0.022361759051	0.0246852366039	0.0178381817411	0.0251145931398	0.0256883152536	0.0215201237758	0.0249276894513	0.0547357578105	0.0402805872956	0.0376237604919	0.154071209689	0.0839738125178	0.0789905708699	0.194712151459
a37	0.100262777437	0.0832351193412	0.0194194253459	0.020261402725	0.0269485138503	0.0289521325346	0.020169136247	0.0258926083799	0.0271446210845	0.0223954519253	0.0249476511504	0.0451861136035	0.0350548474319	0.035126180164	0.12524065323	0.0815471491726	0.07835157929	0.19986466782
a31	0.112097595812	0.0922201641137	0.022693710782	0.021545911575	0.0298038629501	0.0315283551782	0.0212912120823	0.02582785646	0.0277195990282	0.0225492386418	0.0243601913835	0.0372985028678	0.0304701324773	0.035555534388	0.12196729441	0.0911634030575	0.0831565987633	0.16875081994
a20	0.123638145271	0.0988792690379	0.0240631652607	0.021796334525	0.0319739949834	0.0335033893927	0.0213502283608	0.02673231382	0.0284056823427	0.0223002588806	0.0243501674612	0.0339645259559	0.0275608091591	0.0344207391293	0.115305768137	0.0924548576858	0.0830326895878	0.156267655313
a31	0.131133328424	0.105724379679	0.0256059754202	0.0220795908417	0.0332617849945	0.0345980171309	0.0215191214536	0.02683559294	0.0285959991142	0.0221409449602	0.0240657718204	0.0305007659853	0.025320722053	0.0364593110431	0.115473736046	0.0981135092286	0.0856794331959	0.132892037104
a20	0.131070639475	0.104173573226	0.0265743574734	0.0227141982806	0.0341369343315	0.0351243050436	0.0220743958179	0.02897056698	0.0294556893714	0.0228641933201	0.0255814819401	0.0302596569951	0.0248171380177	0.037414461681	0.113156735349	0.0999909397429	0.0866311370653	0.124989609035
a31	0.129538921492	0.102981277742	0.0272661568245	0.0229534407602	0.0341066204438	0.0348496836812	0.0222954052726	0.02952835666	0.0294622237905	0.02309676744	0.0260331926467	0.029306388665	0.0244214870059	0.039991399227	0.113556035116	0.103760743248	0.0894761083551	0.117375779678
a20	0.123559538831	0.0975769525807	0.0278413366082	0.0235918502534	0.0341514278146	0.0345150505604	0.0229190784242	0.0320584075533	0.0301705852635	0.0240804118133	0.0281069542156	0.0301509368883	0.0247755906686	0.041645023409	0.112931605039	0.105831583749	0.0909210654517	0.115172619893
</S>	0.148633549415	0.11238880129	0.0343751883041	0.0303568561267	0.0432162959073	0.0430882392802	0.0294906342121	0.0430822152767	0.0386311296317	0.0311890084066	0.0374017361078	0.0378796914442	0.0293818413343	0.0417986342045	0.0832778925195	0.0771209458745	0.0637453117259	0.0749420949465
