 	se	aveva	vestito	la	figlia	l'	avessi	portato	alla	chiesa	</S>
a23	0.03024303315	0.03547887625	0.065193332	0.2721718425	0.0506962905	0.0359544865	0.0554581355	0.00535829423	0.02285013885	0.0551623795	0.371433253
a31	0.06376924905	0.0348151113833	0.065178538	0.314872170833	0.0479159143333	0.0273964791667	0.129655835167	0.00293468993	0.0549615521833	0.130206182833	0.128294310199
a20	0.10911338435	0.204634821761	0.032803522	0.174025200944	0.0277326956111	0.0144457529222	0.134800379056	0.00936523034333	0.0705280000611	0.177367866278	0.0451831379317
a13	0.11476612945	0.366825897254	0.0350772353333	0.100079837648	0.029832458537	0.0105613501741	0.065548818352	0.0284957184478	0.039329694687	0.181459570759	0.0280232913106
a37	0.121326237817	0.358137649085	0.0400541507778	0.0786823825493	0.0314403895123	0.0139833767247	0.059052290784	0.0410757714826	0.0259112025623	0.195912000253	0.0344245457702
a31	0.119390512606	0.266232091362	0.0291354112593	0.0503040395164	0.0226462111708	0.0121246815749	0.0661226335947	0.0288433536275	0.0327823098541	0.335344826751	0.0370739259234
a43	0.0940607308687	0.123017150787	0.0452995737531	0.0553469018388	0.0346989083903	0.0732864618583	0.133310457865	0.0151431188425	0.035458010618	0.346852909584	0.0435257986411
a31	0.13526004029	0.0767657755957	0.0935513879177	0.0943399356129	0.0616051894634	0.128328240619	0.198456955955	0.0120964371142	0.018102115206	0.136243753861	0.0452502012137
a24	0.129175618097	0.0492239698652	0.0895147559726	0.0950041085376	0.0619953684878	0.17806440354	0.236294708652	0.00903052803807	0.0145100710687	0.0697418059537	0.0674446720712
a7	0.0898322373657	0.0408891112884	0.0683894719909	0.0808289761792	0.0709996914959	0.26314900118	0.263618516217	0.00670345634602	0.0117302914896	0.0336372824179	0.0702219613571
a31	0.129935392455	0.0479778024295	0.105839923997	0.0963835737264	0.073740924832	0.219117533727	0.231657498739	0.00714497361534	0.0101244219632	0.0364346965726	0.0416432777857
a13	0.149455907485	0.0391420134765	0.103681786332	0.0956543845755	0.0602669752773	0.202828934576	0.229194086246	0.00761406853845	0.0142835486544	0.0402406478575	0.0576376625952
a28	0.116587385828	0.0324756311588	0.0799721937773	0.0930554248585	0.0671388877591	0.277032114859	0.237524105415	0.00639766481282	0.0144273565515	0.0218411009525	0.0535481425317
a20	0.107217771943	0.0372779830529	0.0815985159258	0.106593778286	0.0823255959197	0.286193618286	0.230918245138	0.00669617673761	0.0137870745172	0.0155653396508	0.0318259125106
a31	0.0963025993143	0.0328884500176	0.105411836642	0.155346042762	0.0705457999732	0.192039253429	0.178249855046	0.0060102821792	0.0187919795057	0.0994496365503	0.0449642675035
a37	0.194921791771	0.0267581690059	0.112313140214	0.162944459254	0.0547232513244	0.11988382181	0.111852098349	0.0101719259931	0.0224300665019	0.126825464517	0.0571758191678
a1	0.24502286059	0.0253379036686	0.120707114738	0.169489401418	0.0531246644415	0.145936213937	0.0898999344497	0.014741712331	0.025545628834	0.0562998455057	0.0538947263893
a28	0.195607626863	0.0200115702229	0.129587960246	0.201928790473	0.0544446388138	0.184260111312	0.0665087438166	0.0204021724437	0.0344093289447	0.0365773525019	0.0562617121298
a1	0.207008752288	0.0186554810743	0.0902854754153	0.177546276824	0.0646197296046	0.217310260437	0.0482668329389	0.0308650511479	0.0436023056482	0.031032377834	0.0708074740433
a28	0.197416947429	0.0235434596914	0.0692395884718	0.152961355608	0.0721264265349	0.213055416812	0.0449443439796	0.0425891143826	0.0535821518827	0.037273677278	0.0932675146811
a31	0.152800469143	0.0239521855638	0.113699802824	0.206984038536	0.068702930845	0.154438810271	0.0384866739932	0.0359181782275	0.0459417099609	0.0676703557593	0.091404822227
a20	0.177042129714	0.0227991775213	0.128764097608	0.227627806179	0.0780740689483	0.124018121424	0.0357541763311	0.0315436178425	0.0331745026536	0.0710507705864	0.070151500409
a31	0.178681291238	0.0227942618404	0.103544949203	0.179296838726	0.0797088553161	0.111780677141	0.037164523777	0.0347809492808	0.0323398808845	0.107716688862	0.112191075803
a20	0.119590521746	0.0297669056135	0.102926833068	0.175442879575	0.0901577441054	0.116981009047	0.0434045369257	0.0367114630936	0.0361917336282	0.125771746287	0.123054650268
a31	0.102318640582	0.0359814775378	0.0749516020227	0.137326601192	0.0912250313685	0.119607399682	0.0551168653086	0.0504228016979	0.0537289912094	0.138265182096	0.141055455089
a8	0.088353270194	0.0444560491793	0.0679858050076	0.114824561731	0.0853682337895	0.108784083227	0.0633025031029	0.0593648512326	0.0655444970698	0.149115457365	0.152900748363
</S>	0.098345460097	0.0566943845897	0.0764700525038	0.124214260865	0.102243011895	0.125297456614	0.0698463065514	0.0637712906163	0.0659840385349	0.107456298683	0.109677499181
