 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.0728716555	0.052639355	0.48237904	0.12765511475	0.04577227885	0.0391166715	0.0339975375	0.145568316
a0	0.0390890829667	0.047233411	0.734658456667	0.04733829665	0.0159449688767	0.0345574092667	0.0236080098333	0.0575703553333
a28	0.0224981864556	0.083124005	0.680702262222	0.01956764045	0.00680927815223	0.0218456108556	0.0983567199444	0.0670962977778
a31	0.0149542228982	0.0915040965867	0.664840407407	0.0140353724833	0.00372376965408	0.0172896007852	0.124060597648	0.0695918883659
a24	0.111673865046	0.0892237271156	0.566534886469	0.0481223634944	0.047790524988	0.0486658937617	0.0512974088827	0.036691297562
a46	0.162102142682	0.115523605705	0.24431400449	0.0906525331648	0.181351581663	0.0978283932539	0.0496450362942	0.0585826881873
a31	0.073605858894	0.0747332865683	0.239550563163	0.109242393055	0.252598507221	0.152749343085	0.0449637007647	0.0525563225291
a24	0.107822699965	0.0794114935228	0.211082201054	0.114188101018	0.29362282574	0.148959324362	0.0222971229216	0.0226162149764
a31	0.118889550655	0.0729460923409	0.108642983685	0.106165617006	0.474173151913	0.094906961454	0.0117432825072	0.0125323597988
a20	0.110060204218	0.0588004686136	0.0822500032283	0.103337315669	0.545001753971	0.0817603271513	0.00681412883573	0.0119758084063
a29	0.146121308073	0.0795119662045	0.0552010264094	0.126421485223	0.501314934657	0.0680749597171	0.00767738407858	0.0156769221354
a20	0.103327409358	0.0648002920682	0.0322239941365	0.118325935074	0.620186678219	0.0439843439057	0.00649109045953	0.0106602172118
a29	0.0880981631193	0.0571184006894	0.0159444833788	0.0782323196913	0.723492526073	0.0229764056352	0.00540763691984	0.0087300425706
a13	0.0940274177064	0.0540382152298	0.0104639344596	0.0589310568971	0.744909508691	0.0167834388784	0.00762588480661	0.0132205628569
a17	0.0806929125688	0.0377879907433	0.0124492184865	0.0612551079657	0.751511319564	0.0174296089595	0.0120238541022	0.0268499872856
a31	0.0514285833563	0.0226704764144	0.0189600498288	0.0578351173219	0.796897323188	0.0161098423198	0.0105770331007	0.0255215692619
a44	0.0302642869521	0.0159939199715	0.0207194889429	0.0461601144406	0.859184541063	0.0119937424399	0.00574662553357	0.00993727462063
a8	0.0447990456507	0.0209749573238	0.0332515436476	0.0732722688135	0.786005713688	0.0175414941466	0.0126565199445	0.0114983922402
a6	0.0689651585502	0.0292325551079	0.0646710808825	0.120051552938	0.627811747896	0.0302571777155	0.0302264066482	0.0287842674134
</S>	0.0820026542751	0.0346289190539	0.0828025324412	0.144009061469	0.537831838948	0.0378972018578	0.0403268658241	0.0405009087067
