 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.089024026	0.059233022	0.270494222	0.108129815	0.077823365	0.0623550865	0.0470474605	0.026469768	0.0093286627	0.01131560715	0.0381543855	0.200624553
a18	0.100852900667	0.074866154	0.278503455667	0.101121048333	0.100324841667	0.1124054665	0.0751707988333	0.0245749076667	0.0168104923667	0.0233006928167	0.0147552574	0.077313933
a31	0.098942138889	0.0903821946667	0.144393098889	0.103732894111	0.109739117222	0.158166622167	0.0855473796111	0.0303143095556	0.0393957497889	0.0944296609389	0.0074793854	0.037477403
a20	0.125760626296	0.127980288222	0.184324498296	0.10415120937	0.110596972407	0.110068990722	0.0516337408704	0.0222535345185	0.035061381363	0.101109124113	0.00398122197667	0.0230783806667
a15	0.206225638765	0.159975169407	0.212594216099	0.12965061979	0.096328847469	0.0611587609073	0.0305299482901	0.0173689711728	0.0171230165543	0.042573555171	0.00185873846889	0.0246125032222
a31	0.221214269588	0.143927088136	0.147923042033	0.168353746597	0.0533235264897	0.0425861593024	0.0239170970967	0.107731920391	0.0304465648514	0.0367571097237	0.00192982638963	0.0218896464074
a20	0.201772823196	0.125743914379	0.160200430678	0.201579872199	0.0364256018299	0.0386530794341	0.0234843360322	0.13358103293	0.0311849290505	0.0283910271412	0.00196797332988	0.0170149544691
a11	0.248518977732	0.149893434793	0.167448840226	0.196346700733	0.0304901879433	0.0469778878114	0.0255247526774	0.07445678711	0.0218391947835	0.0209515129471	0.00184810330996	0.015703582823
a0	0.283752869244	0.177940524931	0.155159446742	0.171577746911	0.0217693793144	0.0489117502705	0.0255998012258	0.0551720210367	0.0201257313612	0.0205248513157	0.00193466683665	0.0175311902743
a41	0.290081793081	0.19376479831	0.189234232247	0.153815845637	0.0178708707715	0.0488807277568	0.0253738230753	0.0258821403456	0.0121845750537	0.0143319254386	0.00195805411222	0.0266212144248
