 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.0462604325	0.0832785245	0.182665595	0.210880315	0.0590286315	0.16078087	0.1031396635	0.0317276455	0.0258617715	0.01602989905	0.03332806685	0.0051745235	0.00431802638	0.0375260086
a31	0.0334680625667	0.079031888639	0.125976551667	0.280349128333	0.1049741305	0.0872147923333	0.0388912227233	0.0278856367433	0.0263811125	0.02899503135	0.08630113895	0.0632148715	0.00429137404667	0.01302501234
a27	0.0166401192556	0.036576241352	0.0711832422223	0.228924742111	0.101815633167	0.0461486581111	0.0171274901311	0.0995872514911	0.0338144235	0.05404900045	0.153299556317	0.122685243833	0.0107315123489	0.00741683985333
a17	0.0152109430852	0.0362440874507	0.0958164257408	0.145942800037	0.0656069207223	0.0381555243704	0.015512543377	0.178481927164	0.0474814758333	0.07113996015	0.158003252106	0.107868929944	0.0150352081163	0.00949998661778
a31	0.0116005051951	0.0263818474169	0.0869025613136	0.099981942279	0.0461761350741	0.0335530116901	0.0160337061257	0.161822349055	0.0570163819444	0.07554878005	0.187268747369	0.178987051981	0.0110197410388	0.00770727860593
a24	0.012117582565	0.012319682739	0.0342231141712	0.036749543693	0.021455337858	0.142627577463	0.151811303709	0.103771148018	0.0767247373148	0.0559832916833	0.161473748636	0.178754514044	0.0050975002796	0.00689096360198
a29	0.021603116855	0.00960986457967	0.0205339163904	0.021825379231	0.0318919789527	0.325223785821	0.247849747903	0.0653784676727	0.0977185991049	0.0302216955611	0.0557239987253	0.061196188398	0.00252516082653	0.00869811786733
a38	0.0244375099517	0.00728989805989	0.0130001711301	0.0174098707437	0.0418685573176	0.41552200194	0.232923962634	0.0681613575576	0.102662088035	0.0232866858537	0.0208842247418	0.0224572681327	0.00178500274218	0.00831141995578
a31	0.0177553919839	0.0048793322533	0.00670221724337	0.0098048597479	0.0266909232059	0.308566705647	0.254794657545	0.0531833958525	0.177671971012	0.0573557726179	0.0418127657473	0.0240199277109	0.00514905524739	0.0116130639853
a37	0.033178464328	0.0114468607844	0.0311866342811	0.020460931416	0.0298179258353	0.176297263549	0.316161739182	0.0384732152842	0.185082468671	0.0675254722726	0.0490341987158	0.0242338557836	0.0061706988258	0.0109303524618
a28	0.046198169776	0.0193793885948	0.0662660267604	0.0584787261387	0.0462604372784	0.224084691183	0.335468763061	0.0303765487614	0.098646354557	0.0278844774909	0.0180279628719	0.0090451827412	0.00321353868527	0.0166697976206
a39	0.0445510929253	0.0168052181983	0.0533164835868	0.0601380707129	0.0440054244261	0.218585819061	0.422422037687	0.0205638982538	0.070993981519	0.015788459497	0.0074153083573	0.00387337118707	0.00208592447509	0.0194549135402
a18	0.0456432699751	0.0110282824994	0.0222116222623	0.0271017007376	0.0339504574754	0.152551681687	0.618926092562	0.00935803335127	0.0530398518397	0.00986232996567	0.0032011487191	0.00154079313569	0.000963324981697	0.0106213883467
a46	0.0401261309917	0.00677806493313	0.00904434392077	0.0123516904125	0.0256656544918	0.112777192229	0.723266377521	0.00544149288376	0.0470193319466	0.00746664612189	0.00172299000637	0.00074672544523	0.000631708760566	0.0069616239489
a31	0.0294816729972	0.00435620474438	0.00518872017359	0.00632123697083	0.0169954698306	0.0779038790763	0.739441492507	0.0138141471279	0.0663270273155	0.0144095750406	0.0116912380688	0.00479755514841	0.00156032327686	0.0077114183163
a13	0.0522499086657	0.0104523616815	0.0188594151579	0.0162730974903	0.0243136989435	0.111746169692	0.616870564169	0.023027799376	0.0731603281052	0.0160101153469	0.0156762926896	0.00677069754947	0.00286203045895	0.0117274887721
a39	0.0641433572219	0.0133179132272	0.0226672568526	0.0196805556634	0.0311218129812	0.145023777897	0.607489354723	0.016077001792	0.0502332550351	0.00762201501563	0.00641539131987	0.00307393677316	0.00227430065298	0.010860028824
a31	0.035287373074	0.00762573907573	0.0141997554175	0.0100855420545	0.0184619586604	0.102921043966	0.696890151574	0.0102347629307	0.0639005750117	0.0119389912385	0.01003529853	0.00546829568105	0.00243717651766	0.0105132791747
