 	voglio	che	Maria	viene	domani	</S>
a33	0.150259345	0.193679667	0.0296790825	0.0307167815	0.08351398	0.5121511
a31	0.111817213733	0.500024722333	0.0126344664667	0.0164833451667	0.069641101	0.289399135183
a11	0.0501173426443	0.526193907444	0.0368511627889	0.0717730260556	0.212920244667	0.102144337244
a31	0.0813805668814	0.402244135815	0.0637371265963	0.107616559352	0.295341214889	0.0496804330813
a18	0.12288560896	0.373064335272	0.154353891199	0.142703607117	0.171297512963	0.0356951046938
a31	0.11034334632	0.307258525091	0.268999697066	0.166043914039	0.122664317654	0.0246902792313
a42	0.232601352107	0.304510241697	0.221594512355	0.113656553013	0.081025069218	0.0466123340771
a37	0.353109644036	0.214211970566	0.177209660785	0.113223441004	0.0579884267393	0.084256861359
a31	0.278263758012	0.227744723522	0.205442543595	0.155516547001	0.0614732012464	0.071559219453
a20	0.218184749337	0.282442071174	0.188277954532	0.129763377	0.0526678164155	0.128664022151
a31	0.153405333112	0.247681630391	0.158833418177	0.092554507	0.0576750881385	0.289850007384
a8	0.142523624371	0.26327552013	0.140687712726	0.096901479	0.0754252307128	0.281186439128
</S>	0.194169077185	0.324346730065	0.130597466363	0.0856765645	0.0752562473564	0.189953934564
