 	vengono	vestiti	dai	genitori	</S>
a31	0.419345855	0.376623445	0.0246338245	0.15752625375	0.0218706134
a46	0.266822718333	0.617132895	0.0176901585	0.0542195570833	0.0441346550667
a18	0.375372556111	0.536850678333	0.0165442735	0.0193665202611	0.0518659350889
a31	0.61315473537	0.312131532778	0.0378309948333	0.013944448987	0.0229382324296
a11	0.748983015123	0.168746802926	0.0425117466111	0.0212695139957	0.0184888851432
a31	0.729882558374	0.155488446309	0.049127972537	0.0465190846652	0.0189819337144
a39	0.687177252791	0.169801552103	0.0554188818457	0.0659201515551	0.0216821455715
a31	0.71308085093	0.149986364034	0.0453985996152	0.0630660495184	0.0284680968572
a35	0.57206759031	0.203630954678	0.0665542678717	0.122561455506	0.0351857189524
a31	0.440219353437	0.276388614893	0.0867222292906	0.150700269835	0.0459695439841
a18	0.329405291146	0.311219558298	0.11339027643	0.197916957945	0.0480678996614
a0	0.274062893715	0.303685972766	0.120106262143	0.240631079315	0.0615137698871
a31	0.219871607905	0.281507687589	0.171523247381	0.250379046438	0.0767183999624
a37	0.124218302635	0.22872848253	0.225895285794	0.360048622146	0.0611092933208
a20	0.133476144212	0.19603157751	0.199652601931	0.401645264049	0.0691944111069
a31	0.108663309737	0.157726752503	0.251229910644	0.399112014683	0.0832679937023
a41	0.0624747182457	0.133719370834	0.294207990215	0.446787848228	0.0628100329008
a20	0.0848476360819	0.139740060278	0.243482193405	0.463302272743	0.0686278259669
a31	0.0743930560273	0.110820189426	0.276689181135	0.454114930914	0.083982621989
a20	0.0434780160091	0.104540092475	0.318135177045	0.470114010305	0.063732700663
a39	0.077059252003	0.134233327492	0.260042055682	0.452422180102	0.076243240221
a46	0.137714937334	0.160653539164	0.212324448561	0.357721236701	0.13158586674
a41	0.175645852445	0.184164169721	0.20056674952	0.269795832234	0.169827392247
</S>	0.185592401222	0.19115622486	0.19689777476	0.246218821117	0.180134776123
