 	le	melanzane	vogliono	girate	</S>
a31	0.49441445	0.09878817	0.0491338645	0.0762575555	0.281406015
a35	0.5400404	0.170315733333	0.0461792031667	0.125969418833	0.117495270667
a41	0.337624823333	0.263292337778	0.103324289722	0.223357292944	0.0724012625557
a10	0.320121051111	0.321610895926	0.142801269907	0.166232879981	0.0492339126852
a18	0.500080893704	0.286805371975	0.118521373302	0.0704960206603	0.0240963467284
a35	0.621227087901	0.192097977325	0.100718517767	0.0580491205534	0.0279073062428
a31	0.552366495967	0.273743595775	0.092434802589	0.0534155971845	0.0280395134143
a34	0.411652558656	0.324164115258	0.102224470863	0.0482893420615	0.113669505805
a8	0.307891299552	0.209978207086	0.152628730288	0.111956905354	0.217544848602
a31	0.234833823184	0.141567572695	0.144248036763	0.150784813118	0.328565749534
a8	0.232876494395	0.192272495898	0.129408585588	0.115430017373	0.330012393178
</S>	0.266544872198	0.258706037949	0.149338647794	0.0945285061865	0.230881911589
