 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.0879792745	0.0382183165	0.1022667955	0.0351589845	0.0847817905	0.086769488	0.0882201182	0.026986459	0.449618773
a29	0.1252539415	0.0487828288333	0.1669466985	0.0922381525	0.105029836833	0.106059481333	0.154276242733	0.0321209833333	0.169291853667
a31	0.0853416676	0.0308031927778	0.126414976433	0.0990851553667	0.066497636111	0.376963399111	0.129720831911	0.0260608344444	0.0591122824757
a20	0.0454211363	0.0184241540926	0.153415439078	0.0629987213222	0.0424010608703	0.447914111037	0.142919391637	0.0504152854815	0.0360906404119
a31	0.0771167221	0.0308753170309	0.197255919693	0.0546445201074	0.0640112852901	0.213274715012	0.260905853879	0.0604843204938	0.041431315804
a28	0.103478897367	0.0787910180103	0.156075043231	0.0287103127025	0.11405996843	0.169969695004	0.27607650796	0.0288087844979	0.0440297636013
a3	0.157223612456	0.153676289337	0.150470157744	0.0192301512342	0.127644709477	0.131438898335	0.17790799532	0.0161086838326	0.0662994762004
a35	0.296535204152	0.210339993112	0.112275492581	0.0107796773114	0.0820847748257	0.0865424581117	0.0916121527733	0.0153056029442	0.0945246007335
a31	0.356100731384	0.196137491037	0.0892382841937	0.0073888810038	0.0504951666086	0.133552301371	0.0662163925911	0.0183389126481	0.0825318202445
a20	0.334612673795	0.178839957012	0.0733771733979	0.0072605903346	0.0410589788695	0.14165042179	0.052212928197	0.018178659216	0.152808638081
a31	0.237560304598	0.172761325671	0.107040716466	0.0168814727782	0.0940932829565	0.05963948893	0.0447946667323	0.0454025397387	0.221826232694
a28	0.291833868199	0.148642465224	0.118924115489	0.0209061045927	0.110082284319	0.0336040769767	0.0484867362441	0.0607119425796	0.166808414231
a13	0.4117335894	0.134315111741	0.0690331974963	0.0157591608642	0.0747732514397	0.0237527539922	0.0448200860814	0.0434070618599	0.182405788077
a41	0.371831396467	0.123099467247	0.0574100674988	0.0214734686214	0.0694259781466	0.0274789926641	0.0459270253605	0.0382698972866	0.245083696026
a28	0.330406675489	0.123642535749	0.0562154918329	0.0333515155405	0.0648026270489	0.039038485888	0.0482960691202	0.0353156900955	0.268930898675
a31	0.253019495163	0.114178539916	0.116598473944	0.0504116805135	0.0602404590163	0.067031590296	0.0494799493734	0.0441004943652	0.244939316225
a20	0.314687191721	0.100598951305	0.126461413981	0.0466461398378	0.0458551080054	0.0690400567653	0.0550445987911	0.0545583537884	0.187108195408
a31	0.310303522574	0.080486286435	0.074875027327	0.0301749196126	0.0348362400018	0.0418721402551	0.0994629129304	0.138822550263	0.189166411803
a24	0.211866499525	0.082957840145	0.0780559257757	0.0444670968709	0.0489255923339	0.0500287714184	0.126292350977	0.180343088754	0.177062847268
a46	0.213565926508	0.101557937382	0.0932656585919	0.072584483957	0.076581540778	0.0762556871395	0.111727135659	0.127187691585	0.127273945756
</S>	0.202582753254	0.103209881691	0.100570029296	0.0833773219785	0.085416910389	0.0859028035697	0.107768115829	0.114746545793	0.116425612878
