 	Valeria	legge	il	giornale	</S>
a31	0.704620465	0.0377119955	0.0243597015	0.1160557915	0.11725209
a39	0.542336785	0.0488598961667	0.291612656167	0.0538535195	0.0633371783333
a8	0.286389768333	0.121452427389	0.472342338722	0.0302331195	0.0895823644444
a31	0.248432929444	0.351490862463	0.287185191574	0.0222088966	0.0906821196481
a11	0.415884196481	0.415531650821	0.122517239258	0.0113886250667	0.0346783070494
a13	0.550423958827	0.38011902694	0.0448101561527	0.00869017145557	0.0159567060165
a31	0.426798852942	0.512857442313	0.0365575583842	0.0114707241519	0.0123154353388
a18	0.526252470981	0.415755162104	0.0311135961947	0.013981770384	0.0128970544463
a37	0.70376120366	0.255784828701	0.0133135597982	0.0141041094613	0.0130363418154
a11	0.738969434553	0.2195539529	0.00860450826607	0.0173029001538	0.0155691872718
a41	0.793741601518	0.155518518967	0.00719461775536	0.0228875783846	0.0206576684239
a14	0.815887280506	0.116530340989	0.00768547658512	0.0305782851282	0.0293185751413
a31	0.822064083502	0.0886909619963	0.0171455428617	0.0339474417094	0.0381519027138
a35	0.815997094501	0.0863124189988	0.0210567622872	0.0353497439031	0.0412839135713
a31	0.6572599115	0.191720039666	0.0346488610957	0.058681390301	0.0576897278571
a41	0.5049602505	0.268691129889	0.0628539203652	0.0842692984337	0.079225367619
a31	0.368993276833	0.324201909963	0.105840910122	0.109791557811	0.0911723492063
a35	0.274457818944	0.344852689988	0.138473566707	0.132348662604	0.109867283069
a31	0.236417252981	0.325853423329	0.160728208902	0.148686497535	0.128314604356
a8	0.194755024327	0.314550327776	0.179554802967	0.164954135845	0.146185684785
a20	0.244353544776	0.248604359259	0.175315024322	0.169390298615	0.162336748262
a31	0.182329678259	0.269703613086	0.202459278107	0.184091149538	0.161416252754
a37	0.180727072753	0.280224067695	0.205001552702	0.180765096513	0.153282190918
</S>	0.248779076376	0.253757268847	0.180750631351	0.165366053257	0.151346945459
