 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.28438467	0.048463235	0.05474239365	0.0473369468	0.27596619	0.289106565
a31	0.272165413333	0.0255613143467	0.0196953625167	0.01834618676	0.465351156667	0.198880553515
a24	0.256716067778	0.0100544743289	0.0117456453722	0.01981097788	0.634650185556	0.0670226566868
a37	0.415293342593	0.0098073799763	0.0145013704574	0.0357277862933	0.495492261852	0.0291778998956
a14	0.566876114198	0.0142823999921	0.0222135664858	0.0552327634311	0.312368813951	0.0290263579652
a29	0.629398504733	0.0176440203307	0.0317147658286	0.067980374477	0.203410391317	0.0498519386551
a0	0.713584901578	0.0167539287769	0.0310892409429	0.0605653634923	0.103809649439	0.074196924885
a29	0.744061550526	0.0112885645923	0.021825566981	0.0486811674974	0.0544263124797	0.119716881628
a20	0.682416233509	0.00779798553077	0.0156697186603	0.0419158654991	0.0339383438266	0.218261890543
a31	0.579332267836	0.0105360288436	0.0204945898868	0.030933311833	0.166484217276	0.192219575848
a24	0.552254379279	0.0238655299479	0.0692390372956	0.0324752099443	0.220436677759	0.101729155616
a46	0.449124926426	0.0371015276493	0.193823675765	0.0925654646481	0.131663984586	0.0957204265387
a31	0.479493008809	0.0364174818831	0.202141019922	0.099641945216	0.120032326529	0.0622742153796
a0	0.55790245627	0.0443933812944	0.182367394641	0.0710331054053	0.10352355551	0.0407800989932
a20	0.357772268757	0.0571123550981	0.32250741488	0.118263331802	0.10128140017	0.0430632213311
a31	0.171379357919	0.050130256366	0.462408888293	0.174535587267	0.112379608723	0.0291662901104
a46	0.212564724306	0.0899402287887	0.396823792764	0.160947592422	0.102789346908	0.0369343353701
</S>	0.316027212153	0.137528664394	0.278443941382	0.125393141211	0.090298796454	0.052308297685
