 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.0250155635	0.0963131684	0.016876882	0.07480162	0.28415218	0.107076757	0.0313310115	0.1341593795	0.20878138026	0.00629645515	0.015195595
a31	0.0212069219933	0.4071317828	0.01177525937	0.0567228166667	0.264466369567	0.069309762	0.0425188611667	0.0471129700667	0.0696667947167	0.00310333967437	0.00698511238545
a46	0.0122479654911	0.533625080933	0.0597244784933	0.0973451922222	0.0980254147557	0.0308608753333	0.0950123603889	0.0325274539222	0.0250784924289	0.00161048518249	0.0139422011806
a20	0.0147932698304	0.355880410311	0.134991726164	0.197804020741	0.0507903985852	0.0248326067778	0.13748061013	0.0424490513074	0.0129855512096	0.00150874949416	0.0264836117269
a31	0.0127415021768	0.239931058104	0.105197345888	0.157086817247	0.0272999141951	0.0186577474259	0.174825520043	0.221051937102	0.0215858010699	0.00125357316472	0.020368798909
a29	0.0639254072923	0.131459145368	0.0645985144627	0.142432626082	0.0259711187317	0.0394117559753	0.207482800014	0.279264553701	0.0276059580233	0.00129148458824	0.0165566486363
a31	0.0905029617641	0.219303083123	0.0538437939876	0.144179975361	0.0324385199106	0.0556347269918	0.146024277338	0.213183282567	0.0266482610078	0.00183972149608	0.0164014178788
a37	0.0739586632547	0.256704084374	0.0346100318292	0.0981872784537	0.0454973759702	0.0731399989973	0.126434536446	0.235964100856	0.0383785130026	0.00236377153203	0.0147616562929
a31	0.0787921524182	0.321610971458	0.0364453392764	0.0909859408179	0.0619805603234	0.0841600876658	0.124161301149	0.149591395285	0.0320509014009	0.00315714277734	0.017064193431
a41	0.0730708888061	0.328487433819	0.0329810767588	0.0644886499393	0.103906808441	0.176301957222	0.088975641383	0.088780155095	0.0256459562003	0.00335778239245	0.0140036471437
a8	0.100056502935	0.17823796794	0.0228332659196	0.0449750119798	0.14988175948	0.287083785741	0.0983737757943	0.0731279940317	0.0323442717334	0.00329747126415	0.00978819538123
a31	0.0990077689783	0.14839663598	0.0822084973065	0.0980076009933	0.123884849827	0.21066202858	0.135846415265	0.0465309146772	0.0228698557778	0.00643148308805	0.0261539291271
a20	0.0820502026594	0.10284832366	0.110649386435	0.119103640331	0.161542486609	0.215504839527	0.119797655755	0.0299796635591	0.0203230681259	0.00693293952935	0.0312677393757
a0	0.125044345886	0.07709256622	0.0539392474783	0.059727298777	0.25946688887	0.282179409842	0.0796569392517	0.0227811755197	0.0206196347086	0.00497768924312	0.0145147743252
a29	0.149220055295	0.0703267530733	0.0301424338261	0.041356198259	0.32007808629	0.255292079947	0.0665173990839	0.0273122835066	0.0221479092362	0.00652428664771	0.0110825079751
a31	0.097573160765	0.0538436536911	0.151908701275	0.152022492753	0.255806178763	0.177732184649	0.0433131636946	0.0258300528355	0.0213145827454	0.00619659764924	0.0144592159917
a24	0.082768709255	0.0840691362304	0.197903945425	0.192864094251	0.196898049588	0.14922229955	0.0300185635649	0.0212801409452	0.0251661882485	0.00542519214975	0.0143836859972
a17	0.0904939164183	0.103707172077	0.0897902508083	0.0935840347503	0.278230343196	0.24803277985	0.0215556285216	0.0231930909817	0.0331942137495	0.00701551488325	0.0112030536657
a8	0.0645618621394	0.075134537359	0.0585429829361	0.0586814002501	0.306963654399	0.314778906617	0.0164929058405	0.0281776903272	0.0473594235832	0.0128799386278	0.0164266858886
a31	0.0428573430465	0.129252432453	0.107766652979	0.121257045417	0.2251725448	0.232759260872	0.0153422989468	0.0320944211091	0.0517687648611	0.0151784032093	0.0265508262962
a18	0.0634499400155	0.205813984151	0.120177040993	0.147631845139	0.183438444933	0.149459948957	0.0194039859823	0.0314639920364	0.0410403119537	0.0126372619031	0.0254832459321
a38	0.107833023338	0.212227574717	0.072400048331	0.0894435170463	0.192927538311	0.154150076319	0.0299100469941	0.0398455870121	0.0470639339846	0.026571422801	0.0276272578107
a31	0.092260474446	0.195837914906	0.0883251374437	0.110431057682	0.166461856104	0.131513056773	0.034554237998	0.0369704016707	0.0412122556615	0.036131599267	0.0663020112702
a8	0.0751105981487	0.179428524969	0.0966776224812	0.124294342561	0.164951242035	0.112202356924	0.0437367759993	0.0403492985569	0.0429455762205	0.0383962637557	0.0819073837567
</S>	0.0807289240744	0.171141767484	0.0821696062406	0.10335355628	0.176232081017	0.116710223462	0.0532066879997	0.0510392192784	0.0537512811103	0.0447514253778	0.0669152318783
