 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.222769585	0.02347615025	0.059778956	0.36069244	0.080376617	0.17770971	0.0751964995
a31	0.0942742455083	0.0103683818567	0.0330549953333	0.417977493333	0.0847570923333	0.293622336667	0.0659454239093
a37	0.0668629703444	0.0057075455589	0.0245703677778	0.378920727778	0.0801641841111	0.373716078889	0.0700581053791
a31	0.349152301448	0.00418855279297	0.0179716697259	0.193214033593	0.063534575037	0.273507748963	0.0984310784597
a13	0.422988766483	0.00205506623766	0.016079059042	0.141105328864	0.0945359620123	0.231465618988	0.0917701728199
a31	0.198181198161	0.00259611944589	0.0380623533473	0.186754169621	0.139010522004	0.268543652996	0.16685199094
a43	0.17114079272	0.00247696908196	0.0409898481158	0.212711659874	0.102216605335	0.184357880999	0.28610624698
a31	0.124282217573	0.00157654432732	0.0425577030386	0.363141466625	0.078423868445	0.137232237	0.252785987327
a20	0.0531090238577	0.00348358237577	0.0524294860129	0.494949732208	0.0929804061483	0.166460349	0.136587437442
a31	0.0268936643859	0.00682149002526	0.091876448671	0.518780837403	0.0974526620494	0.178080299667	0.0800945891473
a11	0.018212292562	0.0126336986751	0.11051051289	0.495355649134	0.10206988735	0.201213599889	0.0600043797158
a31	0.0149510130873	0.0232583338917	0.213222790963	0.388996049711	0.105083339117	0.20445507663	0.0500333972386
a30	0.0199450622624	0.0382236539639	0.261492280321	0.33829513657	0.0997908363723	0.198707928877	0.0435450720795
a31	0.0214612818875	0.0460311873213	0.321064236774	0.276674575523	0.0990785121241	0.192532019626	0.0431581440265
a42	0.0402140767625	0.0974053224404	0.387123005591	0.211929481841	0.0835741623747	0.136335569875	0.0434183166755
a20	0.0733978155875	0.178634880813	0.30046625853	0.206131200614	0.0755974257916	0.115045424625	0.0507269465585
a31	0.0580203951958	0.152621665604	0.33653397951	0.176215446871	0.0895957569305	0.133835449542	0.0531772631862
a20	0.0494851717319	0.158481750535	0.367244076503	0.14535733229	0.0923783906435	0.132301799847	0.0547514497287
</S>	0.061777030866	0.219253425268	0.348154038252	0.129162381145	0.0795859503218	0.104748284923	0.0573188913643
