 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.11070947	0.110800818	0.110744275	0.110724655	0.111066905	0.111204045	0.11152265	0.110929857	0.11229735
t	0.110484495333	0.110627497667	0.110611421333	0.110509765	0.110853588333	0.111127095	0.111497223333	0.110953513667	0.11333543
t	0.110646447111	0.110746670889	0.110781781778	0.110665318333	0.110785962778	0.111019343667	0.111202971111	0.111080367889	0.113071113333
è	0.110735735704	0.11076883363	0.110819977259	0.110751952778	0.110904004259	0.111060106556	0.111183005037	0.110968745963	0.112807614444
d	0.110683755235	0.11075757921	0.110780299086	0.110700187593	0.11085694942	0.111036647519	0.111141324679	0.110985646988	0.113057610148
e	0.110538111745	0.11062694107	0.110604819695	0.110555477531	0.110852644473	0.11103816784	0.11128724656	0.110931283996	0.113565325383
c	0.110231157248	0.110622307023	0.110461846565	0.11025917751	0.110594480158	0.111021615947	0.111257212187	0.110899364665	0.114652880128
i	0.109719762416	0.110224584008	0.110012322188	0.10975503917	0.110176105386	0.110720025316	0.111022612729	0.110569291555	0.117800275043
d	0.109235074139	0.109804901336	0.109660775396	0.109288481057	0.109750986795	0.110498258439	0.111501209576	0.110637017185	0.119623311681
è	0.107088114713	0.107665932112	0.109655941799	0.107413256352	0.107845037265	0.111079292813	0.110043716525	0.109040815728	0.130167907227
t	0.087161635571	0.0874361353707	0.0926996402663	0.0880420934507	0.0881833184217	0.112136632271	0.116817832175	0.137330601909	0.190192089076
s	0.0831329525237	0.0833089364569	0.0875878077554	0.0839232344836	0.0836963254739	0.112083688757	0.120647334058	0.148962085303	0.196657589692
a	0.0982555891746	0.0983159721523	0.0998310825851	0.0986560128279	0.101679261825	0.112081110919	0.117398828019	0.121906846434	0.151875263231
m	0.102213161392	0.107674829384	0.102798685862	0.102280585609	0.106413877275	0.11108443164	0.11680908934	0.112670898811	0.138054437744
o	0.101889843797	0.109240498461	0.102197360287	0.101851545203	0.106230409092	0.109076450547	0.115117718447	0.108297132937	0.146099035915
k	0.0999625612657	0.10353103282	0.101719923429	0.100259811734	0.104861671364	0.108802466849	0.113655233482	0.106251187646	0.160956128638
a	0.0963983717552	0.09874863094	0.0987692128097	0.0968394039113	0.102262772121	0.107306190283	0.110961409827	0.103063905882	0.185650139546
s	0.0744691719184	0.07588371898	0.0774011059366	0.0752706656371	0.082878169707	0.092812766761	0.109873909942	0.112235691961	0.299174816515
ì	0.0551492916395	0.05611796266	0.0706427869789	0.058715280879	0.071256657569	0.105663977587	0.113195006647	0.11051199732	0.358747035505
m	0.0633414328798	0.0670853118867	0.0848956273263	0.067703378293	0.0796718611897	0.121610409196	0.110540772216	0.10272049444	0.302430698502
m	0.0842802976266	0.0889961289622	0.0954296774421	0.086115149431	0.0900007703966	0.110150354732	0.104832154072	0.109300591813	0.230894846167
e	0.0826725045422	0.0844091646541	0.086904412814	0.084070390477	0.102522320132	0.115246886577	0.121708281357	0.103753457604	0.218712552056
r	0.0625378015141	0.063825218218	0.0698197082713	0.0645857918257	0.087584195044	0.113453945526	0.124716047119	0.120289981201	0.293187317352
i	0.0461069295047	0.0472531887393	0.0546648647571	0.0480800836086	0.066891031348	0.0982878685087	0.10321929104	0.111245804734	0.424250962451
p	0.0453741788349	0.0742617322464	0.0658292515857	0.0475465932029	0.0636459617827	0.101037867836	0.09228965068	0.0822464192447	0.427768360817
à	0.0454467346116	0.0836721610821	0.0861234238619	0.0563281357343	0.0705024472609	0.138059460945	0.101039191893	0.0859545697482	0.332873883606
m	0.0328461582039	0.050073790694	0.072511287954	0.0478132605781	0.0620415857536	0.138187716982	0.099989612631	0.0995008899161	0.397035707869
e	0.0264270224013	0.0366074772313	0.052664309318	0.035435467526	0.0614603902512	0.132677735661	0.108629619544	0.104999393305	0.441098585956
s	0.0218493791338	0.0286821010771	0.041357722106	0.028678869842	0.0591448277504	0.13918179522	0.122198691848	0.112497317768	0.446409288652
t	0.0343783800446	0.0399069020257	0.0500732930353	0.0394570339473	0.0583086952501	0.120946525073	0.121980435949	0.114606169256	0.420342566217
i	0.0360479063482	0.0377104620086	0.0443046630118	0.0416272526491	0.07029487375	0.122210425024	0.114204655316	0.130704093085	0.402895642072
s	0.0172673191161	0.0194215033362	0.0243632783373	0.0236776712164	0.0487125125833	0.120285597008	0.132337128439	0.178200747695	0.435734207357
p	0.0104812125054	0.0129280207787	0.0204281921124	0.0228622860721	0.0650483768611	0.163550844336	0.15738270948	0.183930619232	0.363387735786
i	0.00631979033513	0.0075912764929	0.0142751181041	0.021491519024	0.081684644287	0.188053808112	0.11531266516	0.210450016411	0.354821171929
à	0.00352318874504	0.00501402939763	0.00741934020137	0.0119784604747	0.0666257667623	0.145534016037	0.134269037053	0.246019618804	0.37961655731
g	0.00728270418168	0.00983839579921	0.0141352621671	0.0122139579582	0.0586976802541	0.106628415346	0.186119965684	0.195654402935	0.40942922577
g	0.00866489106056	0.0128853312664	0.017477661389	0.0153451209861	0.0798505947514	0.115771075115	0.200178545228	0.140146612312	0.409680175257
i	0.00395458693352	0.0072472701988	0.008604484443	0.010759751362	0.0743142749171	0.101730367538	0.161968128409	0.328293515437	0.303127618419
a	0.00138592354784	0.00248391829293	0.00300408849633	0.004253472634	0.0272655459057	0.0402258261793	0.0771550711363	0.633404671812	0.210821432806
</S>	0.00071062825892	0.00125790082146	0.00154208780116	0.002305349537	0.0147575093528	0.0228689748396	0.0455979630682	0.739422785906	0.171536716403
