 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.12428397	0.124283688	0.12430972	0.12429128	0.124435185	0.12443446	0.12450215	0.129459525
i	0.123698593333	0.123695334667	0.124043946667	0.123747733333	0.125237758333	0.12522668	0.124512756667	0.129837158333
n	0.123294601111	0.123292288222	0.123732388889	0.123356594444	0.125662284444	0.125476856667	0.124395425556	0.130789539444
a	0.12286193037	0.122860389407	0.123326582963	0.122931178148	0.125694316481	0.125423798889	0.124557758519	0.132344046481
d	0.12225347879	0.122255423136	0.122730640988	0.122337347716	0.128279325494	0.126712276296	0.124608876173	0.13082263216
r	0.12290448493	0.122910049045	0.123075718663	0.122949317572	0.128440418498	0.126479505432	0.124395838724	0.12884465072
e	0.119810044977	0.119788399682	0.122366951221	0.120152864524	0.132120646166	0.131470748477	0.125355972908	0.128934356907
f	0.116624161659	0.116601943561	0.120045320407	0.117099380175	0.136640392055	0.134768542826	0.125568492636	0.132651772302
f	0.118564778553	0.11856322952	0.120055743469	0.118806010058	0.131924264018	0.129597580942	0.124085795879	0.138402604101
ì	0.103950410851	0.10393349984	0.10627874449	0.104300396686	0.116179888006	0.115177940314	0.137340185293	0.2128389147
m	0.0987065602837	0.0986984116133	0.101036601497	0.0990415588953	0.109762996002	0.109242136771	0.142163881764	0.241347818233
m	0.114037601428	0.114046032204	0.114832930499	0.114149919632	0.118235768667	0.118198278924	0.130519577255	0.175979869411
u	0.101651938476	0.101548570735	0.112756450166	0.103167309877	0.140268929556	0.142425139641	0.138393129085	0.15978850647
a	0.0746195261587	0.074565932245	0.0920455433887	0.0770470752923	0.177188296519	0.168558693214	0.143937279695	0.192037632157
n	0.0715262267196	0.071610469415	0.0807538177962	0.0729816637641	0.166443352173	0.149933731071	0.124884686565	0.261866037386
k	0.0897470035732	0.0897816131383	0.0942867279321	0.090590114588	0.133741847391	0.125809287024	0.112662620522	0.263380775795
ò	0.0778267395244	0.0778045673794	0.0849814959774	0.080911359196	0.12627341713	0.112925619008	0.120365651841	0.318911138598
r	0.0502739715081	0.0502532487931	0.0573616383258	0.0540020323987	0.0963987370433	0.0815686196693	0.10839936728	0.501742362866
a	0.036355313836	0.036299242931	0.0445551727753	0.0385482674662	0.0675292223478	0.0653496365564	0.15356721576	0.557795904289
e	0.018691076112	0.0186457602103	0.0283913570584	0.0205135645221	0.0674906841159	0.0987155188521	0.268087035253	0.479464978096
n	0.0147473648707	0.0154971713034	0.0199742231528	0.0154733595407	0.088203691372	0.116546407617	0.252527955084	0.477029836032
ì	0.0136664236236	0.0147076067678	0.0198279080509	0.0185257091802	0.105629463791	0.0884461438723	0.292090211695	0.447106545344
r	0.00720520700787	0.0078345469226	0.012839917017	0.0152959990601	0.0845367722637	0.0575394522908	0.352748763898	0.461999325115
t	0.00479666980262	0.00522591830753	0.00764058010567	0.0094807434867	0.0472131964212	0.0410357000969	0.368678901299	0.515928278372
e	0.00267987869421	0.00282878030251	0.00458823796522	0.00466596889557	0.0209008468737	0.0440218310323	0.505010353766	0.415304099457
e	0.000963376472737	0.0010238357575	0.00160304624474	0.00185148081519	0.00822722312457	0.0483454630108	0.643171084589	0.294814449819
t	0.000356276746912	0.0003860994325	0.000607147707913	0.000743694155063	0.00696726180819	0.0465462776703	0.760345194863	0.184047973273
t	0.000201354770304	0.000221757934167	0.000460937469304	0.000764122185021	0.0071323562694	0.0362696112234	0.825542518288	0.129407294424
ù	0.000153230938101	0.000185510224722	0.000458485423101	0.00094433257834	0.0048413231898	0.0872761557411	0.730882349429	0.175258591475
</S>	0.000117711871051	0.000166754882361	0.000398663561551	0.00088568931417	0.0046778147449	0.146230272871	0.623996259715	0.223526810737
