 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.123772565	0.12378492	0.12394892	0.12582788	0.125495935	0.123922425	0.125544615	0.12770272
t	0.123659736667	0.123671963333	0.123851338333	0.125940963333	0.125508385	0.123816721667	0.125618425	0.127932456667
i	0.123774525556	0.123558714444	0.123551262444	0.124569137778	0.125016198333	0.124105503889	0.124893268333	0.130531388889
p	0.122929768519	0.122678449815	0.122625542148	0.123141442593	0.126293272778	0.123570409963	0.124010581111	0.134750556296
à	0.11387245784	0.113782221605	0.113804499049	0.114789509198	0.142150574259	0.116880745321	0.11658742537	0.168132578765
s	0.08202702828	0.0836457138683	0.0954506113497	0.122729348066	0.157690584753	0.091386331107	0.12418893179	0.242881429588
t	0.0710686714267	0.0734126779561	0.0901292371166	0.137232199355	0.153392124918	0.081126526369	0.13808044393	0.255558076529
a	0.0830021951422	0.0823856939854	0.0883652890389	0.120570118452	0.170362064973	0.100072657123	0.12854593931	0.226696008843
v	0.0824724383807	0.0809238346618	0.0835243463463	0.102369249817	0.191498678324	0.107561150708	0.118865604437	0.232784699614
à	0.0703976361269	0.0695003035539	0.0713929941154	0.102076761606	0.173447159441	0.114331073569	0.121727471479	0.277126593205
l	0.0460505983756	0.0465846931846	0.0565768433718	0.102628360535	0.16235821648	0.0967031328563	0.124276483826	0.364821627735
e	0.0418626274585	0.0392564637282	0.0500934487906	0.096556656845	0.165194188827	0.0968839392854	0.121604397942	0.388548212578
à	0.0464036061528	0.0403083819094	0.0421793422635	0.0837175689483	0.144002632942	0.128236393095	0.138768905981	0.376383124193
l	0.0354884540509	0.0335928753031	0.0385387180878	0.0647830313161	0.109919784314	0.097948964365	0.137070655327	0.482657494731
a	0.0265024866836	0.0251298967677	0.0290836160293	0.0522279214387	0.084057781438	0.0825667097883	0.152734241776	0.547697311577
e	0.0176659135279	0.0150467455226	0.0167489613431	0.0349835037129	0.0536797818127	0.0871859349294	0.379621017259	0.395068100526
t	0.00826320534263	0.00703548074087	0.0158825484477	0.021863654471	0.0336776352709	0.0601301583098	0.593026489086	0.260120806842
è	0.00571865298088	0.00535795401362	0.0174367294826	0.0192292248237	0.027275575757	0.0552967161033	0.664089379695	0.205595772281
l	0.00376842461696	0.00390980328454	0.0116592868275	0.0105019896079	0.0149271687523	0.0510087560344	0.747477526565	0.156747057427
i	0.00136037829899	0.00150254118485	0.00504634065917	0.00406445142263	0.00657510861743	0.0416357693448	0.678232395522	0.261583025809
t	0.000819905569663	0.00102515740495	0.00414140460306	0.00254172776088	0.00524107607248	0.0546769444483	0.650207518507	0.281346261936
à	0.000651563106554	0.00090607439165	0.00413333340102	0.00207151718696	0.00513030512416	0.0565921421494	0.626045766169	0.304469293979
l	0.000284589667185	0.000428245857217	0.00217394151367	0.000910946495653	0.00317823620805	0.0545884300498	0.588565502056	0.349870117993
a	0.000156320032728	0.000225344752406	0.00124138853122	0.000520895611884	0.00462059446935	0.0657085416833	0.673951654019	0.253575259331
</S>	0.000116469159364	0.000161811271203	0.00101251453561	0.000386879125942	0.00664670323468	0.0703072183416	0.696636327009	0.224732059666
