 	ora	ho	finito	di	scrivere	</S>
à	0.165611545	0.165637395	0.16681497	0.16803489	0.166048595	0.16785262
r	0.162045661667	0.162081878333	0.181384876667	0.165013063333	0.162826118333	0.166648416667
t	0.161237947222	0.161256372778	0.186932255556	0.163270401111	0.161938322778	0.165364728889
e	0.162196162407	0.162107740926	0.172344218519	0.168703163704	0.164113787593	0.17053492963
s	0.140235316136	0.140203256975	0.23851633284	0.161015414568	0.146895579198	0.173134086543
p	0.130903130712	0.131101272325	0.259223027613	0.158495781523	0.139238739733	0.181038072181
ì	0.135912330237	0.136524417442	0.185306179204	0.177216027174	0.145270663244	0.219770417394
c	0.114036833412	0.114665804481	0.227941139735	0.187249845725	0.127118607748	0.228987755798
c	0.116291061137	0.116477753494	0.250465053245	0.177187161908	0.126676249249	0.212902721933
e	0.107310753046	0.107504285831	0.169317547748	0.181806840636	0.154418406416	0.279642190644
t	0.0588684590153	0.059729513277	0.169857005916	0.246770766879	0.152704217472	0.312070043548
s	0.0510134983384	0.0525051344257	0.194148435305	0.249969275626	0.126865684491	0.325497981183
a	0.0442015457795	0.0453062692086	0.123377042768	0.140309245209	0.200814188164	0.445991713728
t	0.0163198836265	0.0170924058695	0.0871722685893	0.17645871507	0.240278476055	0.462678224576
s	0.00783017944217	0.0105229530232	0.132525652863	0.200781086357	0.183587045352	0.464753041525
e	0.00469924196406	0.00762114130773	0.106042289654	0.085376001119	0.163632455117	0.632628847175
g	0.00185935781802	0.00303865186924	0.0495316535847	0.0335514410397	0.338543358372	0.573475515725
r	0.000917779982673	0.00167710437975	0.0491483471949	0.0507260300132	0.451105932791	0.446424781908
à	0.00291235982422	0.00185085521658	0.042106493065	0.0618069193377	0.487342644264	0.403980737303
t	0.00357797895141	0.00192270003886	0.022471269355	0.0384981874459	0.623232434755	0.310297435768
s	0.00138699926047	0.000953505286287	0.0113866312517	0.0275238188153	0.522743148252	0.436005868589
i	0.00394358968682	0.000614970235429	0.00778715455057	0.0239518402718	0.404546699417	0.559155712863
</S>	0.00708819834341	0.000646631667714	0.00759344427529	0.0252541941359	0.415778749709	0.543638741432
