 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.076800813	0.0767991725	0.0767991725	0.0767991725	0.07679923	0.0767991725	0.07680005	0.0768002875	0.0767994375	0.076807252	0.076909127	0.0769326975	0.0781544025
ù	0.0765935246667	0.0765923741667	0.0765924141667	0.0765923358333	0.0765927633333	0.0765923741667	0.07659496	0.0765969975	0.0765930488333	0.076612164	0.0767422523333	0.0766647428333	0.0806400238333
r	0.0765280065556	0.0765279530556	0.0765275397222	0.0765282352778	0.0765285711111	0.0765278563889	0.0765374333333	0.0765346858333	0.0765686942778	0.0766095946667	0.0766924574444	0.0765908376111	0.0812981092778
u	0.0764971321852	0.0764973310185	0.0764968432407	0.0764977184259	0.0764980803704	0.0764972387963	0.0765085424444	0.0765053252778	0.0765514214259	0.0766105632222	0.0766753358148	0.0766033238704	0.0815611497593
k	0.0764207807284	0.0764193703395	0.0764190897469	0.0764197128086	0.0764201034568	0.0764193562654	0.0764327141481	0.0764300717593	0.0764904938086	0.0765740144074	0.0769606886049	0.0766521979568	0.0819414265864
a	0.0759962902428	0.0759940017798	0.075993825249	0.0759943692695	0.0759947624856	0.0759940320885	0.076009566716	0.0760065139198	0.0760712932695	0.0761736511358	0.0768695648683	0.0765142176523	0.0863879155288
s	0.0731926700809	0.0731910375933	0.0731905184163	0.0731922914232	0.0731920921619	0.0731912073628	0.0732706922387	0.0732172059733	0.0735015597565	0.0739163963786	0.0749785982894	0.0740068275508	0.11795888851
ì	0.0698153266936	0.0698148145311	0.0698136328054	0.0698167104744	0.069816892054	0.0698149074543	0.0700023107462	0.0698528699911	0.0702250482522	0.0712045101262	0.0720661774298	0.0704563225169	0.157300452837
t	0.0698383055645	0.069840258177	0.0698385142685	0.0698429568248	0.0698426053513	0.0698402554848	0.0700637369154	0.069883689997	0.0704404077507	0.0715291633754	0.0712329258099	0.0703186875056	0.157488490946
a	0.0706409985215	0.0706408227257	0.0706406947562	0.0706430522749	0.0706467651171	0.0706411584949	0.0708123123051	0.070727149999	0.0712896125836	0.0721323831251	0.07222236527	0.0712453878352	0.147717316982
m	0.0721477061738	0.0721395409086	0.0721406349187	0.0721400290916	0.0721465263724	0.0721399928316	0.072227297435	0.0722280099997	0.0723859708612	0.0729409247084	0.0747306037567	0.0741155479451	0.128517196994
i	0.0724570220579	0.0724450903029	0.0724467383062	0.0724449426972	0.0724527501241	0.0724456309439	0.0724968524783	0.0725394633332	0.0725555969537	0.0730258632361	0.0758250565856	0.0756050726484	0.123259893665
