 	lo	ho	finito	di	fare	</S>
t	0.165699235	0.165706165	0.170682175	0.16620393	0.16583249	0.165876
o	0.162064291667	0.162121485	0.168082921667	0.165337266667	0.163309176667	0.179084823333
s	0.133843512222	0.134291231667	0.247619950556	0.171787532222	0.144185785556	0.168271949444
p	0.124654105741	0.125236673889	0.274587503519	0.173933680741	0.137411175185	0.164176858148
ì	0.145539925247	0.145891521296	0.199677184506	0.168373036914	0.150869031728	0.189649306049
c	0.128911358416	0.129628263765	0.260837671502	0.172113722305	0.139307730576	0.169201252016
c	0.120328029472	0.121119627922	0.306202820501	0.170073010768	0.133204553525	0.149071964005
e	0.108660528824	0.109214375974	0.209121936834	0.144099755256	0.148043504508	0.280859914668
t	0.0613009899413	0.0632786063247	0.174239005611	0.226377126752	0.158788021503	0.316016254889
s	0.0557157313138	0.0581754497749	0.20296154187	0.258098437584	0.145565197168	0.279483618296
a	0.0515124174379	0.052606578925	0.146180273957	0.144746570195	0.265280959056	0.339673189432
a	0.0212018646126	0.0231136351417	0.0780130499857	0.0741316843983	0.461535553019	0.342004216477
t	0.0087168390042	0.0121598607806	0.127420615329	0.109920383466	0.41613617434	0.325646115492
s	0.00477370686807	0.00890891349353	0.196833848443	0.260929507822	0.274778438113	0.253775555164
è	0.00334018422269	0.00781322163118	0.146300198814	0.244417799274	0.408514769371	0.189613795055
k	0.0017089991209	0.00489596177706	0.0623275156047	0.102484334758	0.58556056979	0.243022638352
à	0.000649615206967	0.00211492063569	0.0305293005349	0.0448998980193	0.582999393263	0.338806902784
m	0.000354704308989	0.00145341495523	0.0222711095116	0.0211779067731	0.564806021088	0.389936867595
i	0.00029206059633	0.00156722745174	0.0205324721705	0.037016701591	0.602428107029	0.338163472532
</S>	0.000238012458165	0.00148045322587	0.0197463335852	0.0566146257955	0.649651803515	0.272268811266
