 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.058584945	0.058585701	0.058585546	0.0585850345	0.058612608	0.058585412	0.0585856365	0.060143171	0.0585971085	0.060030883	0.058586703	0.058712012	0.05861432	0.0589325965	0.0587133965	0.0586604105	0.058884525
ò	0.0581208263333	0.0581252476667	0.0581247876667	0.0581219825	0.0582004183333	0.0581249766667	0.0581252411667	0.0616939203333	0.0581914441667	0.061442649	0.0581328543333	0.0585317843333	0.0581918843333	0.0589497708333	0.0584104988333	0.0582772245	0.0612344616667
p	0.0581110674444	0.0581197492222	0.0581144018889	0.0581115775	0.0581934897778	0.0581147878889	0.0581160080556	0.0613363794444	0.0582055930556	0.0611130253333	0.0581241514444	0.0585710284444	0.0581779904444	0.0588824329444	0.0584600162778	0.0582550928333	0.0619931612222
o	0.0584621678148	0.0584706124074	0.058463375963	0.0584617371667	0.0585043012593	0.0584637136296	0.0584641403519	0.0601160514815	0.0585119486852	0.0600005061111	0.0584701378148	0.0587004968148	0.0585001961481	0.0588740556481	0.0587969720926	0.0585555869444	0.0601839477407
G	0.0583432792716	0.0583489434691	0.0583451389877	0.0583446290556	0.0584779780864	0.0583454755432	0.0583598384506	0.0604998061605	0.0586288755617	0.0603624573704	0.0583522899383	0.0592711762716	0.0583921110494	0.058897497216	0.0586224140309	0.0584373836481	0.0599706699136
i	0.0577374610905	0.0577422001564	0.0577402636626	0.0577397710185	0.0579801013621	0.0577401311811	0.0577634878169	0.0633246487202	0.0581666385206	0.0629647157901	0.0577491233128	0.0592886100905	0.0578276780165	0.0590928917387	0.057994094677	0.0579018475494	0.0612463306379
o	0.0544761760302	0.0545611457188	0.0544558025542	0.0544599196728	0.0549432081207	0.0544554853937	0.0545067006056	0.0692178762401	0.0549819195069	0.06835231193	0.0545004071043	0.0569635420302	0.0548078636722	0.0609373652462	0.0814936182257	0.0565797585165	0.0603069168793
v	0.0529495950101	0.0530653362396	0.0529186798514	0.0529260605576	0.0535798600402	0.0529178684646	0.0529882438685	0.07267326208	0.0536336775023	0.0715385889767	0.0529736150348	0.0563350883434	0.0534009522241	0.0618878794154	0.0918753260752	0.0559329121722	0.0584030689598
à	0.0487782180034	0.0488233330799	0.0487909006171	0.0488137208525	0.0535158206801	0.0487815474882	0.0492884936228	0.0872823306933	0.0556681501674	0.0870274913256	0.0488711066783	0.0727635917811	0.050258713408	0.0687794354718	0.0656968680251	0.0517527247241	0.0651075529866
n	0.0414149403345	0.0414318466933	0.041455279539	0.0415350056175	0.05189784356	0.0414471091627	0.0427891945409	0.102014000231	0.0587131633891	0.102802161775	0.0416084515594	0.0905142855937	0.0471339148027	0.0734611284906	0.0511316940084	0.0529711005747	0.0776788576622
n	0.0410703811115	0.0410776945644	0.0411124761797	0.0411804085392	0.0505397621867	0.0411028893876	0.042305366847	0.10558960341	0.0563607857964	0.105862965258	0.0412478988531	0.0838324801979	0.0483539612676	0.0728161061635	0.0486671433361	0.0568950468582	0.0819850458874
