 	voglio	che	Maria	venga	domani	</S>
i	0.16343903	0.163207995	0.163419095	0.163405665	0.169496515	0.177031695
t	0.15120074	0.150989801667	0.151276728333	0.152032095	0.222489778333	0.172010825
è	0.133240396667	0.132597170556	0.132885819444	0.139716845	0.300164126111	0.161395595
l	0.128022522222	0.130686340185	0.127855169815	0.135919468333	0.28603332537	0.191483155
o	0.116854740741	0.119243126728	0.115523424938	0.120117927444	0.27778621179	0.250474578333
i	0.0838231395803	0.0930414189093	0.101232523313	0.0895914094813	0.286275540597	0.346035969444
M	0.0503325088601	0.0716759583031	0.113161407771	0.0750770421604	0.297511746866	0.392241323148
a	0.0331447789534	0.0435947754344	0.0894131375903	0.0717734127201	0.309367542289	0.452706347716
r	0.0290727589845	0.0359177378115	0.0422812905301	0.0652796139067	0.267513470763	0.559935129239
ì	0.0400096526615	0.0380172386038	0.0247223943434	0.0524846129689	0.331859603588	0.51290652308
a	0.0357152928872	0.0226034272013	0.0142081303145	0.0294568637896	0.554178047863	0.343838257693
n	0.0314643312957	0.0294508960671	0.0397753058048	0.0412297633965	0.611964919288	0.246114789231
a	0.0288439280086	0.0307682637557	0.0481403770016	0.0512860941322	0.534923309763	0.306038043077
r	0.0110936895795	0.0156844629852	0.0243560627339	0.0367489510441	0.432818429921	0.479298431026
t	0.00833370585983	0.0119330854284	0.0167836413446	0.031291134348	0.31244686664	0.619211600342
i	0.00616654275328	0.00548183736947	0.0077904983482	0.0518975387827	0.314156325547	0.614507300114
à	0.00247057261776	0.00212391391649	0.0042553836494	0.0562912549276	0.431077068516	0.503781826705
v	0.00169088467259	0.00174419797216	0.00424737428313	0.0421310543092	0.537936572839	0.412249892235
v	0.00116635645753	0.00147044108072	0.00380802312771	0.0351444627697	0.476352730946	0.482057967412
r	0.000457831875177	0.00053703422024	0.00174175652924	0.0225148135899	0.340552436982	0.634196102471
i	0.000256072704392	0.00027538350008	0.00207925662975	0.05215635653	0.259556885661	0.685676000824
</S>	0.000254865387196	0.00024259223504	0.00323219981487	0.080769198265	0.24702519783	0.668475900412
