 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.099131255	0.09912473	0.099158885	0.09912874	0.0991733775	0.099452045	0.0999993775	0.1047123675	0.099418402	0.100700845
M	0.0901040616667	0.0900245166667	0.0900366483333	0.089983275	0.0901910741667	0.091427815	0.0975310745	0.1726181825	0.092329834	0.095753515
a	0.0861095905556	0.0860092288889	0.0860080761111	0.08596218	0.0863383213889	0.0883638463333	0.0963355868333	0.1998896225	0.0891726513333	0.0958108983333
r	0.0921211268519	0.092100472963	0.092108822037	0.09224152	0.095515480463	0.0964465567778	0.0979372189444	0.140375459167	0.0940973237778	0.107056049444
ì	0.0946621889506	0.0946699876543	0.094690890679	0.09486595	0.0989774851543	0.0989971639259	0.0982009229815	0.112687008389	0.0960024712593	0.116245984815
a	0.0938633496502	0.0938314625514	0.093984176893	0.0938966733333	0.0952968050514	0.0958322249753	0.0983408076605	0.125074181463	0.0952663137531	0.114614043272
à	0.0900801345501	0.0900561741838	0.0901987322977	0.0900199377778	0.0909721283505	0.0931802836584	0.0966399708868	0.133501760488	0.092186551251	0.133164341091
r	0.0843248861834	0.0845615147279	0.0843490694326	0.0854870992593	0.107147156117	0.0990039378861	0.0925294052956	0.111061413496	0.087346670417	0.164188840364
t	0.0857444820611	0.0860684649093	0.0857455284775	0.0876108464198	0.120798458706	0.104877282629	0.0931544450985	0.0983201744987	0.0885143434723	0.149165986788
e	0.084992860687	0.0851149683031	0.0859350994925	0.0860495321399	0.102558891235	0.098173617543	0.101286356699	0.119195984833	0.0896107278241	0.147081975596
n	0.0818184735623	0.081813016101	0.0828652931642	0.0821308020466	0.088921288745	0.0912904325143	0.101025615233	0.127453964944	0.0873684092747	0.175312678532
a	0.0716015011874	0.0715016787003	0.0728765560547	0.0716507836822	0.0756333995817	0.0828386041714	0.099661286411	0.181227218315	0.0815508397582	0.191458129511
s	0.0484817200625	0.0483122189001	0.0497965803516	0.0496666262274	0.0763025231939	0.0911739780571	0.10805444547	0.244362199438	0.0701237449194	0.213725966504
t	0.0403437540208	0.0402702209667	0.0409197267839	0.0436677907425	0.110897627731	0.130616632686	0.123855911823	0.193295168146	0.0694123633065	0.206720798835
e	0.0340021630069	0.0339893713222	0.0387170602613	0.0380956205808	0.0977437232437	0.134629277562	0.147648423941	0.151221811049	0.0833529511022	0.240599602945
m	0.0238109673356	0.0236942934407	0.0301723117538	0.0264098008603	0.0525261777479	0.0941346525207	0.150010701314	0.27513265035	0.0840187703674	0.240089707648
b	0.0205979637785	0.0208389498136	0.0251286322513	0.0263277899534	0.047341643916	0.0762593541736	0.150920727105	0.33221612345	0.0838021901225	0.216566649216
r	0.0280464302595	0.0285003069379	0.0326849144171	0.0349522013178	0.052855079972	0.0752665447245	0.142090789035	0.228785214483	0.0817959013742	0.295022583072
ò	0.0288401317532	0.0295786569793	0.0368109604724	0.0326732101059	0.043403045324	0.0750758949082	0.132294079678	0.150815381494	0.0817185951247	0.388790014357
s	0.0176907682511	0.0215860716598	0.0257520598241	0.0316552323686	0.0451265437747	0.0771172983027	0.117261749893	0.101861190498	0.0832347317082	0.478714358119
e	0.0106808242837	0.0151034884533	0.0156276672747	0.0277892271229	0.0406182069249	0.0599224811009	0.0782882839643	0.0680495524993	0.0883277659027	0.595592502706
m	0.00813211796123	0.00903107838443	0.0106374811916	0.0137400274743	0.0253361263083	0.0407418920336	0.0669454919881	0.0846174831664	0.0851073939676	0.655710917569
