 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.1079775425	0.107977015	0.107972533	0.107977133	0.107996937	0.10827729	0.10952612	0.10887817	0.133417275
g	0.1067960025	0.106791727	0.106782924333	0.106787251	0.106811707	0.107130708	0.109022266667	0.10788082	0.141996598333
e	0.1045523675	0.104547064333	0.104536851444	0.104541860333	0.104572653667	0.104889580667	0.108416025556	0.106050943333	0.157892679444
n	0.100652093833	0.100648879444	0.100636685815	0.100648556778	0.100712577222	0.101253853556	0.108917231852	0.103308227778	0.183221926481
i	0.096852482611	0.0968502678147	0.0968361872717	0.096856613926	0.0969480754073	0.097693757852	0.106702990617	0.100608595926	0.21065103216
t	0.0898140642037	0.0898154692716	0.0897938057572	0.0901872229753	0.0911379668024	0.0927156759507	0.118697956872	0.0976107339753	0.24022709072
ò	0.0858833847346	0.0858880497572	0.0858731452524	0.0867320509918	0.0887128622675	0.0907054386502	0.124532078957	0.0936989233251	0.257974056907
r	0.0900739915782	0.0900779565857	0.0900828200841	0.0908174623306	0.0926711540892	0.0944935928834	0.109315686319	0.093203387775	0.249263962302
u	0.0864800371927	0.0864857355286	0.0864737963614	0.0868486394435	0.0880087280297	0.0913211542945	0.101633822106	0.0904380325917	0.282310080767
e	0.0750866540642	0.0749037751762	0.0746018451205	0.0747901914812	0.0755496893432	0.0815264034315	0.134229090702	0.0978012821972	0.311511093589
n	0.0753984896881	0.0751358183921	0.0747376367068	0.0749434271604	0.0757944731144	0.0815183464772	0.153257743567	0.104654120399	0.28455997453
è	0.0746624565627	0.074582189464	0.0746140702356	0.0767284773868	0.0814338343715	0.0859531968257	0.143258077856	0.0898240934663	0.29894364151
n	0.0743340821876	0.074306208488	0.0745331814119	0.0771667157956	0.0829922064572	0.0866392036086	0.129796721285	0.0832827561554	0.316948970503
u	0.0629713420625	0.0629645001627	0.0629499811373	0.0641102965985	0.0672485761524	0.0809270078695	0.126974529095	0.0909398287185	0.380913970168
s	0.0428522980208	0.0427587053876	0.0424616843791	0.0443313435328	0.0509632143841	0.0781947259565	0.182891539698	0.0929331829062	0.422613336723
a	0.0290957403403	0.0289713371292	0.0286051671264	0.0320171215109	0.041727955128	0.0772271353188	0.227056359899	0.109859880969	0.425439325574
l	0.0230137584468	0.0229725300431	0.0226553933755	0.0256195665036	0.0327778707093	0.0668962184396	0.278996026633	0.128778570323	0.398290055191
l	0.0302993361489	0.0302993623477	0.0299705107918	0.0322391145012	0.0382952462364	0.0700542794799	0.291436078878	0.102110174441	0.37529589173
i	0.0228577246163	0.0229019005159	0.0226417442639	0.0248268133671	0.0302316467455	0.0578748864933	0.174472337959	0.221423959147	0.422768970577
m	0.00912591993877	0.00915114243863	0.0089552603213	0.0101689954557	0.0133333356485	0.0368551541644	0.239507210986	0.284459336382	0.388443613526
o	0.00430323565626	0.00431849519288	0.00415373452043	0.00487109256857	0.0069668018495	0.0296242983881	0.266455130329	0.285174162127	0.394133027842
n	0.00219165572875	0.00224738017763	0.00204306702014	0.00343951000619	0.00686994684983	0.023127577796	0.151011313443	0.259898370709	0.549171165947
ì	0.00201632634292	0.00218419819254	0.00205989877338	0.00431874930206	0.0102921646166	0.032030016932	0.117276979148	0.14040111357	0.689420545316
s	0.00258027901431	0.00275330826418	0.00313906525779	0.00937153386735	0.0170279592055	0.0391538953107	0.130323487716	0.128795637857	0.666854815105
o	0.00221466025144	0.00229217809806	0.0027129868326	0.00975569908912	0.0157110683685	0.0270857235369	0.122202462439	0.224299352619	0.593725855035
m	0.00143551673048	0.00137655230935	0.0012854600242	0.00403438799637	0.0065882771895	0.0161249036123	0.0879453206797	0.288690124206	0.592519478345
e	0.00110286737416	0.00099188025545	0.000781027368067	0.00180116659012	0.0030053378865	0.0117633038374	0.0766531514599	0.407262834735	0.496638452782
m	0.000429338155387	0.000389012450817	0.000286805592689	0.000705260394707	0.00139298991883	0.0077771472458	0.0408751473866	0.455014944912	0.493129357594
a	0.000198252181129	0.000181502789606	0.000121843050896	0.000321894488236	0.00082962292961	0.00637032658193	0.0290761815955	0.481958714971	0.480941689198
i	7.3458471043e-05	6.8322442202e-05	4.7825663532e-05	0.000137804519745	0.00031739035387	0.00237541556064	0.0114303108652	0.625203448324	0.360346049733
</S>	4.14713075215e-05	3.9172250601e-05	2.5420036616e-05	8.12609203725e-05	0.000180287657935	0.00131477558032	0.0065497407326	0.639518089162	0.352249784866
