 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.12478256	0.1247825625	0.124803715	0.12479221	0.124827108	0.12502414	0.124944106	0.12604359
u	0.122212028	0.122204804167	0.122226496333	0.122227933333	0.122324391	0.12303791	0.122964685333	0.142801733333
à	0.120675905667	0.120688313056	0.122733883444	0.120727279778	0.121471772	0.123044006667	0.121774061778	0.148884784444
i	0.119483602222	0.119495522685	0.122467642815	0.119877005259	0.122766510667	0.135345465556	0.121857445926	0.138706811481
m	0.112851252741	0.112716304228	0.114048652605	0.114425111753	0.122807690222	0.167653301852	0.121496128642	0.134001523827
è	0.112761314247	0.112596081409	0.117367897535	0.114408739251	0.123623801407	0.167624348951	0.122059769547	0.129558004609
r	0.0991934014157	0.0991499571363	0.108113837178	0.104587433417	0.105529061802	0.130922549317	0.160016313182	0.19248742487
i	0.0927987304719	0.0927381890454	0.099190483726	0.0993980094723	0.096714001934	0.118075164439	0.171402704394	0.229682681623
n	0.108786836824	0.108973669682	0.119399131242	0.111000633157	0.112186169978	0.12035896148	0.137249284798	0.182045273874
g	0.116556527275	0.116889853227	0.130228003747	0.117348654386	0.120188627993	0.122333403827	0.127520208266	0.148934721291
h	0.119816930758	0.119944614409	0.128817647916	0.120221384795	0.122158222664	0.123200617942	0.126982082755	0.138858527097
ì	0.111477701919	0.111326248136	0.130414042639	0.111634476265	0.116391450888	0.121941042647	0.121183890918	0.175631125699
z	0.088895990973	0.0887124593787	0.111798704213	0.0934683750883	0.0972988616293	0.125818760882	0.154022193639	0.2399846019
i	0.0674891383243	0.0668805164596	0.0797487554043	0.0733119706961	0.0742826502098	0.127278193627	0.15999167288	0.3510170773
n	0.0619646287748	0.0742013454865	0.0965768324681	0.0615391008987	0.0818374984033	0.120766536542	0.11192240796	0.3911916591
a	0.0500644039249	0.0665829761622	0.0919293934894	0.0482874409662	0.0801165894678	0.182241897514	0.09217231132	0.3886050297
v	0.0285839983083	0.0338677893874	0.0502476304965	0.0344970426554	0.0792244948226	0.241740865838	0.117170687107	0.414667506567
o	0.0147212793028	0.0166838583291	0.0295518830655	0.0233037445518	0.0813849066075	0.237207611946	0.148756455702	0.448390245522
r	0.00792380580093	0.0086221603097	0.0180713549218	0.0202099621839	0.0834691822025	0.247797060649	0.171613411901	0.442293041841
à	0.00613718096698	0.00616842410323	0.0140840400739	0.019448782728	0.0781774327342	0.207212106883	0.169108243967	0.499663773947
s	0.00569405028899	0.00568197023441	0.0194761261246	0.021387867576	0.0947373595781	0.181483938961	0.125830876656	0.545707801316
o	0.00481934319633	0.0047936628448	0.0201684132749	0.0234469285253	0.105150336526	0.151352291654	0.139511144219	0.550757843772
m	0.00313358483211	0.00306241131493	0.00998775212497	0.0157373016751	0.0704196775087	0.129472642551	0.19399311474	0.574193487924
e	0.0018181673207	0.00217893101164	0.00573535477499	0.0101557344784	0.0459517271696	0.12998912585	0.301010614913	0.503160359308
o	0.000767556363567	0.000810590820547	0.00204533880833	0.00373609797947	0.0194134388232	0.0699370586167	0.530224304971	0.373065649769
t	0.000817757101189	0.000735158683516	0.00130985998611	0.00669944805982	0.0234599683744	0.0679869745389	0.664858311657	0.23413255659
s	0.000956779900396	0.000791477147839	0.00185974059537	0.0129824390199	0.0490556444581	0.11658319818	0.644526330552	0.173244412197
o	0.000579093892132	0.000405529375946	0.00152032656512	0.0101292209066	0.0437547570527	0.121208879393	0.577642560184	0.244759630732
m	0.000207627651377	0.000160173159982	0.00056426018304	0.00410774673553	0.0188144953509	0.0864487497977	0.457666886728	0.432030043577
ì	7.5352008459e-05	5.79891483273e-05	0.000209693158013	0.00175960335184	0.0088503240503	0.0516334772659	0.530238075576	0.407175481192
</S>	4.10297482295e-05	3.17918246636e-05	0.000113596032507	0.00092808603592	0.00468519927515	0.033448704633	0.666661907788	0.294089690596
