 	ho	messo	uno	specchio	sul	muro	</S>
è	0.14230042	0.142314405	0.1423823	0.142927125	0.143228155	0.1424299	0.14441769
v	0.140911103333	0.141044051667	0.14220288	0.144852221667	0.142338058333	0.14156196	0.147089703333
a	0.140239944444	0.140424937222	0.142043903333	0.145456300556	0.142478602778	0.14210754	0.147248771111
l	0.137684878148	0.137879225741	0.140045741111	0.144616350185	0.141115677593	0.14158148	0.15707666037
a	0.133849612716	0.13409654858	0.13694671037	0.144179863395	0.140109389198	0.14901007	0.16180782679
è	0.116038707572	0.11853039286	0.135355863457	0.196256377798	0.127589158399	0.135985178333	0.17024435893
n	0.096506322524	0.100182714287	0.126396354486	0.235176359266	0.1076368068	0.110709941111	0.22339153631
a	0.094506167508	0.0970740580957	0.115724321495	0.195228213089	0.1432526476	0.114513397037	0.239701215437
n	0.0751453691693	0.0818188180319	0.111643267165	0.19636697103	0.139840043867	0.101289277346	0.293896271812
j	0.0640066563898	0.0716984846773	0.105301024055	0.19143194701	0.103879752622	0.0904484174487	0.373233730604
a	0.0577400974633	0.0630472672258	0.084983880685	0.143652319003	0.138158117541	0.138086712483	0.374331603535
l	0.0300088386878	0.0341421094753	0.0489519625617	0.108688319668	0.119041786847	0.147729777494	0.511437191178
ì	0.0165841187626	0.0193405208918	0.0282380111872	0.0872329118893	0.079968674949	0.127025042498	0.641610710393
s	0.0130085145875	0.0180625879639	0.0331936787291	0.13830996263	0.0718714666497	0.120287220833	0.605266583464
t	0.0109530451958	0.0157290763213	0.0337044719097	0.15409590921	0.0569505755499	0.133206623611	0.595360321155
o	0.00819178323193	0.0102419089404	0.0204400164699	0.09443627807	0.0380473470166	0.27649457787	0.552148107052
t	0.00323681802398	0.00454637471347	0.01130750399	0.0875310860233	0.0432597275055	0.391424382623	0.458694132351
ì	0.00151129108799	0.00278292713782	0.00976264466333	0.0955809720078	0.0454412315018	0.458498387541	0.386422554117
c	0.000819016225997	0.00178215312927	0.00674422068778	0.0612862850026	0.0188210795006	0.584361382514	0.326185834706
h	0.000324757418666	0.00077741287309	0.00321889462926	0.0248919731009	0.0093999597002	0.708838247505	0.252548754902
o	0.000121833882889	0.000305282859697	0.00152824204309	0.0116611469336	0.00437578056673	0.800772419168	0.181235311634
</S>	6.33908864445e-05	0.000155095162848	0.000825367371545	0.0075955966668	0.00268350148336	0.826347884584	0.162329155817
