 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.11022845	0.110373998	0.11022895	0.110204627	0.110504695	0.111880083	0.112835145	0.111117325	0.11262672
k	0.109773673333	0.109979511333	0.10977917	0.109753539	0.110297388333	0.111822926333	0.114530028333	0.110837225	0.113226544667
à	0.109323324444	0.109458823778	0.109330483333	0.109328875	0.110542706111	0.111484618778	0.113237977444	0.109948733333	0.117344479556
j	0.107578039481	0.107882457926	0.107633834444	0.108127440333	0.110176588704	0.113383106259	0.115001823815	0.108428752778	0.121787986519
o	0.106235014494	0.106619075975	0.106309581481	0.106964323444	0.109620636235	0.11482563542	0.116719494605	0.107981017593	0.124725232173
t	0.101166124831	0.101513938658	0.101316253827	0.103010531148	0.111097162078	0.123531648473	0.109558284868	0.104051530864	0.144754537391
r	0.101028134944	0.101335799553	0.101202452942	0.103260470383	0.112082690693	0.125539886158	0.106721248289	0.103450148621	0.14537917713
a	0.100770054981	0.100898206518	0.100851205981	0.101541613461	0.105671462231	0.119586707386	0.11557496943	0.111514467874	0.143591310377
ù	0.0914246016603	0.092593205506	0.091456585327	0.0915656111537	0.0988483727437	0.116502849129	0.116085273143	0.106148842625	0.195374673459
d	0.0913240738868	0.0934169568353	0.0914579317757	0.0928809237179	0.100399547581	0.116971284376	0.114622611048	0.0986755692083	0.200251111153
i	0.0842702822956	0.0856675252784	0.0844771922586	0.086501981906	0.0973760838603	0.124721458125	0.115611502016	0.0966030714028	0.224770903718
a	0.0652876984319	0.0775598364261	0.0649134500862	0.0609539856353	0.0782919159534	0.117322526042	0.177098329005	0.0849383821343	0.273633857906
a	0.049991616144	0.0703197888087	0.0499644723621	0.0377289362118	0.0602768719845	0.118919132014	0.255189066335	0.0728153760448	0.284794712635
s	0.040418213048	0.0596239096029	0.0407020997874	0.0279184237373	0.0625091856615	0.129884267338	0.296503215445	0.0711466156816	0.271294060878
ò	0.0309908403493	0.046894256201	0.0309857775958	0.0335725895791	0.0654424958872	0.157092902446	0.332358788482	0.0840800068939	0.218582340293
z	0.0220969834498	0.032145594067	0.0239056241986	0.043586993193	0.0681712876291	0.174972857482	0.266000789494	0.0892853756313	0.279834493431
i	0.0156238847166	0.022307212689	0.0180171364995	0.0353214410643	0.059517737543	0.142364422494	0.177232416498	0.121654561877	0.407961184477
g	0.0216942541389	0.0291936098963	0.0224110942665	0.0208287236881	0.0421514615143	0.100243450165	0.147643323499	0.121114361959	0.494719721492
r	0.0361280960463	0.0441325066321	0.0362528267555	0.0285974362294	0.0567970261714	0.108984009388	0.1130726375	0.0762855119863	0.499749953831
à	0.0269713788821	0.030580343544	0.0272434177185	0.0264616044098	0.0533501277238	0.105879094129	0.0773743231667	0.174217597329	0.477922101277
t	0.0121659178274	0.021885525848	0.0161714163728	0.0164092048033	0.0377575292413	0.0699725907097	0.0723256100556	0.249981465776	0.503330717092
s	0.00795665310913	0.0193085724827	0.0131476877909	0.0139721076011	0.0327957925804	0.0814083765699	0.0648570460185	0.240592161925	0.525961585697
i	0.00398715736638	0.00793565274757	0.0057752418303	0.0066163231937	0.0155484934768	0.0649653125233	0.0324600356728	0.400713333975	0.461998425232
i	0.00138006811979	0.00274962501652	0.00198769138677	0.00229377067257	0.00537918784227	0.0222337190578	0.0143971224243	0.576430697992	0.373148091744
n	0.000758726974263	0.00154432885284	0.00108406503892	0.00119919397219	0.00347802228076	0.0178888099026	0.0234910680081	0.563371059331	0.387184730581
ì	0.000637051291421	0.00132579750095	0.000990529246307	0.000992435724063	0.00323761382692	0.0168386145342	0.0343956276694	0.588974659777	0.35260767686
t	0.000650416630474	0.00224320368365	0.0011170800821	0.00145700227469	0.00284668990897	0.0106721727447	0.0700981765565	0.637791653259	0.273123578953
t	0.000561263871825	0.00237369968455	0.000955076957367	0.00146670948656	0.00236329941299	0.00829415214823	0.0773985981855	0.562713901086	0.343873279651
a	0.000200563448942	0.000832234867517	0.000354201369122	0.000532489333853	0.000922314027663	0.00328990370274	0.0442847753952	0.446874417029	0.502709093217
</S>	0.000114597969471	0.000438993857759	0.000196186564561	0.000287221981927	0.000534425683831	0.00196709598137	0.0415569076976	0.380676008515	0.574228546608
