 	il	vestito	della	sposa	deve	essere	bianco	</S>
o	0.12413208	0.124096062	0.1240955925	0.12410133	0.1243195375	0.124501715	0.12502062	0.129733035
à	0.123481228667	0.123416342	0.123419879167	0.12344876	0.123917149167	0.124526155	0.124887943333	0.132902521667
b	0.123522771556	0.123451077333	0.123463106389	0.12352288	0.124143424722	0.125345968333	0.124859637778	0.131691110556
b	0.123478890519	0.123433895778	0.123446998796	0.123498611333	0.124753059907	0.125443109444	0.125249755926	0.130695660185
e	0.12344144184	0.123424365259	0.123433032932	0.123455961778	0.124794793302	0.124733444481	0.125231063309	0.131485890062
t	0.122210055613	0.12219843842	0.122208684311	0.122228700593	0.125344494434	0.124435762827	0.12596405577	0.135409816687
o	0.120974280204	0.120958589473	0.120974261437	0.120991066864	0.124858213478	0.123671510942	0.126025751923	0.141546335562
u	0.110256955068	0.108675283158	0.108469093812	0.108612200288	0.112736503159	0.120347074981	0.122007028974	0.208895871854
k	0.101465175023	0.098953746386	0.098754334604	0.0993343047627	0.10639548772	0.126465502994	0.121411264658	0.247220207285
o	0.102633796674	0.101249770795	0.101568824868	0.102615621588	0.112264882573	0.139709950998	0.126395001553	0.213562212428
r	0.088331752558	0.0877015149317	0.0882272036227	0.089349357196	0.108602770858	0.132155396999	0.148415923851	0.257216140809
a	0.0696238605193	0.0692757469772	0.0697679438742	0.0704134603987	0.0918150769527	0.105318967666	0.159839651284	0.36394531027
s	0.0466645335064	0.0463811899924	0.0469019949581	0.0476631584662	0.0817770356509	0.0862673478887	0.203541427095	0.440803293423
ì	0.0378446501688	0.0375367153308	0.037941908986	0.0400465398221	0.103722921884	0.0777981226296	0.196640035698	0.468469094474
u	0.0389571167229	0.0374302004436	0.0375806693287	0.0395664906074	0.098087948628	0.0669595795432	0.135643441899	0.545774584825
è	0.029637042241	0.0249236411479	0.0243444487762	0.0253600088691	0.0662711475427	0.0640148018477	0.1523088573	0.613140094942
n	0.031627142747	0.0228581633826	0.0203223732587	0.0199396269564	0.0566489205142	0.0681050206159	0.1774636291	0.603035131647
a	0.0239966007157	0.0166372150175	0.0140747149629	0.0133217275855	0.0427283448381	0.0582311492053	0.326691493033	0.504318743882
n	0.00953878913857	0.00672395249583	0.00615578403097	0.00603154806183	0.033287840946	0.0390252627351	0.524535611011	0.374701227961
e	0.00430777534619	0.00315866320061	0.00321603694699	0.00292480174394	0.023303515482	0.0212840507784	0.67797300367	0.26383216932
à	0.0015334839654	0.0011076027322	0.001230277779	0.00127010742798	0.00916783576067	0.00997633845947	0.809250901223	0.166463449773
s	0.000704278965133	0.0004991813974	0.000686491299667	0.000979462299327	0.00724716868689	0.00846591681982	0.848281433741	0.133136043258
p	0.000376361128378	0.000270880602467	0.000425191556556	0.000834892916442	0.00646294749563	0.0117562876066	0.79696495458	0.182908494419
r	0.000149444715459	0.000110608051389	0.000207979138852	0.000463881368814	0.00334388086521	0.0133499538689	0.678597571527	0.30377671814
o	6.1460237153e-05	4.40329110297e-05	0.000101555466284	0.000209451749605	0.00223222952174	0.017509374623	0.671788810509	0.308053092713
</S>	4.26138275765e-05	2.91873405148e-05	8.2414598142e-05	0.000167551794803	0.00200608496087	0.0223448758115	0.725624320254	0.249702946357
