 	voglio	un	forno	che	vende	rustici	</S>
t	0.142276615	0.14228597	0.142752555	0.14494065	0.14275072	0.142369715	0.14262382
è	0.142063068333	0.142068616667	0.142555775	0.14477126	0.142644003333	0.142309568333	0.14358775
l	0.141718006111	0.141725945556	0.142377461667	0.14536485	0.142820637778	0.142273179444	0.14371994
o	0.140618932037	0.140616591852	0.141389410556	0.144768926667	0.142607239259	0.143097386481	0.14690152
è	0.135819500679	0.135815623951	0.136332993519	0.139518622222	0.155418673086	0.14051442216	0.156580183333
n	0.130915306893	0.130968741317	0.13282527784	0.143341387407	0.163846574362	0.135531444053	0.162571307778
a	0.118243538964	0.118193937106	0.12126156728	0.136708292469	0.177530551454	0.133804948018	0.194257189259
f	0.085816007988	0.086014880702	0.09971366576	0.171792510823	0.262042897151	0.112802812673	0.18181721642
ù	0.062498965996	0.0627738295673	0.0805517922533	0.171361955274	0.248904105717	0.118274997558	0.255634355473
r	0.0454600489987	0.0573266961891	0.0692661290844	0.106341084758	0.163369808572	0.136076227519	0.422160031824
n	0.0439951266662	0.0598434773964	0.0694256530281	0.0893981429193	0.132093922857	0.12980266084	0.475441043941
o	0.0450825995554	0.0495066634655	0.0582803670094	0.0799083343064	0.113946200952	0.172594006947	0.480681854647
k	0.0234929250185	0.0243346054885	0.0354117946698	0.0596730464355	0.112437055651	0.158592024316	0.586058591549
a	0.0091753315395	0.0096708548495	0.0170922849333	0.0330180661118	0.0747235358837	0.247161470105	0.60915846385
p	0.0039083395465	0.00430010050317	0.00764565648777	0.0267440176706	0.0444508372946	0.402614026702	0.510337014617
u	0.00205980195217	0.00243102985339	0.00436206321592	0.0238597701569	0.0297944504315	0.561710208901	0.375782714872
l	0.00074735751739	0.00089713050013	0.00224807949197	0.013145928319	0.0230770691438	0.558998532967	0.400885921624
ì	0.000322120575797	0.000409874833377	0.00155418986732	0.010364451873	0.0273224540479	0.543869494322	0.416157413875
r	0.000170172221932	0.000218861151126	0.000756833959107	0.00634792895767	0.0366647156826	0.701043681441	0.254797811292
ù	0.000106982492977	0.000132589821709	0.000453241021036	0.00425997435256	0.0384642942275	0.722463377147	0.234119523764
s	0.000131856153326	0.00023309690857	0.000453716861679	0.00338541118419	0.0266731037425	0.672291559049	0.296831237921
t	0.000143214741109	0.000272925827523	0.000488053317226	0.00341574142806	0.0377569455808	0.579723309683	0.37819982264
i	5.75147758363e-05	0.000111915892841	0.000228545728409	0.00175634876602	0.0665970885269	0.572325673228	0.35892293088
k	2.82870154121e-05	5.86438076137e-05	0.000164823818803	0.00157713567867	0.0641156621756	0.668657791076	0.26539766696
u	1.80690918707e-05	4.99879035379e-05	0.000231416146268	0.00288528212622	0.105890460059	0.668081667025	0.222843128987
</S>	1.08237390354e-05	4.62604767689e-05	0.000262201838134	0.00370907556311	0.16654326503	0.607370808513	0.222057574493
