 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.108401458	0.10843788	0.10840424	0.10892297	0.109727602	0.10895795	0.1289431375	0.10880106	0.109403705
n	0.108164378	0.10820049	0.108169546667	0.108908493333	0.110113310667	0.10877819	0.1294748525	0.108650183333	0.109540565
è	0.109112948	0.109122573333	0.109131528889	0.110924172778	0.114143256889	0.10949427	0.118218194167	0.109450142444	0.110402911667
r	0.109380278	0.109383517778	0.10940315963	0.111331529259	0.114832843963	0.109952846667	0.114086911389	0.109697825481	0.111931052222
t	0.110224462667	0.110227675926	0.110234389877	0.110888049753	0.112077502988	0.110742340222	0.112238510463	0.110460331827	0.112906709074
i	0.103744654222	0.103719357309	0.103873024959	0.115995433251	0.135183197663	0.104860043407	0.114599586821	0.105368725942	0.112655923025
s	0.0998487747407	0.0998223444363	0.10002364832	0.116095649417	0.141509790888	0.103102904469	0.117275515607	0.102999077314	0.119322224342
e	0.0960244782469	0.0959906594788	0.0962546777733	0.117109484806	0.148134635296	0.10038728149	0.119710735202	0.103134842438	0.123253178114
s	0.0900347860823	0.0900371544929	0.0902958692578	0.113831751602	0.148558738432	0.0957708391633	0.139772711734	0.103996090813	0.127702062705
i	0.0800318130274	0.0800051291643	0.0805556844193	0.121110867201	0.160177302811	0.0888388663878	0.160281847245	0.098801350271	0.130197150902
t	0.0628717820091	0.0628687540548	0.0635356354731	0.114627179067	0.162560940937	0.0771730887959	0.204482515748	0.101841493424	0.150038616967
t	0.0551791273364	0.0551402386849	0.056033908491	0.115899676356	0.163889693646	0.0749130995986	0.217432108583	0.0995529894747	0.161959155656
à	0.0451511647788	0.045099773895	0.0469802398303	0.130933308785	0.179346821215	0.0712109631995	0.169608536194	0.0768663981582	0.234802795219
a	0.0308553762596	0.030678651965	0.0339358172768	0.113703772928	0.142374511738	0.0634359490665	0.170417865398	0.0743806827194	0.34021737174
n	0.0328110944199	0.0326695359883	0.0356598344256	0.103889254309	0.134981975246	0.0607586723555	0.191557408466	0.0793322989065	0.32833992058
k	0.0507263034733	0.0508033083294	0.0522494041419	0.11167989477	0.165698011749	0.0679741387852	0.169831656155	0.0789220443022	0.252115263527
ò	0.0446922494911	0.0452971591098	0.0474871720473	0.100797068257	0.148492560583	0.0717479212617	0.142197302052	0.110570508101	0.288718077842
r	0.0282952731637	0.0296382463699	0.0319588196824	0.0633581847523	0.084916110861	0.0635469544206	0.107273431684	0.113068038034	0.477944915947
a	0.0195320928546	0.02045444999	0.0219249072941	0.0342720122508	0.042331997287	0.0427255876402	0.058086955228	0.113160708011	0.647511271982
e	0.0073314406682	0.00764956133	0.00872251498137	0.0154470802836	0.018278258929	0.0207979085801	0.0365710937427	0.261141319337	0.624060850661
n	0.00313773447273	0.00424323171	0.00442077247712	0.00866069579453	0.00974707880967	0.01498954206	0.0664830395809	0.327482796446	0.560835143554
è	0.00183757522424	0.00325849667	0.00393082669237	0.00655578086484	0.00766662960322	0.0160194436867	0.096190981527	0.278234315482	0.586305967851
p	0.00093021170808	0.00178014845667	0.00278415893079	0.00331584395495	0.00431105303441	0.0135102198956	0.0785750488423	0.401711788494	0.49308155595
r	0.000440609347693	0.00103155877222	0.0013579680636	0.00160367811832	0.00198658311147	0.0096576879652	0.0493504612808	0.582920182831	0.351651305317
ò	0.000196492761231	0.000456505057407	0.000619830672867	0.000762703286107	0.00103679384716	0.0058290213884	0.0269419354269	0.665227914277	0.298928865106
n	8.79458957437e-05	0.000208574842469	0.000291724339289	0.000301835365369	0.000526445069053	0.00547009519613	0.0300432741423	0.713420004759	0.249650128369
t	4.50556434146e-05	0.000108117510823	0.000166683839763	0.000133328132456	0.000228022763018	0.00572471986538	0.0330983537141	0.69693373492	0.263561969456
o	2.21707636382e-05	4.6608792941e-05	8.3683390921e-05	5.96719524853e-05	0.000114347194339	0.00630897575513	0.0237500675714	0.64007841164	0.329536066485
</S>	1.72460008191e-05	3.14160504705e-05	6.01033469605e-05	3.86067077426e-05	9.37527621695e-05	0.00844014137757	0.0230973982857	0.62702855582	0.341192783243
